uid,movement
U17043,2
U41039,1
U30001,1
U41051,3
U41047,1
U30011,1
U30007,1
U30009,3
U30003,9
U30005,30
U30023,1
U30021,43
U30019,31
U30017,31
U30015,7
U30013,55
U30031,11
U30033,5
U30025,8
U30027,26
U30029,13
U17031,12
U30041,59
U30045,2
U30043,2
U30037,1
U30035,8
U41005,1
U48113,1
U32003,2
U19193,3
U06085,1
U06071,1
U19187,1
U06073,1
U32031,1
U19163,1
U19169,1
U19167,1
U19155,1
U19153,4
U29095,2
U19141,1
U19149,1
U19103,1
U19113,1
U06001,1
U19119,1
U06013,1
U06019,1
U06037,3
U06059,1
U06065,1
U06067,1
C4810,72
C4811,228
C5915,14
C4818,1
C4819,3
C4816,3
C4817,2
C4814,3
C4815,5
C5917,2
C4812,35
C4813,10
C5921,1
U19061,1
C4805,31
C4806,372
C4807,46
C4808,77
C4801,205
C4802,126
C4803,18
C4804,33
C4809,3
C5933,3
C5939,4
C5937,5
C5935,5
U27081,1
U27083,2
U27085,3
U27087,1
U27089,7
U27091,1
U27095,2
U27093,2
U27099,1
U27097,4
U27069,4
U27065,1
U27067,4
U27061,6
U27063,1
U19033,1
U27079,1
U27077,1
U27075,1
U19021,1
U27073,1
U27071,2
U27047,1
U27049,1
U29189,2
U27041,4
U27043,1
U19059,1
C5905,2
C5907,2
C5901,8
C5903,5
U27059,2
U27057,3
U27051,1
U19041,1
C5909,3
U27053,59
U27023,1
U27021,4
U27029,2
U27027,10
U27025,2
U27033,1
U27035,6
U27037,13
U27001,2
U27005,5
U27003,19
U27009,3
U27007,7
U27011,1
U27013,2
U27015,2
U27017,3
U27019,4
C5953,1
U41059,1
U41067,2
U41061,1
U46077,1
U46079,1
U46089,2
U46087,1
U46085,1
U46083,2
U46081,6
U46099,13
U46091,1
U46093,7
U17201,1
U53035,1
U53033,14
U46005,2
U49035,11
U26099,1
U53025,2
U53021,1
U53017,1
U46025,1
U53011,2
U46027,1
U46021,1
U46023,1
U49057,4
U35001,1
U53007,1
U53005,2
U46019,6
U53003,1
U53001,1
U46015,1
U55141,1
U46013,6
U49043,1
U08005,8
U46011,3
U08001,8
U49049,3
U26081,1
U55139,1
U46009,1
U46041,3
U55133,1
U46045,1
U46047,1
U55129,1
U46031,3
U46035,2
U46033,1
U55121,1
U46039,1
U46037,1
U46029,3
U46063,1
U46065,3
U49011,4
U46067,1
U55105,1
U55109,2
U49003,1
U46053,1
U49005,3
U46051,1
U46059,1
U46057,1
U55101,1
U26061,1
U26049,1
U17143,1
U17197,1
U30101,4
U30103,1
U30105,78
U30107,2
U30109,5
U30111,98
U26103,1
U17161,1
U08087,1
U08077,1
U08075,1
U08069,8
U48201,1
U08059,8
U17111,1
U08041,5
U08045,1
U53047,1
U53051,1
U53053,4
