uid,movement
U17043,1
U37119,1
U47037,1
U37183,1
C2423,1
U17031,10
U48113,1
C2458,1
C2471,1
C2470,1
C2464,1
C2465,2
C2466,13
C2467,1
C2482,1
C2481,4
C2475,1
C2472,1
C2473,1
U21111,1
U12011,1
U06073,1
U12086,1
U51069,1
U51059,5
U51013,1
U51810,1
U34041,1
U34039,3
U34031,3
U34037,1
U34035,2
U34029,1
U34025,2
U34027,4
U34021,2
U34023,3
U34017,3
U34019,1
U34015,1
U34013,5
U54003,1
U34007,2
U24510,4
U42077,4
U42079,6
U42073,8
U42075,2
U42071,5
U42069,4
U42089,2
U42087,1
U42085,15
U42083,7
U42081,4
U42095,3
U42097,2
U42099,1
U42091,7
U06037,2
U42033,5
U42035,2
U11001,3
U42031,4
U42029,4
U42025,1
U42027,5
U34001,1
U34005,1
U34003,5
U42045,3
U42043,4
U42041,4
U42039,14
U42037,1
U13121,1
U06059,1
U42051,3
U42053,1
U42055,2
U42047,3
U42049,59
U42063,3
U42061,1
U42065,4
U42059,1
C5915,1
U42115,1
U42117,3
U42119,1
U42121,8
U42123,7
U42105,2
U42103,1
U42109,1
U42107,2
U42111,2
U51107,2
U42129,10
U42127,1
U42125,5
U42133,5
U42131,1
U29189,1
U42101,9
U27053,1
U51153,1
U54107,1
U26093,4
U26099,69
U26091,2
U26075,3
U26077,3
U26073,1
U26087,7
U26081,8
U39167,1
U39165,1
U42021,4
U55133,1
U39169,3
U42019,13
U42015,2
U42017,5
U39171,1
U39173,2
U42013,3
U42011,5
U42009,1
U42007,7
U42005,4
U42003,41
U39143,2
U39141,1
U42001,1
U39147,1
U39153,36
U39155,22
U39151,14
U39157,2
U39159,1
U36117,13
U36115,1
U36113,1
U36111,2
U54039,1
U26015,1
U39127,1
U39129,1
U26017,4
U26011,1
U36109,6
U36107,2
U39123,1
U36121,9
U36123,3
U54029,1
U26023,1
U39137,1
U54033,1
U26025,2
U39139,3
U36119,4
U39133,12
U39109,1
U39103,6
U10003,2
U39101,1
U54009,1
U26005,1
U39119,1
U26007,1
U39117,1
U26001,1
U39113,3
U26051,1
U26055,1
U26059,1
U26057,1
U26063,4
U26065,6
U26067,1
U26069,3
U54061,1
U26037,1
U54069,1
U26035,1
U54049,1
U36101,13
U36103,3
U36105,1
U26049,17
U54051,1
U26045,2
U36097,2
U36091,2
U36093,2
U36099,3
U36083,1
U36081,7
U36087,2
U36085,2
U36089,2
U36071,3
U36073,11
U36075,8
U36077,1
U36079,1
U17197,1
U36069,14
U36067,24
U36065,6
U36063,102
U36061,6
U36059,4
U36055,132
U36057,1
U36051,10
U36053,2
U26107,1
U36047,8
U36045,4
U36049,1
U36043,1
U36033,1
U36035,1
U36037,14
U36039,1
U44007,1
U48201,1
C3553,4
C3547,3
C3548,4
C3549,4
C3540,13
C3541,12
C3542,24
C3543,136
C3544,8
C3546,2
C3538,21
C3539,97
C3536,14
C3537,29
C3530,426
C3531,28
C3534,22
C3532,50
U36013,36
U36011,7
U36017,1
U36015,6
U36009,17
U26117,1
U26115,4
U26111,2
U36021,1
U36023,2
U36025,1
U36027,2
U36029,291
U36019,1
U26121,1
U26129,1
U26123,1
U26125,67
U17089,1
U26139,1
U36005,5
U36007,5
U36001,3
U36003,8
U26143,1
U26145,6
U26147,21
U26149,1
U17097,1
C3523,159
C3522,26
C3521,12406
C3520,6214
C3529,95
C3528,51
C3526,296
C3525,30395
U26157,4
U26155,2
U26151,6
C3511,4
C3510,10
C3513,4
C3512,18
C3519,430
C3518,212
C3515,25
C3514,17
C3516,16
U26163,93
U26161,9
C3502,1
C3501,2
C3506,17
C3509,2
C3507,3
U39011,1
U39013,1
U24021,2
U39019,1
U24025,2
U24027,2
U39017,1
U24013,2
U39009,1
U39007,17
U39005,1
U24015,1
U39003,2
U24043,2
U24031,7
U24033,3
U24003,2
U24005,7
U24001,1
U39093,18
U39091,1
U39099,19
U39095,11
U18089,1
U39081,2
U39089,2
U39083,1
U39085,34
U39075,1
U39077,2
U39061,2
U39063,1
U39069,1
U39059,1
U39057,1
U39055,9
U39051,1
U39049,14
U39043,4
U39045,2
U39041,2
U39039,1
U39031,1
U39035,156
U39033,1
U18097,2
U39029,5
U39023,1
U18141,1
U51510,1
U55079,2
U48439,1
U55025,1
U18003,3
U09003,2
U09005,1
U09001,3
U09009,2
U18039,1
U50007,1
U04013,1
U25005,1
U25003,1
U25009,1
U25017,2
U25013,1
U47157,1
U33011,1
U25027,2
U25025,1
U25023,1
U25021,1
