uid,movement
C2419,1
C2418,1
C2417,1
C2424,2
C2423,24
C2422,1
C2421,1
C2428,1
C2427,1
C2426,1
C2425,5
C2429,2
U17031,1
C2431,3
C2430,1
C2433,2
C2432,2
C2435,1
C2434,3
C2437,12
C2436,6
C2439,7
C2438,2
C2447,242
C2448,3
C2449,15
C2443,17
C2444,1
C2445,5
C2446,8
C2440,2
C2441,2
C2442,4
C2460,1502
C2458,30
C2459,7811
C2456,593
C2454,1973
C2455,1120
C2452,6
C2453,68
C2450,3
C2451,3
C2471,13
C2470,9
C2469,3
C2461,10
C2462,3
C2463,8
C2464,963
C2465,681
C2466,970
C2467,565
C2468,4
C2482,1
C2481,12
C2480,1
C2474,4
C2475,13
C2472,15
C2473,27
C2478,3
C2479,1
C2476,4
C2477,4
C2493,1
C2494,1
U34031,1
U34027,1
U34023,1
U34017,1
U34013,1
U34003,2
U42101,1
U36117,1
U36115,2
U36113,2
U36111,1
U36119,2
U36103,3
U44003,1
U36091,5
U36093,3
U36083,2
U36081,2
U36087,1
U36089,6
U36071,1
U36075,2
U36077,1
U36067,5
U36065,4
U36061,2
U36059,1
U36055,3
U36057,1
U36053,1
U36047,2
U36045,3
U36049,1
U36043,2
U36033,4
U36035,1
U44007,3
U36031,2
C3547,2
C3543,1
U36011,1
U36021,1
U36027,1
U36029,1
U36019,9
U36005,2
U36007,1
U36001,4
C3521,1
C3520,4
C3511,1
C3510,3
C3512,1
C3519,1
C3518,1
C3515,1
U26163,1
C3502,5
C3501,8
C3506,29
C3509,2
C3507,3
U23031,3
U23019,2
U23017,2
U23025,1
U23023,1
U23007,1
U23011,3
U23001,2
U23005,5
U23003,1
U09003,4
U09005,1
U09001,2
U09007,1
U09009,3
U50027,2
U50025,1
U50023,4
U09013,1
U09011,1
U50003,1
U50001,2
U50007,11
U50005,2
U50021,2
U50019,3
U50011,6
U50013,1
U50015,2
U50017,2
U25005,2
U25001,1
U25003,2
U25009,6
U25017,14
U25015,2
U25013,3
U25011,1
U33019,1
U33017,2
U33003,1
U33001,2
U33011,6
U33013,3
U33015,4
U33005,1
U33007,2
U33009,3
U25027,6
U25025,4
U25023,2
U25021,4
