uid,movement
C2423,1
C2447,1
C2449,1
C2443,1
C2446,1
C2460,2
C2458,1
C2459,2
C2456,2
C2457,2
C2454,1
C2455,1
C2453,1
C2471,25
C2470,10
C2469,6
C2461,1
C2463,1
C2464,3
C2465,9
C2466,83
C2467,4
C2468,1
C2482,14
C2481,153
C2480,5
C2474,3
C2475,3
C2472,8
C2473,4
C2478,1
C2476,5
C2477,1
C2484,7
U34031,1
U34027,1
U34013,1
U42079,1
U42069,1
U34003,1
U42101,1
U36117,20
U36115,1
U36113,2
U36111,1
U36109,2
U36107,1
U36119,1
U36101,1
U36103,1
U36091,4
U36093,2
U36099,1
U36083,1
U36081,1
U36089,118
U36071,1
U36073,1
U36075,42
U36077,1
U36069,2
U36067,55
U36065,44
U36063,3
U36061,1
U36059,1
U36055,56
U36057,1
U36051,1
U36053,2
U36047,1
U36045,97
U36049,12
U36043,15
U36041,1
U36033,19
U36035,1
U36037,1
U36031,5
C3547,26
C3548,1
C3543,2
C3544,1
C3530,1
U36011,8
U36017,1
U36015,1
U36023,1
U36027,1
U36029,5
U36019,13
U36005,1
U36007,2
U36001,3
C3524,1
C3523,1
C3521,4
C3520,20
C3526,2
C3525,2
C3511,19
C3510,8141
C3513,10
C3512,39
C3519,4
C3518,8
C3515,18
C3514,7
C3516,1
C3502,33
C3501,59
C3506,3238
C3509,1191
U09003,2
U09001,1
U09009,1
U50023,1
U50001,1
U50007,3
U50021,1
U50011,1
U25009,1
U25017,2
U25013,1
U33011,1
U25027,1
