uid,movement
C2424,1
C2423,10
C2422,1
C2425,2
C2429,1
C2431,1
C2433,1
C2432,1
C2435,1
C2434,1
C2437,7
C2436,4
C2439,3
C2438,1
C2447,6
C2448,1
C2449,6
C2443,4
C2445,1
C2446,3
C2441,1
C2442,1
C2460,16
C2458,14
C2459,13
C2456,8
C2457,13
C2454,7
C2455,3
C2452,4
C2453,5
C2450,2
C2451,2
C2471,14
C2470,7
C2469,2
C2461,8
C2462,3
C2463,510
C2464,946
C2465,845
C2466,893
C2467,16
C2468,2
C2482,2
C2481,13
C2480,2
C2474,1773
C2472,387
C2473,3678
C2478,5
C2479,1
C2476,173
C2477,3291
C2493,1
C2494,1
U34003,1
U36117,1
U36115,1
U36113,1
U36111,1
U36119,1
U36103,1
U36091,3
U36093,2
U36083,2
U36081,1
U36089,3
U36075,1
U36067,4
U36065,3
U36061,1
U36059,1
U36055,4
U36057,1
U36053,1
U36047,1
U36045,2
U36043,1
U36033,3
U36035,1
U44007,1
U36031,1
C3547,2
C3548,1
C3543,1
U36011,1
U36027,1
U36029,1
U36019,5
U36005,1
U36007,1
U36001,3
C3521,1
C3520,4
C3511,1
C3510,3
C3512,2
C3519,1
C3518,1
C3515,1
C3502,6
C3501,8
C3506,28
C3509,1
C3507,2
U23031,1
U23019,1
U23017,1
U23025,1
U23011,1
U23001,1
U23005,2
U09003,2
U09005,1
U09001,1
U09009,1
U50027,1
U50023,1
U50001,1
U50007,4
U50005,1
U50021,1
U50019,1
U50011,2
U50015,1
U50017,1
U25005,1
U25003,1
U25009,2
U25017,5
U25015,1
U25013,2
U33019,1
U33017,1
U33003,1
U33001,1
U33011,3
U33013,1
U33015,2
U33005,1
U33007,1
U33009,1
U25027,3
U25025,2
U25023,1
U25021,1
