uid,movement
U41051,1
U30013,2
U30029,15
U30035,2
U41005,1
U06085,1
U06001,1
U06037,1
U06067,1
C4810,1
C4811,31
C5915,11
C4814,1
C4815,3035
C5917,1
C4813,1
C4805,14
C4806,2687
C4807,2
C4808,17
C4801,4
C4802,21
C4803,12
C4804,1
C4809,4
C5933,6
C5939,11
C5937,18
C5935,20
C5905,7
C5907,5
C5903,1940
C5909,5
U41067,1
U53035,1
U53033,15
U49035,1
U53025,2
U53021,1
U53017,1
U53019,1
U53011,1
U53007,1
U53005,2
U53001,1
U53043,1
U53047,2
U53051,3
U53053,3
U53057,2
U53067,1
U53065,7
U53063,32
U53061,8
U53077,1
U53073,3
U53075,2
U53071,1
U30081,1
U30089,1
U30063,5
U30053,6
U30049,1
U30047,2
U16069,1
U16057,2
U16055,11
U16079,1
U16001,1
U16009,1
U16021,3
U16017,10
C4711,1
