uid,movement
U41017,1
U41029,1
U41043,1
U41039,1
U41051,5
U41047,2
U30029,1
U17031,1
U41005,2
U32003,1
U06095,1
U06097,1
U06099,1
U06081,1
U06089,1
U06085,2
U06071,1
U06077,1
U06073,1
U06075,1
U32031,1
U06001,2
U06007,1
U06013,1
U06019,1
U06037,4
U06059,1
U06067,2
U06061,1
C4810,2
C4811,82
C5915,523
C4818,660
C4819,2444
C4817,39
C5919,4
C4814,254
C4815,22
C5917,10
C4812,1
C4813,64
C5921,8
C4805,1
C5923,1
C4806,43
C4807,1
C5925,74
C4808,9
C4801,1
C5927,36
C4802,1
C5929,28
C4809,71
C5933,569
C5931,213
C5939,377
C5937,230
C5935,340
C5941,5559
C5943,1
C5949,1
C5945,14
C5905,2
C5907,68
C5901,3
C5903,6
C5909,335
C5951,671
C5955,662
U41067,3
U53031,1
U53035,5
U53033,28
U49035,2
U53027,1
U53025,1
U53029,2
U53015,1
U53017,1
U53011,3
U49057,1
U53009,1
U53007,1
U53005,1
U49049,1
U49011,1
U53041,1
U53045,1
U53047,1
U53053,8
U53057,4
U53067,2
U53065,1
U53063,5
U53061,16
U53077,2
U53073,9
U30063,1
U16055,1
U16001,1
U16027,1
C4706,1
C4711,1
U04013,1
C4611,1
