uid,movement
U17043,5
U37119,1
U47037,1
U17019,1
U37183,1
C2423,1
U17031,44
U12031,1
U48113,1
U12057,1
C2465,1
C2466,4
C2481,2
U21111,2
U12011,1
U21117,1
U06071,1
U06073,1
U12086,1
U12099,1
U12095,1
U51069,1
U51059,5
U51013,1
U51810,1
U47093,1
U34039,2
U34031,2
U34037,1
U34035,1
U34029,1
U34025,1
U34027,2
U34021,1
U34023,2
U34017,2
U34019,1
U34015,1
U34013,3
U54003,1
U34007,2
U24510,3
U42077,2
U42079,4
U42073,5
U42075,1
U42071,3
U42069,2
U42089,1
U42087,1
U42085,10
U42083,2
U42081,2
U42095,2
U42097,1
U42099,1
U42091,3
U06037,3
U42033,2
U42035,1
U11001,3
U42031,2
U42029,2
U42027,3
U34001,1
U34005,1
U34003,3
U42045,2
U42043,3
U42041,3
U42039,17
U42037,1
U13121,1
U06059,1
U42051,3
U42055,2
U42047,1
U42049,187
U13135,1
U42063,3
U42061,1
U42065,2
U42059,1
C5915,1
U42115,1
U42117,1
U42119,1
U42121,4
U42123,4
U42105,1
U42109,1
U42107,2
U42111,2
U51107,1
U42129,10
U42125,6
U42133,4
U48029,1
U29189,1
U42101,6
U27053,1
U51153,1
U54107,2
U17201,1
U53033,1
U26093,13
U26099,2707
U26091,5
U13089,1
U26075,7
U26077,6
U26073,3
U26087,55
U26081,16
U55139,1
U39161,1
U39167,1
U39165,2
U42021,4
U55133,2
U39169,6
U55131,1
U42019,8
U42015,1
U42017,2
U39171,1
U39173,6
U39175,1
U42013,3
U42011,3
U42009,1
U42007,8
U55117,1
U42005,3
U42003,47
U39145,1
U39143,4
U39141,1
U39149,1
U42001,1
U39147,3
U55105,1
U39153,49
U39155,34
U13067,1
U39151,20
U39157,4
U55101,2
U39159,1
U36117,2
U36111,1
U54039,2
U26015,2
U39125,1
U39127,1
U39129,1
U26017,6
U26011,1
U36109,2
U36107,1
U39123,4
U36121,2
U36123,1
U54029,1
U26023,1
U39137,1
U54033,1
U26025,5
U39135,1
U26027,1
U39139,6
U36119,2
U39133,16
U26021,2
U39107,1
U39109,2
U39103,13
U10003,2
U39101,3
U54009,1
U26005,2
U39119,2
U26007,1
U39117,1
U26001,1
U54011,1
U39113,9
U26051,1
U26055,2
U26059,2
U26057,2
U26063,16
U26065,14
U54079,1
U26067,2
U54077,1
U26069,3
U26033,1
U26031,1
U54061,2
U26037,3
U54069,1
U26035,1
U54049,1
U36101,3
U36103,2
U26049,71
U54051,1
U26045,4
U26047,1
U36091,1
U36093,1
U36099,1
U36081,5
U36087,1
U36085,1
U36089,1
U21067,1
U36071,1
U36073,2
U36075,2
U17197,3
U36069,3
U36067,8
U36065,3
U36063,13
U36061,4
U36059,3
U36055,24
U36051,2
U36053,1
U26107,1
U36047,6
U36045,2
U36037,3
U44007,1
U48201,2
U17111,1
U21037,1
U37081,1
U21015,1
C3557,1
C3553,3
C3547,1
C3548,2
C3549,1
C3540,2095
C3541,10
C3542,15
C3543,29
C3544,2
C3538,9954
C3536,843
C3537,323
C3530,6340
C3531,3070
C3534,9700
C3532,5306
U18177,1
U18179,1
U18183,1
U36013,24
U36011,2
U36017,1
U36015,2
U36009,4
U26117,2
U26115,12
U26111,4
U36023,1
U36027,1
U36029,67
U26121,3
U26129,1
U26123,1
U26125,448
U17089,2
U26133,1
U26139,4
U26137,1
U17091,1
U36005,3
U36007,3
U36001,1
U36003,2
U26143,1
U26145,14
U26147,1518
U26149,1
U17097,7
C3524,281
C3523,949
C3522,23
C3521,527
C3520,311
C3529,2719
C3528,3036
C3526,82
C3525,1007
U26159,1
U26157,11
U26155,4
U26151,252
C3511,1
C3510,2
C3513,1
C3512,3
C3519,71
C3518,28
C3515,4
C3514,3
C3516,3
U26163,535
U26165,1
U26161,25
C3501,1
C3506,7
C3509,1
C3507,1
U39011,1
U39013,2
U24021,2
U39019,1
U24023,1
U24025,1
U39015,1
U24027,2
U39017,5
U24013,1
U39009,1
U39007,252
U39005,3
U39003,3
U24043,2
U24031,6
U24033,4
U24003,2
U24005,5
U24001,1
U18081,1
U39093,52
U39091,1
U39099,16
U39097,1
U39095,29
U18085,1
U18087,1
U18089,4
U39081,3
U39087,1
U39089,4
U39083,2
U39085,1483
U39071,1
U39075,2
U39073,1
U39077,4
U18067,1
U18069,1
U18063,1
U18065,1
U39061,10
U39063,3
U39065,1
U39067,1
U18059,1
U39069,1
U18057,2
U18053,1
U39059,1
U39057,3
U39055,40
U39051,2
U39047,1
U39049,26
U39043,14
U39045,3
U39041,3
U39039,1
U39037,1
U39031,1
U39035,1787
U39033,2
U18091,2
U39025,2
U18099,1
U39027,1
U18097,6
U39029,5
U18095,2
U39021,1
U39023,3
U18113,1
U18127,2
U18105,1
U18103,1
U18157,1
U18151,1
U18169,1
U18141,5
U55089,1
U55087,1
U51510,1
U55079,11
U55071,1
U48439,1
U55009,1
U55059,2
U55025,1
U18003,7
U18001,1
U09003,2
U18017,1
U09001,2
U09009,1
U18039,4
U18033,1
U18035,2
U01073,1
U04013,1
U25005,1
U25009,1
U25017,2
U25013,1
U47157,1
U33011,1
U25027,1
U25025,1
U25023,1
U25021,1
