uid,movement
U41023,6
U41021,2
U41015,6
U41013,10
U41019,37
U17057,1
U41017,52
U41031,10
U41033,22
U41025,3
U41027,14
U41029,62
U17043,14
U41045,15
U41043,45
U41041,18
U17077,1
U41039,131
U17073,1
U41037,3
U41035,24
U41053,27
U41055,1
U30001,27
U37119,2
U41051,384
U17063,1
U41047,135
U41049,10
U30011,1
U30007,27
U30009,9
U17011,1
U30003,9
U30005,52
U47037,3
U17019,2
U30023,58
U30021,7
U30019,6
U06101,14
U30017,8
U17001,1
U30015,66
U30013,646
U06109,8
U37183,1
U06107,23
U06105,3
U17007,1
U06103,13
C2423,2
U41001,15
U30031,204
U30033,4
U30025,2
U30027,74
U30029,1445
U17031,73
U17037,2
U30041,231
U41011,22
U30045,16
U30043,54
U30037,4
U41007,18
U30035,744
U41009,24
U41003,33
U30039,19
U41005,179
U17029,1
U29159,1
U48121,5
U12033,1
U12031,1
U21145,1
U29147,1
U13215,1
U48113,21
U29145,1
C2458,1
U06115,12
U06113,27
U06111,32
U12057,2
C2465,1
C2466,7
U29169,1
C2481,1
U29165,2
U29113,1
U29101,1
U29107,1
U29109,1
U21111,5
C2494,1
U12011,3
U21117,1
U12009,1
U29127,1
U32001,6
U32003,116
U06091,1
U06093,12
U06095,53
U06097,59
U06099,50
U19191,1
U06081,52
U19193,7
U32023,6
U32021,1
U32019,7
U32015,1
U32017,1
U06089,41
U06087,17
U06085,131
U19197,1
U06083,17
U19181,2
U06071,86
U32013,6
U32007,17
U48189,1
U32005,9
U06077,70
U19189,1
U06079,12
U19187,2
U06073,62
U48181,1
U06075,72
U48183,1
U19171,1
U19175,1
U12086,4
U19179,1
U48157,2
U32031,91
U32033,2
U29071,1
U19161,1
U19165,1
U29077,3
U19163,3
U19169,4
U19167,3
U48167,1
U32029,1
U32027,2
U12071,1
U19155,5
U19157,1
U19151,1
U19153,17
U48139,1
U48135,1
U48141,10
U19147,1
U29095,13
U19145,1
U29097,2
U19143,1
U29099,2
U12099,2
U19141,1
U12095,1
U19149,2
U47065,1
U51059,3
U28033,1
U51087,1
U28049,1
U28047,1
U51013,1
U51810,1
U47093,2
U51041,1
U34039,1
U34031,1
U34035,1
U12103,2
U12101,1
