uid,movement
U41023,4
U41021,1
U41015,5
U41013,8
U41019,30
U17057,1
U41017,41
U41031,8
U41033,18
U41025,3
U41027,12
U41029,49
U17043,15
U41045,12
U41043,37
U41041,15
U17077,1
U41039,105
U17073,1
U41037,2
U41035,19
U41053,23
U41055,1
U30001,7
U37119,2
U41051,349
U41047,115
U41049,7
U30011,1
U30007,13
U30009,6
U17011,1
U30003,8
U30005,47
U17015,1
U47037,3
U17019,2
U30023,17
U30021,8
U30019,7
U06101,10
U30017,8
U17001,1
U30015,39
U30013,412
U06109,5
U37183,1
U06107,18
U06105,3
U17007,1
U06103,10
C2423,2
U41001,10
U30031,65
U30033,2
U30025,2
U30027,44
U30029,626
U17031,75
U17037,2
C2437,1
U30041,134
U41011,18
U30045,9
U30043,18
U30037,2
U41007,18
U30035,146
U41009,24
U41003,27
U30039,9
U41005,165
U17029,1
U29159,1
U48121,3
U12033,1
U12031,1
U29147,1
U48113,15
U29145,1
C2458,1
U06115,9
U06113,18
U29177,1
U06111,23
U29175,1
U12057,2
C2465,1
C2466,7
C2467,1
C2481,1
U29165,3
C2473,1
U29101,1
U29107,1
U21111,4
C2494,1
U12011,2
U21117,1
U12009,1
U29127,1
U32001,5
U32003,73
U06091,1
U06093,11
U06095,36
U06097,41
U06099,34
U19191,1
U06081,43
U19193,10
U32023,4
U32021,1
U32019,5
U32015,1
U06089,34
U06087,13
U19195,1
U06085,98
U19197,1
U06083,12
U19183,1
U19181,2
U06071,67
U32013,5
U32007,13
U32005,6
U06077,48
U19189,1
U06079,9
U19187,3
U06073,43
U48181,1
U06075,50
U48183,1
U19171,1
U19175,1
U12086,3
U19179,1
U48157,1
U32031,76
U32033,2
U29071,1
U19161,1
U19165,1
U29077,3
U19163,5
U19169,4
U19167,4
U48167,1
U32029,1
U32027,1
U12071,1
U19155,6
U19157,1
U19151,1
U19153,18
U48139,1
U48135,1
U48141,6
U19147,1
U29095,20
U19145,1
U29097,1
U19143,1
U29099,2
U12099,2
U19141,2
U12095,1
U19149,3
U47065,1
U51059,3
U28033,1
U28049,1
U51810,1
U47093,1
U51041,1
U34039,1
U34031,1
U34035,1
U12103,1
U12101,1
U34029,1
U34025,1
U34027,1
U34021,1
U34023,2
U34017,1
U34015,1
U34013,2
U34007,1
U24510,2
U42077,1
U40027,2
U42079,1
U19101,1
U19103,4
U19105,1
U42071,1
U19109,2
U40031,1
U42069,1
U42085,1
U19113,8
U40037,1
U19111,1
U06001,101
U06005,4
U06007,35
U19119,2
U06009,4
U19123,1
U06013,77
U42095,1
U19125,1
U06011,2
U19121,1
U06019,44
U19127,2
U06017,19
U42091,2
U19129,1
U06015,6
U06021,4
U19133,1
U06023,23
U40017,1
U19131,1
U06029,28
U19139,1
U06025,2
U19137,1
U06027,1
U06039,9
U06037,243
U06031,6
U06035,7
U11001,1
U06033,7
U42029,1
U12127,1
U40071,1
U34005,1
U34003,2
U06047,14
U06049,3
U42045,1
U06041,19
U42043,1
U06043,1
U42041,1
U06045,10
U13121,2
U06059,55
U40047,1
U42051,1
U06057,14
U06055,12
U06053,18
U06051,1
U40051,1
U42049,1
U12105,1
U13135,2
U06069,3
U06065,33
U06067,124
U06061,35
U06063,4
U12117,1
C4810,9687
C5915,4672
C4818,293
C4819,1606
C4816,372
U19073,1
C4817,749
C5919,68
C4814,1846
C4815,738
C5917,279
C4812,4391
C4813,8583
U19079,1
U19075,1
U19077,1
C5921,173
U19061,4
C4805,3105
C5923,20
C4806,38009
C4807,3276
C5925,93
C4808,14545
C4801,997
C5927,30
C4802,2156
C4803,527
C5929,45
C4804,233
U19069,1
U19067,1
U19065,1
C4809,1390
U48061,1
U19063,1
C5933,905
C5931,165
C5939,944
U19091,1
C5937,917
U19093,1
C5935,1344
U27081,1
U19095,1
U19097,1
U27083,5
U19099,2
U27085,5
U27087,1
U27089,3
C5941,424
C5943,8
C5949,21
U42129,2
U19083,1
C5945,3
U27091,2
U19081,1
U42125,1
C5947,7
U27095,4
U42133,1
U19087,1
U27093,4
U19085,1
U27099,3
U48085,4
U27097,6
U19089,1
U27069,2
U27065,2
U19035,1
U27067,8
U19037,1
U27061,9
U19031,1
U27063,1
U19033,3
U48027,1
U48029,6
U19029,1
U19027,2
U27079,3
U19025,1
U27077,1
U19023,1
U27075,2
U19021,2
U27073,2
U27071,3
U27047,3
U48037,1
U27049,4
U48039,1
U29189,11
U27041,7
U42101,4
U19055,1
U29187,1
U27043,2
U19057,1
U27045,1
U19059,2
U29183,3
C5905,253
C5907,538
C5901,994
C5903,770
U27059,4
U19049,2
U27057,4
U19043,1
U27051,1
U19041,2
U19047,1
C5909,950
U27055,1
U48041,1
U19045,2
U27053,144
U27023,3
U27021,6
U27029,2
U27027,14
U27025,5
U27031,1
U27033,2
U27039,2
U27035,11
U27037,38
U27001,3
U27005,7
U27003,40
U27009,6
U27007,10
U27011,1
U27013,6
U27015,4
U27017,5
U27019,10
C5957,1
C5959,9
C5951,133
C5953,1082
C5955,331
U51153,1
U41069,1
U41071,35
U41057,10
U41059,49
U41065,13
U41067,207
U41061,17
U41063,6
U46077,1
U46079,2
U46073,1
U46071,1
U48309,1
U35061,2
U46089,1
U46087,1
U46085,1
U46083,4
U46081,7
U46099,27
U02170,1
U46091,1
U46093,8
U46095,1
U46097,1
U48303,3
U48367,1
U17201,8
U17203,1
U48355,1
U48339,1
U48341,1
U48329,1
U49033,1
U53031,18
U53035,213
U46003,1
U53033,1993
U46005,4
U26093,2
U49039,5
U49037,1
U49035,230
U26099,7
U26091,1
U53027,43
U53025,134
U53029,101
U49021,4
U49023,2
U53021,72
U53023,4
U49029,2
U13089,2
U49025,1
U49027,2
C6106,19
U53015,56
U53017,118
U53019,48
U49051,4
U53013,6
U46025,1
U53011,199
U46027,2
U46021,1
U49053,8
U46023,2
U26075,2
U02100,1
U49057,57
U26077,3
U26071,1
U26073,1
U48375,2
U35001,19
U35005,1
U35006,1
U53009,45
U53007,213
U53005,127
U46019,3
U53003,30
U53001,50
