uid,movement
C2458,1
C2471,1
C2465,1
C2466,8
C2482,7
C2481,14
C2475,1
C2473,1
C2479,1
C2488,1
C2489,1
C2484,8
C2483,12
C2486,21
C2485,198
U42049,1
U26099,2
U42003,1
U36117,1
U26049,1
U36089,1
U36073,1
U36075,1
U36069,1
U36067,2
U36065,1
U36063,3
U36055,9
U36045,1
C3554,23
C3552,1
C3553,1097
C3551,1
C3547,1715
C3549,3837
C3541,8
C3542,52
C3543,411
C3544,1988
C3546,879
C3539,2
C3530,5
C3531,1
C3532,1
U36029,6
U26125,2
C3524,5
C3523,3
C3522,7
C3521,19
C3520,90
C3529,1
C3528,1
C3526,3
C3525,5
C3511,28
C3510,15
C3513,1
C3512,359
C3519,226
C3518,82
C3515,243
C3514,9
C3516,281
U26163,2
C3502,1
C3501,1
C3506,64
C3509,30
C3507,2
U39035,2
