uid,movement
C2413,1
C2412,3
C2419,26
C2418,16
C2415,2
C2414,3
C2417,10
C2416,5
C2420,6
C2423,6731
C2422,20
C2421,9
C2428,8
C2427,12
C2426,21
C2425,84
C2429,19
C2431,21
C2430,3
C2433,15
C2432,11
C2435,1
C2434,27
C2437,27
C2436,9
C2439,11
C2438,3
C2447,5
C2448,2
C2449,11
C2443,12
C2444,1
C2445,3
C2446,2
C2440,2
C2441,3
C2442,3
C2460,5
C2458,87
C2459,4
C2456,3
C2457,6
C2454,6
C2455,1
C2452,3
C2453,5
C2450,3
C2451,3
C2471,1
C2461,3
C2462,1
C2463,2
C2464,4
C2465,9
C2466,24
C2467,3
C2481,1
C2475,2
C2472,1
C2473,3
C2493,3
C2494,6
U36103,1
U44007,1
U36019,1
C3501,1
C3506,3
C1313,1
C1310,1
U23031,1
U23019,3
U23017,1
U23025,5
U23021,1
U23007,2
U23011,1
U23001,1
U23005,2
U23003,5
U09003,1
U50007,1
U50019,1
U25009,2
U25017,3
U33011,1
U33013,1
U33015,1
U33007,1
U33009,1
U25027,1
U25025,1
U25021,1
