uid,movement
C2409,16
C2408,2
C2407,9
C2406,1
C2411,249
C2410,386
C2413,389
C2419,14
C2418,61
C2415,1562
C2414,948
C2417,61
C2416,159
C2420,3
C2424,19
C2423,98
C2422,3
C2421,15
C2428,1
C2427,1
C2426,2
C2425,7
C2429,3
C2431,2
C2430,1
C2433,1
C2432,1
C2434,3
C2437,4
C2436,1
C2439,1
C2447,1
C2449,1
C2443,2
C2445,1
C2460,1
C2458,12
C2459,1
C2456,1
C2457,1
C2454,1
C2452,1
C2453,1
C2461,1
C2464,1
C2465,2
C2466,6
C2467,1
C2473,1
C2491,1
C2492,1
C2493,5
C2496,3
C2495,5
C2494,236
C3506,1
C1314,2
C1315,1
C1312,2
C1313,150
C1310,3
C1311,1
C1305,1
C1309,1
U23019,3
U23025,2
U23021,1
U23011,1
U23005,1
U23003,45
U25009,1
U25017,1
