uid,movement
C4810,1
C4811,33
C5915,13
C4818,1
C4819,12
C4816,5
C4817,10
C4814,2
C5917,1
C4812,4
C4813,4
C5921,2
C4806,3
C5925,2
C4808,2
C5927,1
C5933,2
C5931,2
C5939,1
C5935,1
C5941,6
C5943,1
C5949,16
C5947,3
C5909,3
C5957,5
C5959,2
C5951,9
C5953,10
C5955,13
U02150,2
U02170,167
U02185,3
U02180,1
U02188,1
U53033,2
C6107,664
C6106,8
U02100,16
U02122,16
U02110,145
U02130,4
U02050,2
U02068,7
U02090,1567
U53053,1
U02070,1
U53061,1
U02020,237
U02290,13
U02280,3
U02282,43
U02270,1
U02261,63
U02232,199
U02240,726
U02220,17
U02201,2
