uid,movement
U41051,1
U30013,4
U30031,1
U30029,314
U30041,1
U30035,1401
C4810,1
C4811,13
C5915,3
C4815,3
C4805,71
C4806,370
C4807,1
C4808,7
C4801,6
C4802,2880
C4804,1
C4809,1
C5933,1
C5939,1
C5937,2
C5935,3
C5905,1
C5907,1
C5901,113
C5903,3
C5909,1
U53033,5
U53025,1
U53005,1
U30101,14
U30111,1
U53047,1
U53051,1
U53053,1
U53065,2
U53063,13
U53061,3
U53077,1
U53073,1
U53075,1
U30093,1
U30099,1
U30081,1
U30089,1
U30073,16
U30063,7
U30053,53
U30049,4
U30047,3
U16069,1
U16057,1
U16055,5
U16079,1
U16021,1
U16017,3
C4704,1
C4708,1
C4711,1
