uid,movement
C2402,2
C2401,1
C2409,2
C2408,2
C2407,3
C2406,2
C2405,3
C2404,1
C2403,2
C2411,1
C2410,5
C2413,3
C2412,3
C2419,2
C2418,2
C2415,1
C2414,2
C2417,2
C2416,1
C2424,3
C2423,22
C2422,1
C2421,1
C2428,2
C2427,1
C2426,2
C2425,3
C2429,4
C2431,2
C2430,2
C2433,1
C2432,1
C2434,1
C2437,2
C2436,1
C2439,2
C2447,1
C2449,1
C2443,4
C2445,1
C2446,1
C2441,1
C2442,1
C2458,6
C2457,1
C2454,1
C2465,1
C2466,5
C2493,1
C2496,2
C2494,4
C1102,41
C1101,4
C1103,35
U36119,1
U36103,1
U36081,1
U36061,1
U36059,1
U36047,1
U44007,1
C1210,35
C1214,3
C1213,1
C1212,10
C1211,59
C1217,4
C1216,1
C1215,2
C1201,10
C1203,27
C1202,18
C1209,143
C1208,48
C1205,210
C1204,10
C1207,140
C1206,50
U36005,1
C3506,1
C1314,8
C1315,14
C1312,18
C1313,6
C1310,286
C1311,35
C1302,55
C1301,3884
C1304,1432
C1303,559
C1306,432
C1308,382
C1307,744
C1309,80
U23029,32
U23031,6
U23019,39
U23017,4
U23027,6
U23025,7
U23023,3
U23021,3
U23007,3
U23009,12
U23011,14
U23013,6
U23015,4
U23001,8
U23005,16
U23003,15
U09003,1
U09001,1
U09009,1
U50023,1
U50007,1
U50005,1
U50019,1
U25005,2
U25001,2
U25009,10
U25017,8
U25013,1
U33017,3
U33003,1
U33001,1
U33011,3
U33013,2
U33015,5
U33007,1
U33009,2
U25027,2
U25025,6
U25023,3
U25021,3
