uid,movement
U41051,1
U30005,30
U30015,25
U30013,21
U30031,2
U30027,3
U30029,22
U30041,188
U30045,1
U30043,1
U30035,105
U41005,1
U32003,1
U06037,1
U06067,1
C4810,12
C4811,68
C5915,8
C4819,1
C4814,1
C4815,6
C5917,1
C4812,2
C4813,2
C4805,239
C4806,1178
C4807,10
C4808,30
C4802,6411
C4803,253
C4804,154
C4809,2
C5933,2
C5939,1
C5937,2
C5935,3
C5905,1
C5907,1
C5901,9
C5903,2
C5909,3
U27053,1
U41059,1
U41067,1
U53035,1
U53033,10
U49035,1
U53025,1
U53021,1
U53017,1
U53011,1
U53007,1
U53005,2
U30101,65
U30105,1
U30111,5
U53047,1
U53053,2
U53057,1
U08031,1
U53067,1
U53065,1
U53063,11
U53061,5
U53077,2
U53073,2
U53075,1
U53071,1
U30093,2
U30099,2
U30081,1
U30089,1
U30077,1
U30073,38
U30071,1
U30063,12
U30067,1
U30051,28
U30053,3
U30049,10
U30047,4
U16069,1
U16057,1
U16055,4
U16079,1
U16001,2
U16005,1
U16021,1
U16027,1
U16011,1
U16019,1
U16017,2
C4701,1
C4704,177
C4705,1
C4702,1
C4703,3
C4708,288
C4709,1
C4706,10
C4707,11
C4711,26
C4712,6
C4713,8
C4714,1
C4715,3
C4716,2
C4717,2
U38101,1
C4607,1
C4611,1
U56029,1
