uid,movement
C2402,12
C2401,1
C2409,147
C2408,224
C2407,24
C2406,17
C2405,13
C2404,329
C2403,70
C2411,10
C2410,275
C2413,11
C2412,21
C2419,5
C2418,5
C2415,8
C2414,9
C2417,5
C2416,4
C2420,1
C2424,4
C2423,56
C2422,4
C2421,6
C2428,1
C2427,1
C2426,1
C2425,5
C2429,1
C2431,1
C2433,1
C2432,1
C2435,1
C2434,2
C2437,6
C2436,2
C2439,1
C2438,1
C2447,1
C2449,1
C2443,2
C2460,1
C2458,10
C2459,1
C2457,1
C2454,1
C2452,1
C2453,1
C2451,1
C2461,1
C2462,1
C2464,1
C2465,2
C2466,8
C2475,1
C2473,1
C2479,1
C2490,3
C2491,10
C2492,26
C2493,43
C2489,1
C2499,623
C2498,6
C2496,2580
C2495,451
C2494,348
C1102,2
C1103,3
C1211,1
C1209,1
C3520,1
C3506,1
C1314,20
C1315,28
C1312,5
C1313,15
C1310,5
C1311,2
C1301,1
C1303,1
C1306,1
C1305,1
C1308,2
C1307,3
C1309,12
U23019,3
U23025,1
U23021,1
U23005,1
U23003,14
U25009,1
U25017,1
