uid,error
01001,-0.69314718056
01007,1.70474809224
01009,-1.48807705543
01015,-0.133531392625
01019,-1.09861228867
01021,-0.69314718056
01033,0.274001968548
01043,-0.486655262838
01049,-1.13140211149
01051,-0.69314718056
01055,-1.67397643357
01057,-1.60943791243
01059,-1.48807705543
01069,2.3978952728
01071,-3.58351893846
01073,-0.457833093625
01075,1.79175946923
01077,0.219053566063
01079,-0.00809721023262
01081,0.405465108108
01089,-0.204339636761
01093,-2.8903717579
01095,-1.71604764749
01101,1.94591014906
01103,1.50966986154
01107,-0.69314718056
01113,1.94591014906
01115,-2.63905732962
01117,-0.847297860387
01121,-1.38629436112
01123,-0.69314718056
01125,0.762140052047
01127,-1.60943791243
01133,-3.43398720449
06037,1.38629436112
12086,1.94591014906
12095,2.77258872224
13001,1.79175946923
13015,-1.09861228867
13045,-1.09861228867
13047,-1.09861228867
13055,-1.09861228867
13057,-1.09861228867
13063,-1.09861228867
13067,0.470003629246
13077,-0.69314718056
13083,-1.38629436112
13089,-1.60943791243
13097,-0.69314718056
13113,-0.69314718056
13117,-0.69314718056
13121,-2.30258509299
13129,-0.69314718056
13135,-1.38629436112
13139,-0.69314718056
13143,-0.69314718056
13151,-0.69314718056
13213,-0.69314718056
13215,0.405465108108
13223,-1.09861228867
13233,-0.69314718056
13245,3.61091791264
13247,1.79175946923
13285,-0.69314718056
13295,-1.60943791243
13313,-1.38629436112
17031,1.2527629685
19113,2.19722457734
21035,-0.69314718056
21047,-0.69314718056
21111,-1.09861228867
21227,-0.69314718056
28003,-1.60943791243
28033,-0.69314718056
28047,1.79175946923
28049,2.48490664979
28057,-1.60943791243
28071,-0.69314718056
28081,-1.60943791243
28087,-1.09861228867
28093,-0.69314718056
28095,-1.09861228867
28105,-0.69314718056
28115,-0.69314718056
28117,-1.38629436112
28139,-0.69314718056
28141,-2.19722457734
28145,-0.69314718056
29189,-0.69314718056
34013,2.30258509299
39061,-0.69314718056
39099,2.30258509299
45045,-0.69314718056
47003,-1.09861228867
47005,-0.69314718056
47009,-0.69314718056
47011,-1.09861228867
47015,-1.38629436112
47017,-0.69314718056
47021,-1.09861228867
47023,-0.69314718056
47031,-2.15948424935
47035,-0.69314718056
47037,0.0594234204708
47039,-1.38629436112
47041,-0.69314718056
47043,-1.38629436112
47047,-0.69314718056
47051,-3.58351893846
47053,-0.69314718056
47055,1.6724127116
47061,-1.38629436112
47065,-2.77258872224
47069,-0.69314718056
47071,-2.3978952728
47077,0.69314718056
47079,-0.69314718056
47081,-2.19722457734
47085,-0.69314718056
47093,-1.09861228867
47099,-2.62103882411
47101,-2.07944154168
47103,-0.810930216216
47107,-0.69314718056
47109,-1.38629436112
47113,-1.38629436112
47115,-1.94591014906
47117,-1.62924053973
47119,-0.113328685307
47125,-1.60943791243
47127,-2.07944154168
47135,-1.09861228867
47141,-1.09861228867
47143,-0.69314718056
47145,-0.69314718056
47147,-1.09861228867
47149,-1.65292302437
47153,-0.69314718056
47157,0.117783035656
47159,-0.69314718056
47165,-1.60943791243
47177,-1.60943791243
47181,-2.56494935746
47183,-0.69314718056
47185,-0.69314718056
47187,-3.80666248977
47189,-1.79175946923
48029,2.3978952728
48085,2.3978952728
49049,2.19722457734
