uid,error
12086,2.30258509299
13009,0.69314718056
24033,2.8903717579
37001,2.19722457734
37025,0.69314718056
37037,2.07944154168
37049,3.17805383035
37051,2.3978952728
37063,1.64865862559
37065,-0.233614851182
37069,-1.00465483142
37071,1.38629436112
37077,2.10684051587
37081,1.79175946923
37083,1.07528143191
37085,-0.69314718056
37091,-0.69314718056
37097,1.09861228867
37101,1.38629436112
37117,-0.69314718056
37127,0.972380198525
37131,0.949080554697
37135,2.32238772029
37145,-0.955511445027
37147,0.405465108108
37181,-0.425736072482
37183,1.85920075002
37191,-1.09861228867
37195,0.251314428281
45051,1.09861228867
47055,1.94591014906
51025,-0.753771802376
51041,2.37954613413
51053,-0.69314718056
51081,-2.07944154168
51083,-0.69314718056
51087,1.54044504095
51111,-2.07944154168
51117,-0.439789850649
51135,-1.09861228867
51143,-0.69314718056
51145,0.69314718056
51147,-0.69314718056
51149,-0.69314718056
51175,1.8718021769
51550,-0.69314718056
51590,-0.69314718056
51595,-1.38629436112
51700,-0.69314718056
51730,-0.69314718056
51760,-0.69314718056
51800,-0.69314718056
51810,-0.69314718056
