uid,error
01073,1.09861228867
06085,0.69314718056
08001,1.09861228867
08003,1.56642052735
08007,-2.10006082888
08015,-1.09861228867
08023,0.215111379617
08027,-1.09861228867
08031,2.30258509299
08035,1.09861228867
08037,1.38629436112
08041,0.223143551314
08043,-2.19722457734
08051,-1.09861228867
08055,-1.60943791243
08059,0.916290731874
08065,1.38629436112
08067,-2.83321334406
08071,2.07944154168
08079,-1.38629436112
08089,1.09861228867
08101,-1.94591014906
08105,-2.03838005488
08107,1.09861228867
08109,-1.60943791243
08111,1.09861228867
35001,0.69314718056
35007,-1.38629436112
35028,-1.79175946923
35033,-0.69314718056
35039,-1.41098697371
35043,0.117783035656
35045,-1.09861228867
35049,-1.38629436112
35055,-1.08462604669
48471,0.69314718056
