uid,error
04019,1.09861228867
06025,1.79175946923
08101,1.94591014906
12011,2.3978952728
17001,-0.287682072452
17007,-1.38629436112
17011,0.866897976545
17015,-1.32175583998
17017,-0.69314718056
17019,-1.09861228867
17021,2.19722457734
17031,0.223143551314
17039,-0.69314718056
17041,1.09861228867
17043,-0.624154309073
17045,1.09861228867
17057,-0.788457360364
17063,-1.38629436112
17067,-1.38629436112
17071,-1.79175946923
17085,-0.559615787935
17089,-1.83258146375
17091,0.980829253012
17093,-1.79175946923
17095,-0.106564609723
17097,0.69314718056
17099,-0.382992252256
17103,0.164303051291
17105,-1.60943791243
17107,-1.09861228867
17109,0.336472236621
17111,-1.29928298413
17113,0.810930216216
17119,-0.69314718056
17123,-2.48490664979
17125,-1.60943791243
17129,-0.69314718056
17131,0.916290731874
17137,-0.69314718056
17141,0.154150679827
17143,0.303112645678
17155,-1.79175946923
17161,-0.21351956922
17167,0.69314718056
17169,-0.69314718056
17171,1.79175946923
17175,1.02789676387
17177,-2.63905732962
17179,0.405465108108
17195,-0.859493133481
17199,1.79175946923
17201,-3.76120011569
17203,-0.430782916092
18089,0.69314718056
18097,-0.69314718056
18127,1.09861228867
19031,-2.48490664979
19045,-0.743157601135
19049,2.8903717579
19055,-0.69314718056
19057,-3.09104245336
19061,-2.48490664979
19087,-1.79175946923
19095,1.2527629685
19097,-2.56494935746
19101,-0.69314718056
19103,-1.60943791243
19105,-1.79175946923
19107,-0.69314718056
19111,0.154150679827
19113,-0.435318071258
19115,-2.19722457734
19139,0.287682072452
19153,-0.69314718056
19163,1.37976550224
19169,1.60943791243
19179,1.09861228867
19183,-1.60943791243
19197,2.3978952728
20167,1.09861228867
21047,1.94591014906
24510,2.19722457734
27037,1.09861228867
27053,2.77258872224
29019,2.7080502011
29097,2.30258509299
29189,-0.69314718056
29510,-0.69314718056
31109,0.69314718056
32023,1.38629436112
36007,1.09861228867
36029,1.38629436112
36055,2.19722457734
37155,2.30258509299
39061,1.60943791243
47113,1.38629436112
47157,2.8903717579
48113,1.79175946923
48141,1.09861228867
55009,1.60943791243
55025,-1.94591014906
55043,-1.09861228867
55045,-1.09861228867
55065,-0.69314718056
55079,0.69314718056
55105,-2.07944154168
55127,-0.69314718056
55133,-0.69314718056
55141,3.21887582487
