uid,error
01073,1.79175946923
04013,2.1400661635
06037,-1.38629436112
06059,1.60943791243
06071,-0.69314718056
06073,-0.69314718056
06085,2.8903717579
09001,-0.69314718056
09003,-0.69314718056
09009,-0.69314718056
10003,-0.69314718056
11001,0.69314718056
12011,-0.69314718056
12021,2.8903717579
12031,1.79175946923
12086,-0.69314718056
12103,2.07944154168
12105,1.38629436112
13067,-0.69314718056
13089,-0.69314718056
13121,1.2527629685
13135,-0.69314718056
13225,2.19722457734
17007,-0.69314718056
17019,-1.09861228867
17029,1.79175946923
17031,-1.28935241593
17037,-0.69314718056
17043,-0.492476485098
17089,-1.94591014906
17091,-1.09861228867
17093,-0.69314718056
17097,-3.55534806149
17099,-0.69314718056
17111,-1.60943791243
17113,-0.69314718056
17115,-0.69314718056
17119,-0.69314718056
17143,-0.69314718056
17161,-0.69314718056
17163,-0.69314718056
17167,-0.69314718056
17179,-0.69314718056
17183,-0.69314718056
17197,-0.223143551314
17201,-1.38629436112
18001,-1.38629436112
18003,-0.855666110058
18005,1.50407739678
18009,-0.69314718056
18011,-0.69314718056
18017,-1.09861228867
18019,-0.69314718056
18023,-0.69314718056
18029,-0.69314718056
18033,-2.19722457734
18035,-1.79175946923
18039,-0.223143551314
18043,-0.69314718056
18049,-0.69314718056
18053,0.788457360364
18057,-1.38629436112
18059,-0.69314718056
18063,-0.69314718056
18065,-0.69314718056
18067,-1.38629436112
18069,-1.38629436112
18073,-0.69314718056
18075,-0.69314718056
18081,-0.69314718056
18085,-2.07944154168
18087,-2.07944154168
18089,-2.56494935746
18091,-2.19722457734
18095,-1.38629436112
18097,-2.56494935746
18099,-1.60943791243
18103,-1.09861228867
18105,-0.69314718056
18109,-0.69314718056
18113,-1.94591014906
18127,-2.07944154168
18131,-0.69314718056
18135,1.60943791243
18141,-3.33220451018
18145,-0.69314718056
18149,-0.69314718056
18151,-2.19722457734
18157,-1.38629436112
18163,-0.69314718056
18167,-0.69314718056
18169,-1.38629436112
18177,-1.09861228867
18179,1.09861228867
18181,-0.69314718056
