uid,error
09001,1.94591014906
11001,-1.09861228867
12095,1.94591014906
13121,2.07944154168
24003,-0.69314718056
24017,-1.38629436112
24031,0.69314718056
24033,-1.09861228867
24037,-0.69314718056
24510,1.38629436112
37155,2.3978952728
37183,2.19722457734
42101,2.07944154168
51003,2.18122423599
51007,-3.52636052462
51009,-0.69314718056
51011,-0.69314718056
51013,-0.69314718056
51015,1.94591014906
51025,-0.69314718056
51029,2.11021320035
51031,-0.69314718056
51033,-1.60943791243
51041,1.39577310507
51047,-1.09861228867
51049,-3.40119738166
51053,-0.69314718056
51059,1.54044504095
51061,-1.09861228867
51065,-2.07944154168
51079,-0.69314718056
51085,-0.556287997843
51087,4.61546187202
51095,-1.09861228867
51099,-0.69314718056
51101,-0.69314718056
51107,1.38629436112
51109,-1.93319604136
51113,-0.69314718056
51125,-0.69314718056
51127,-0.69314718056
51135,-0.69314718056
51137,0.336472236621
51139,-0.69314718056
51145,-4.22273777699
51147,-0.69314718056
51149,-1.09861228867
51153,-1.94591014906
51165,-0.69314718056
51177,-0.162518929498
51179,-1.60943791243
51193,-0.69314718056
51510,-0.69314718056
51540,1.55814461805
51560,2.19722457734
51570,2.07944154168
51630,1.79175946923
51650,1.79175946923
51660,-0.69314718056
51670,-0.69314718056
51680,1.09861228867
51683,-0.69314718056
51700,-0.69314718056
51730,1.60943791243
51760,1.85792912203
51790,-0.69314718056
51820,-0.69314718056
