uid,error
01077,-0.69314718056
01125,2.07944154168
05093,-0.69314718056
12057,1.94591014906
17003,-1.38629436112
17055,-1.38629436112
17059,-1.09861228867
17065,-0.69314718056
17069,-2.19722457734
17077,-1.60943791243
17081,1.38629436112
17087,-2.48490664979
17119,-0.69314718056
17127,0.0984400728133
17145,-0.69314718056
17151,-2.19722457734
17153,0.916290731874
17157,1.94591014906
17159,2.07944154168
17163,-1.09861228867
17165,-2.19722457734
17181,-1.60943791243
17193,-0.69314718056
17199,-2.63905732962
18051,-0.69314718056
18129,-1.09861228867
18163,-2.3978952728
18173,-0.69314718056
19113,2.7080502011
21007,0.988611393454
21033,-3.78418963392
21035,-0.635014582522
21039,-0.69314718056
21047,-0.235566071313
21055,-1.57553636076
21059,-1.60943791243
21075,0.133531392625
21083,-0.275943788687
21093,-0.69314718056
21101,-1.94591014906
21105,0.068992871487
21107,-1.60943791243
21111,2.44234703537
21139,1.0260114758
21141,-1.38629436112
21143,-2.34053504261
21145,1.73824725293
21149,-0.69314718056
21177,1.15267950994
21183,-0.69314718056
21213,-0.69314718056
21219,-1.38629436112
21221,-0.916290731874
21225,-2.30258509299
21227,0.980829253012
21233,-2.19722457734
26163,2.19722457734
29023,-0.69314718056
29031,-2.07944154168
29099,-0.69314718056
29133,-2.30258509299
29143,-1.09861228867
29155,-0.69314718056
29157,-0.69314718056
29189,-1.09861228867
29201,-2.07944154168
29207,-0.69314718056
29510,-0.69314718056
37067,2.3978952728
37081,1.09861228867
47005,-2.30258509299
47017,-2.19722457734
47021,-1.60943791243
47033,-0.69314718056
47037,1.01693425765
47039,-0.69314718056
47043,-1.94591014906
47045,-1.38629436112
47053,-2.19722457734
47077,-1.09861228867
47079,-2.3978952728
47081,-0.69314718056
47083,-1.79175946923
47085,-1.60943791243
47095,-0.69314718056
47113,-1.60943791243
47119,-0.69314718056
47125,-1.22377543162
47131,0.632522558744
47147,-1.60943791243
47149,-1.09861228867
47157,0.875468737354
47161,-3.49650756147
47165,1.67397643357
47167,-0.69314718056
47183,-0.751416088684
47187,-1.09861228867
47189,-0.69314718056
48113,2.8903717579
48453,1.60943791243
