uid,error
04013,2.19722457734
04019,2.30258509299
11001,1.60943791243
12095,1.09861228867
12097,1.38629436112
17031,-0.69314718056
19169,1.09861228867
22033,1.09861228867
26081,2.19722457734
26133,1.79175946923
27001,-1.09861228867
27003,-0.587786664902
27007,0.47692407209
27009,-0.223143551314
27011,-0.69314718056
27017,-1.09861228867
27019,-0.69314718056
27021,-0.737598943131
27023,-0.69314718056
27025,-0.69314718056
27027,-1.409406501
27029,-0.82098055207
27033,1.09861228867
27035,0.100083458557
27037,1.60943791243
27041,-0.173271721274
27047,1.79175946923
27049,0.69314718056
27051,-0.980829253012
27053,0.973449145714
27057,2.18202041438
27059,-1.09861228867
27061,-1.09861228867
27065,-0.69314718056
27067,-1.60943791243
27071,-0.69314718056
27073,-0.69314718056
27085,-0.69314718056
27087,-0.267185487145
27089,-1.09861228867
27093,-1.09861228867
27095,-1.09861228867
27097,-2.19722457734
27107,0.0800427076735
27111,0.154456536994
27119,-2.06545529971
27121,-0.287682072452
27123,1.5260563035
27125,-2.19722457734
27129,-0.69314718056
27135,-1.09861228867
27137,-0.470003629246
27141,0.69314718056
27145,-1.89711998489
27149,-1.38629436112
27151,-0.69314718056
27153,-0.559615787935
27155,-0.69314718056
27159,1.16938135956
27161,1.38629436112
27163,-0.69314718056
27167,-1.89711998489
27171,0.60613580357
29183,1.60943791243
34027,1.09861228867
36001,1.60943791243
38003,-0.69314718056
38015,1.60943791243
38017,2.04344793903
38021,1.09861228867
38035,-1.32175583998
38073,-0.69314718056
38077,0.405465108108
38081,-0.69314718056
38091,-0.69314718056
38093,1.2527629685
38097,0.405465108108
38099,-0.69314718056
46013,0.847297860387
46029,-0.69314718056
46051,-0.69314718056
46109,-1.09861228867
55057,1.60943791243
55095,1.38629436112
56039,1.09861228867
