uid,error
12103,2.48490664979
13121,2.07944154168
18085,3.73766961828
21011,-1.09861228867
21013,-1.09861228867
21015,2.30258509299
21017,-0.69314718056
21019,-0.737598943131
21025,-4.09434456222
21037,-0.69314718056
21043,-2.77258872224
21049,2.36712361413
21051,-0.980829253012
21063,-2.19722457734
21065,-1.38629436112
21067,2.35137525716
21069,-0.69314718056
21073,2.63905732962
21089,0.133531392625
21095,-2.8903717579
21109,-1.09861228867
21111,1.50407739678
21113,1.50407739678
21115,1.08419391324
21117,-0.69314718056
21119,-1.25143524093
21121,-1.09861228867
21125,-1.38629436112
21127,0.661398482245
21129,-1.79175946923
21131,-2.19722457734
21133,-0.684489117817
21135,-0.69314718056
21151,0.810930216216
21153,0.132489183046
21159,0.487703206345
21165,-1.60943791243
21173,-1.38629436112
21175,-0.69314718056
21189,0.69314718056
21193,-0.966843011037
21195,0.427534027879
21197,-1.38629436112
21199,1.60943791243
21203,-0.69314718056
21205,-0.980829253012
21209,1.79175946923
21235,-0.69314718056
21237,-2.19722457734
22033,2.19722457734
26163,1.09861228867
37021,-0.69314718056
37171,2.07944154168
37189,-0.69314718056
39001,-0.69314718056
39017,2.60268968544
39025,-0.69314718056
39049,-0.69314718056
39053,-0.69314718056
39061,0.405465108108
39079,-0.69314718056
39087,-2.07944154168
39113,-0.69314718056
39141,-0.69314718056
39145,-1.38629436112
45063,1.94591014906
47001,1.94591014906
47013,-0.69314718056
47019,-0.69314718056
47025,-0.69314718056
47059,-1.09861228867
47063,-0.69314718056
47067,-0.69314718056
47073,-1.60943791243
47089,-0.69314718056
47093,-1.38629436112
47117,1.38629436112
47157,2.30258509299
47163,-2.7080502011
47179,-1.60943791243
51027,-1.20397280433
51051,-3.43398720449
51105,-1.94591014906
51167,-2.48490664979
51169,-2.07944154168
51173,-1.09861228867
51185,-0.154150679827
51191,-2.19722457734
51195,-4.04305126783
51520,-1.09861228867
51720,-1.60943791243
54005,-0.154150679827
54011,-2.99573227355
54019,-0.69314718056
54039,-2.19722457734
54043,-2.30258509299
54045,-1.17007125265
54047,-2.19722457734
54053,-0.69314718056
54055,1.60943791243
54059,-0.542324290825
54079,-1.38629436112
54081,-1.60943791243
54083,2.30258509299
54097,1.38629436112
54099,-3.66356164613
54109,-1.94591014906
