uid,population,distance,radiusPopulation
C1001,242875,3014.446890665575,401234297
C1002,24371,2922.4660974499675,387405832
C1003,19370,2779.0185037626625,381035113
C1004,22162,2684.570593782292,365694457
C1005,40466,2792.259597233028,381861380
C1006,36208,2847.059072658339,383291563
C1007,37335,3080.3511498347125,405741424
C1008,42188,3017.7991538507026,401477172
C1009,20091,2992.568549446543,399088242
C1010,27864,3088.6552094824633,405867090
C1101,19180,2330.5517490268394,328366064
C1102,71619,2284.8830543294935,316944347
C1103,44495,2244.270361140921,292050196
C1201,16231,2047.231615338746,262334500
C1202,26843,2015.057851115003,260810300
C1203,19548,2025.439419352095,261019320
C1204,11723,2087.329491721348,265845228
C1205,21773,2081.934945920005,265548965
C1206,47591,2133.7633327714607,270189111
C1207,58866,2136.740510178681,270764074
C1208,40513,2192.789430257412,277387964
C1209,359183,2240.156843238566,291006374
C1210,49307,2245.099880342764,292523719
C1211,32605,2194.953508825713,277741805
C1212,46965,2300.3629208908733,321701255
C1213,9827,2355.824628727288,332281098
C1214,19578,2356.746621115694,332330005
C1215,19937,2438.8903463013016,345192365
C1216,10225,2455.0431009094696,346316896
C1217,109330,2502.230161980317,349289765
C1218,7962,2495.452935546374,349012458
C1301,76407,2034.9266394317865,261347453
C1302,27366,1954.6990928300493,258041721
C1303,25776,2037.9344313987663,261496105
C1304,11862,2058.6445179579746,263041547
C1305,64208,2068.0589953772896,264732115
C1306,26749,2146.979690842151,271284859
C1307,124688,2172.303216705884,274637137
C1308,31383,2133.819345810387,270236702
C1309,50817,2109.0168324287242,268249366
C1310,87212,1998.2299111988498,260088009
C1311,27184,1972.464760389784,259345324
C1312,21172,2002.7472533898285,260263958
C1313,35611,1960.8894584435366,258975252
C1314,36134,2090.4592322443546,266126505
C1315,82929,2252.0233752813206,296095980
C2401,12824,2412.448321443869,342787203
C2402,19298,2312.289966606392,324743714
C2403,18545,2292.469505566263,319389876
C2404,12722,2203.4359194948183,279218067
C2405,18267,2185.2754600591925,276590939
C2406,15268,2108.656049175623,268221245
C2407,19920,2058.5176361219974,263021627
C2408,22507,2089.883115238632,265933694
C2409,19326,2040.6869083402014,261650456
C2410,52289,1998.1276227669541,260035720
C2411,9848,1950.466592200309,258013091
C2412,31826,1905.4995100505796,254984276
C2413,22420,1934.1986485586624,257185680
C2414,22494,1869.0762659454722,253948290
C2415,16624,1870.8898238113486,254014407
C2416,13166,1824.4434616718243,251678542
C2417,19368,1811.832822373881,251444934
C2418,23438,1791.4642636062201,250455888
C2419,29570,1767.3921492415154,248465780
C2420,6779,1767.6432444405614,248495350
C2421,20984,1769.6434733752333,248768648
C2422,26459,1727.4868215053393,243423936
C2423,509950,1736.4521849950756,245290914
C2424,51855,1741.7827972152845,246984268
C2425,78808,1727.997545508529,243567509
C2426,25850,1735.287035720278,245240757
C2427,18771,1733.1768628158818,244054946
C2428,17745,1765.005991576135,248432230
C2429,47873,1737.0606896197492,245800864
C2430,21830,1695.8971527477995,242360396
C2431,43247,1700.5400039948922,242428618
C2432,24021,1676.6263409651958,241874505
C2433,26851,1680.743687823663,241973200
C2434,44955,1688.0605064593497,242169126
C2435,12809,1621.7311249071745,239578648
C2436,64841,1622.3891551006088,239591457
C2437,138355,1642.2729335868578,240187211
C2438,19088,1632.3759487303716,239933451
C2439,64089,1636.730831893934,240077769
C2440,14535,1633.7775806844063,239955514
C2441,21394,1657.606906548368,240747484
C2442,28176,1607.8240645708495,239099466
C2443,141212,1606.4131391977182,238938843
C2444,16595,1610.4321869453993,239177569
C2445,41871,1586.897409099449,238227452
C2446,46165,1540.7408706580893,231491911
C2447,79175,1559.4176965970862,234437510
C2448,15167,1583.8789002382248,238204473
C2449,87808,1599.1991702716698,238767829
C2450,23496,1609.234288499282,239127642
C2451,23401,1597.8673663509262,238675058
C2452,38347,1567.9282830669001,235895757
C2453,50066,1572.9961631217561,236091238
C2454,78917,1559.778591766002,234516685
C2455,29980,1539.6265773119437,231461931
C2456,100753,1519.3768747093827,227802164
C2457,119993,1538.5525548440892,231341938
C2458,311838,1643.4980761053087,240326397
C2459,100263,1530.1465738429195,228946032
C2460,103977,1535.6732874543673,229375956
C2461,54167,1547.4803470546058,233577474
C2462,43177,1557.9098038910688,234394333
C2463,38740,1525.2867360604475,228852610
C2464,110087,1519.9238449107686,227902917
C2465,343005,1501.1150772008587,223808865
C2466,1812723,1492.1935807407904,220498983
C2467,138172,1496.8676061832884,222999475
C2468,22820,1488.2198669861284,219477123
C2469,21851,1445.6174330480376,215091800
C2470,59137,1471.6796761480998,218688812
C2471,102100,1455.6519087537454,215807478
C2472,81417,1489.1980511018294,220257807
C2473,130514,1500.6274385944753,223678351
C2474,27330,1489.2358824257406,220339224
C2475,90419,1497.3909913628574,223335595
C2476,28931,1466.6585848773132,218456911
C2477,30866,1493.3510165955554,222905027
C2478,38433,1486.727423024382,219292119
C2479,33456,1496.5685718907146,222966019
C2480,20367,1435.5626573679847,214888359
