uid,population,distance,radiusPopulation
C1001,242875,3908.060626266921,406218083
C1002,24371,3815.5476054048613,406166937
C1003,19370,3670.7261208612467,406063431
C1004,22162,3573.815288442944,405964630
C1005,40466,3680.4364714768544,406082801
C1006,36208,3736.6570096161577,406129413
C1007,37335,3970.739144630772,406542692
C1008,42188,3909.278164240152,406460958
C1009,20091,3872.9278179883504,406197992
C1010,27864,3981.778415313386,406580027
C1101,19180,3223.6130207940287,405605409
C1102,71619,3177.5416808825394,405450635
C1103,44495,3135.560322295339,405255359
C1201,16231,2940.2535065000634,403685723
C1202,26843,2908.3173186458594,403483557
C1203,19548,2919.1196870615713,403529726
C1204,11723,2980.7469465015815,404038299
C1205,21773,2975.7335116332524,404016526
C1206,47591,3027.451586164655,404233789
C1207,58866,3030.53533547088,404347039
C1208,40513,3086.5883629858613,404726619
C1209,359183,3133.8985116850986,404896176
C1210,49307,3138.828555909767,405382783
C1211,32605,3088.3391194355972,404767132
C1212,46965,3194.0739106888936,405522254
C1213,9827,3249.6256279239406,405624589
C1214,19578,3250.5230690411804,405634416
C1215,19937,3332.2449085906474,405770311
C1216,10225,3348.829496306653,405790248
C1217,109330,3395.8308720183772,405808435
C1218,7962,3388.489202105844,405800473
C1301,76407,2928.3338804178784,403563620
C1302,27366,2848.2709244689327,402959241
C1303,25776,2929.930185997453,403640027
C1304,11862,2951.1588789292205,403735574
C1305,64208,2960.9962231046575,403767201
C1306,26749,3040.0779549640406,404501222
C1307,124688,3065.1955009373714,404570942
C1308,31383,3025.1848080987215,404202406
C1309,50817,2998.3618399144675,404065290
C1310,87212,2889.1063417829864,403222558
C1311,27184,2862.292465805848,403110074
C1312,21172,2890.3790376711922,403309770
C1313,35611,2844.4236223162548,402923630
C1314,36134,2974.925372204934,403980392
C1315,82929,3138.761639725766,405299854
C2401,12824,3303.3294434429968,405749930
C2402,19298,3197.0667159223963,405569219
C2403,18545,3173.6594804615725,405432090
C2404,12722,3080.1430503072283,404713897
C2405,18267,3070.071951387294,404695630
C2406,15268,2990.9984271223025,404050022
C2407,19920,2938.1567328164983,403665803
C2408,22507,2965.8327841858013,403927540
C2409,19326,2916.5112473819536,403510400
C2410,52289,2874.604132807737,403170269
C2411,9848,2827.961107149961,402588028
C2412,31826,2783.6991873173456,400374413
C2413,22420,2815.1642038504556,400514118
C2414,22494,2748.365753657534,399796870
C2415,16624,2748.6565293848585,399819364
C2416,13166,2702.700355945565,398810223
C2417,19368,2693.1391833701505,398643034
C2418,23438,2673.1049798535205,398339760
C2419,29570,2650.290205390926,397308827
C2420,6779,2648.5165029081695,397154309
C2421,20984,2646.135489529031,395260411
C2422,26459,2606.0019528084995,391404441
C2423,509950,2617.596729537576,391874519
C2424,51855,2623.6158553654113,392567341
C2425,78808,2609.7563383077795,391776138
C2426,25850,2619.554360921101,392403240
C2427,18771,2618.7273395148127,392384469
C2428,17745,2651.138998642572,397338397
C2429,47873,2624.350839992772,392619196
C2430,21830,2584.7822059359105,390520074
C2431,43247,2586.112257672982,390569411
C2432,24021,2560.909492423602,389115870
C2433,26851,2561.3795305496114,389139891
C2434,44955,2568.2065774835955,389928491
C2435,12809,2493.6968629498588,386310827
C2436,64841,2500.477823962911,386805834
