uid,population,distance,radiusPopulation
C1001,242875,4388.06864320329,407425064
C1002,24371,4280.727811665725,407306934
C1003,19370,4115.679556725112,407205177
C1004,22162,3992.212974849865,407137627
C1005,40466,4080.970040440129,407159789
C1006,36208,4149.21521377548,407224547
C1007,37335,4380.123304463391,407387729
C1008,42188,4337.511726228024,407331305
C1009,20091,4198.329155865809,407284146
C1010,27864,4439.834301442938,407667939
C1101,19180,3722.8353857041266,406841314
C1102,71619,3670.672742717566,406207013
C1103,44495,3608.861966485377,405812415
C1201,16231,3532.4421292157426,405373190
C1202,26843,3496.620925961491,405278481
C1203,19548,3490.8570828072607,405258933
C1204,11723,3559.502907588842,405434715
C1205,21773,3525.650317438144,405351417
C1206,47591,3591.4430860674497,405712921
C1207,58866,3575.784419990855,405654055
C1208,40513,3629.089182906968,405856910
C1209,359183,3687.2570162966977,406361472
C1210,49307,3669.28244622518,406157706
C1211,32605,3606.1328715516297,405779810
C1212,46965,3719.6272054427177,406794349
C1213,9827,3787.6217180962353,406970714
C1214,19578,3778.5564700034233,406949243
C1215,19937,3832.9945212162493,406980541
C1216,10225,3872.382836193124,407000478
C1217,109330,3902.5209791011716,407018665
C1218,7962,3876.52974193195,407010703
C1301,76407,3458.3875772987735,405049234
C1302,27366,3390.602841157133,404909911
C1303,25776,3429.4518375076045,404988679
C1304,11862,3457.975250333762,405037372
C1305,64208,3475.8096225708273,405176458
C1306,26749,3552.947096139291,405389421
C1307,124688,3571.2912263693624,405529367
C1308,31383,3507.848816915808,405311498
C1309,50817,3459.022524415187,405125641
C1310,87212,3376.239628874509,404822699
C1311,27184,3339.5434779814013,404740402
C1312,21172,3343.8961391930984,404801527
C1313,35611,3270.5908826489867,404518696
C1314,36134,3395.6373268998,404952545
C1315,82929,3563.6453599796464,405446438
C2401,12824,3759.1724945561077,406860494
C2402,19298,3601.4680001186225,405760512
C2403,18545,3554.633024410192,405416170
C2404,12722,3442.1282172766664,405024650
C2405,18267,3485.0053252096995,405240666
C2406,15268,3395.428450205152,404937277
C2407,19920,3330.3822650215657,404659044
C2408,22507,3334.3555831159406,404678964
C2409,19326,3289.203474449126,404606098
C2410,52289,3255.029963796998,404321488
C2411,9848,3218.738518510141,404134568
C2412,31826,3183.014414051989,403586588
C2413,22420,3227.50578915628,404180696
C2414,22494,3157.609640973913,403120958
C2415,16624,3149.2864794893067,403004970
C2416,13166,3111.0341578249445,401532543
C2417,19368,3120.246189563042,401804625
C2418,23438,3104.4240180204342,400721637
C2419,29570,3092.013968393725,399107655
C2420,6779,3077.8641034158127,397910041
C2421,20984,3051.3371439876155,394218873
C2422,26459,3026.673063493611,393352352
C2423,509950,3052.0116897028756,394239857
C2424,51855,3061.54297827325,395105825
C2425,78808,3048.772861620239,394140065
C2426,25850,3073.700218447035,397884191
C2427,18771,3082.03070862589,397998336
C2428,17745,3115.3833360392964,401757413
C2429,47873,3100.4985989837537,400139086
C2430,21830,3078.877055185497,397916820
C2431,43247,3053.0804183004466,394821303
C2432,24021,3021.6186004763795,390010023
C2433,26851,2999.2198489175003,389200070
C2434,44955,3002.420212818446,389637045
C2435,12809,2895.549312969287,371411996
C2436,64841,2931.499849800983,378689812
C2437,138355,2961.8208170200182,381351553
C2438,19088,2960.1308740289805,381298654
C2439,64089,2991.6176491253073,388862849
C2440,14535,2998.5024172457197,389147648
C2441,21394,3040.350735757635,394078901
C2442,28176,2984.2706507504085,385330770
C2443,141212,2993.123742827049,389000763
C2444,16595,3010.528313896487,389773470
C2445,41871,2978.6436438002147,385123576
C2446,46165,2932.4055154042258,378881384
C2447,79175,2937.051637825622,379004950
C2448,15167,2953.103359611481,379870796
C2449,87808,2953.4247904392982,379900956
C2450,23496,2946.244782217612,379557543
C2451,23401,2921.8041604460855,377116948
C2452,38347,2896.2443338983276,371466101
C2453,50066,2916.1182593868857,376519254
C2454,78917,2924.2516991795596,377292625
C2455,29980,2912.2827903421266,374917633
C2456,100753,2902.2963265417907,373883113
C2457,119993,2900.4754620970866,373755336
C2458,311838,2967.1867401869104,382912283
C2459,100263,2887.8056088055273,368336707
C2460,103977,2882.4313461149272,363885197
C2461,54167,2882.25557274238,363831030
C2462,43177,2838.656048728543,350595565
C2463,38740,2864.4639566436404,359615533
C2464,110087,2868.042092419986,359953713
C2465,343005,2857.668410180471,358002196
C2466,1812723,2854.890128354727,355098594
C2467,138172,2867.0146506239766,359769300
C2468,22820,2872.816495517412,361298798
C2469,21851,2828.2793432303524,348199216
C2470,59137,2845.2909504679537,352163564
C2471,102100,2817.882721794189,347111975
C2472,81417,2846.4964324707844,352382755
C2473,130514,2852.643594732738,354128948
C2474,27330,2838.1321755081494,350553579
C2475,90419,2837.3547321640153,350456455
C2476,28931,2807.8593621540817,345239523
C2477,30866,2825.38790694539,348004388
C2478,38433,2799.4701435711186,342793290
C2479,33456,2747.4833490199894,330899377
C2480,20367,2757.356440033395,333359021
C2481,226696,2705.4704782373224,324850022
C2482,35188,2692.5227547489576,321937362
C2483,18730,2669.4163741281827,315171721
C2484,14565,2673.9109538794232,316696835
C2485,17504,2457.6840098144125,277415091
C2486,39621,2486.879872419642,284763165
C2487,21984,2496.3543866228283,286470546
C2488,24613,2571.251369588154,298503900
C2489,42375,2665.7050460946143,313839122
C2490,15862,2869.2847391029245,360073021
C2491,32839,2902.3815912321606,373983866
C2492,26900,2988.7793042686844,388455182
C2493,51760,3022.707091847246,390037179
C2494,166780,3099.3740423401036,399282499
C2495,12894,3192.2631396379466,403996187
C2496,33620,3290.8617328855157,404625424
C2497,38931,3338.800755411739,404701471
C2498,12321,3762.136475633561,406873318
C2499,38575,2981.059779447288,385203436
C3501,109522,2763.7247123789916,334243387
C3502,76446,2751.775228186968,332147531
C3506,774072,2694.445062764251,322873620
C3507,96606,2686.3134499394528,318837883
C3509,62495,2652.91835983757,311725759
C3510,138606,2636.2339004803785,308528493
C3511,39461,2588.691052499562,301256817
C3512,125915,2548.057193293774,295369570
C3513,24901,2582.1434889250895,299723321
C3514,77497,2513.312583012561,289388639
C3515,125856,2508.697727259338,288469369
C3516,69179,2451.095420165048,272120882
C3518,506901,2447.7880138621363,270620451
C3519,729254,2404.4750328305017,250049270
C3520,2481494,2418.786379075291,254015271
C3521,988948,2378.99186118963,244407861
C3522,51013,2347.256895297165,238097645
C3523,187313,2329.5992990202485,235413217
C3524,375229,2372.439314461905,242654669
C3525,490268,2372.7028062141135,243060339
C3526,410574,2419.1977398522417,256519628
C3528,104670,2329.3943693161727,235308547
C3529,118485,2332.3913069355353,236032090
C3530,438515,2319.6831332172137,234112148
C3531,73675,2274.915392128299,226432815
C3532,99270,2303.513090795841,231245913
C3534,81553,2283.0016343000093,228648559
C3536,107709,2198.7811967259017,211676349
C3537,374975,2137.368195397139,198996336
C3538,126971,2196.462843032987,210291930
C3539,403185,2246.4024429242077,221662150
C3540,59701,2225.5552381531697,216206935
C3541,63892,2256.4101839703794,223701980
C3542,89073,2313.4975006854174,233075685
C3543,377050,2377.2051880199538,243987129
C3544,53106,2420.203905343826,257591501
C3546,15085,2481.66088840898,284364031
C3547,95138,2592.056403732001,301534779
C3548,82910,2458.6847021556646,278175751
C3549,39665,2385.88132705328,246167471
C3551,12679,2204.1656852659107,213027037
C3552,22894,2265.2962356325684,224984149
C3553,155268,2305.3886606102383,231488704
C3554,34442,2383.2231298621864,245802428
C3556,85247,2276.143170061227,226825575
C3557,118567,2052.9509463796644,185146379
C3558,150860,1907.6717224003198,166937001
C3559,22109,1577.2532488304296,119078656
C3560,61802,2160.422846117986,202448477
C4601,16432,1455.7362627301125,104126424
C4602,50869,1379.8947609981824,96364568
C4603,42184,1324.5385365553948,86583541
C4604,9942,1260.016942163559,73265365
C4605,13848,1203.7308317799966,63174927
C4606,10110,1228.8845549145703,69428910
C4607,57148,1266.6555798374595,75590471
C4608,14603,1339.173403368214,89308456
C4609,23322,1359.938198206544,91675158
C4610,9464,1368.5976834067178,93177022
C4611,621451,1395.8116726848432,97108070
C4612,19251,1433.8092707642047,101454931
C4613,42183,1445.7268770830933,103555849
C4614,17589,1413.8494832376034,100203778
C4615,21914,1310.1532416370683,83696455
C4616,10341,1346.9788470997858,89584103
C4617,22899,1390.723415497882,96966058
C4618,22593,1463.3016924885467,104741518
C4619,15805,1534.1614816480844,112919480
C4620,11013,1439.790180415881,102366092
C4621,22556,1666.557853595032,131241576
C4622,35077,1857.8459076318545,162271859
C4623,8989,2106.864233594093,196054111
C4701,30238,1152.785722672605,58244364
C4702,21635,1131.1974152669127,52772238
C4703,14839,1092.2375607973624,38058636
C4704,11714,1109.1598906950394,51311000
C4705,32492,1254.5002389656747,73044890
C4706,219250,1221.2337202754786,68857543
C4707,46982,1179.0941672552708,60601692
C4708,30720,1209.817319353225,63859697
C4709,36895,1382.766820165737,96568017
C4710,19365,1347.6903427760808,90006428
C4711,237629,1323.844532201233,86277642
C4712,23697,1326.187830601159,86941266
C4713,24054,1337.2479384727405,89173373
C4714,39476,1507.2440919116018,109371198
C4715,80668,1482.9303322490562,107381593
C4716,37663,1472.7398612518714,106662542
C4717,39587,1539.923538858724,113299184
C4718,32029,1870.427474579334,163811615
C4801,67402,1128.8928037764351,52315453
C4802,133913,1134.2649962924118,53116061
C4803,37580,1131.8985612707686,52934539
C4804,11300,1260.156864343904,73275307
C4805,47606,1295.1958103149343,79684928
C4806,1021060,1312.449429054473,83824665
C4807,40407,1431.2475205532746,101033074
C4808,153049,1432.903644806169,101108772
C4809,19573,1484.4703848008755,107649210
C4810,83061,1509.8443869946777,109510533
C4811,975477,1561.3311712620482,116292287
C4812,58362,1648.3875155330002,129074457
C4813,63954,1653.9328961025267,129470626
C4814,26871,1638.8686989749783,128334868
C4815,34068,1354.7128726653834,90269326
C4816,42971,2100.1096410937957,195454713
C4817,57508,2068.277786660083,186926663
C4818,14346,1795.3562561123642,155700124
C4819,86299,1892.675364320208,166058558
C5901,56291,1274.6229887592278,76173965
C5903,57019,1320.917258842313,85997861
C5905,31843,1316.2097380404934,85711872
C5907,76635,1416.087552010749,100242506
C5909,237550,1512.5693529692219,109925458
C5915,1986965,1561.3164049628847,114305322
C5917,325754,1562.0220610503347,117474100
C5919,71998,1588.1738625778196,120730050
C5921,127016,1636.269426092542,128030972
C5923,30345,1694.1296587340562,135026388
C5925,96131,1698.0134467664247,136330942
C5927,19765,1698.0679040680106,136427073
C5929,25599,1634.4738534205326,128005373
C5931,33011,1630.3514572938407,127748250
C5933,119222,1502.6296554182932,109234839
C5935,147739,1421.5305780774654,100566985
C5937,73227,1417.8457346321943,100348343
C5939,48219,1493.406704307045,108574549
C5941,65659,1806.7124518079545,157276224
C5943,13111,1957.168911331641,173252265
C5945,3781,1965.1625403861246,174134007
C5947,21693,2331.988417059069,235953391
C5949,40876,2433.882128382207,262876650
C5951,40856,2097.2770313989117,193244579
C5953,95317,1850.098980829714,161218762
C5955,55080,2130.8930030118004,198403285
C5957,1316,2578.700631076269,299205854
C5959,5720,2355.6077251192114,239825487
C6001,28674,3212.559738904489,404058408
C6106,28824,2534.485546805749,294292245
C6107,8536,3509.4693847722942,405342881
C6204,14372,3717.0957551736897,406779977
C6205,7557,2750.0477938165695,331279769
C6208,4816,3249.9663109348476,404316672
M01001,643419,2088.43236161092,191173003
M01002,37763,2055.2797614567703,185464668
M01003,51291,2081.7628039931433,189228195
M01004,12619,2036.0332446148634,183525128
M01005,64097,2078.3168544240607,188420470
M01006,34296,2060.424352317218,186025289
M01007,41655,2050.097900712107,184809935
M01008,7244,2056.6391773437226,185553568
M01009,16508,2054.7778509798536,185304867
M01010,15327,2093.0501547380904,192266746
M01011,20066,2067.787697993867,186906597
M02001,370730,1246.3604011383864,72299890
M02002,764602,1040.9315604824978,29690880
M02003,77795,1117.1354985117498,51495391
M02004,1210820,1144.9620829499543,55427372
M02005,63420,1161.9086041196647,59779150
M03001,63864,1692.964839546056,134935423
M03002,45989,1454.3226294637493,104059451
M03003,196907,1771.8187197156255,153612595
M03008,105469,1886.3248542994388,165643382
M03009,11812,1579.8537014988806,119595640
M04001,46899,2780.41216832224,339725692
M04002,216897,2801.745529096007,344400909
M04003,172076,2843.914450072472,351479665
M04004,70554,2836.6630020287557,350381985
M04005,24889,2793.710132902179,341796709
M04006,31214,2850.617332889728,353063923
M04007,8401,2867.7838311956702,359919087
M04008,8400,2801.0749007286313,342871544
M04009,50563,2906.5280051769287,374065395
M04010,23115,2991.5339219137923,388839734
M04011,37681,2929.7906315970877,378573102
M05001,1126,1553.7339106794946,114095692
M05002,110487,1357.4926179105896,91377888
M05003,20943,1457.7812658348125,104183016
M05004,19374,1754.6193414104807,152007891
M05005,1677,1618.0470438771024,123477492
M05006,22530,1594.5992777387391,120887723
M05007,12154,1551.460239953227,114007474
M05008,2784,1548.808492438069,113532586
M05009,46452,1644.1145531440718,128790379
M05010,66579,1579.2937093975706,119493558
M05011,11316,1739.906697222308,146359645
M05012,2050,1482.2652697436097,107379543
M05013,1441,1556.0672758323458,114136424
M05014,9724,1393.759778910648,97010279
M05015,1610,1537.4935609058816,113195822
M05016,1781,1554.2021710241795,114096818
M05017,92029,1671.84778301186,132144595
M05018,193744,1583.0721410309902,120151494
M05019,7263,1450.305441937927,103897434
M05020,62773,1478.898334942503,107110600
M05021,5946,1563.4933760938272,117899194
M05022,23019,1454.0972750746141,104036432
M05023,12053,1506.1137839379005,109359145
M05024,43339,1710.5638380027963,139155256
M05025,128130,1437.074454950267,101891640
M05026,3608,1545.3239432637656,113403296
M05027,39853,1741.2066809371888,146370961
M05028,52379,1497.2722673915816,109035022
M05029,2006,1561.3926141093525,117267764
M05030,578046,1750.354904041096,147957282
M05031,20046,1561.894099665241,117454054
