uid,population,distance,radiusPopulation
C1001,242875,3049.163323373183,348652521
C1002,24371,2986.2770476295864,346725949
C1003,19370,2886.2575865059734,341228278
C1004,22162,2836.795943099388,340093484
C1005,40466,2948.690008900531,342908745
C1006,36208,2981.941005482989,346682612
C1007,37335,3187.9370460612618,350475805
C1008,42188,3111.951026364294,349793200
C1009,20091,3203.560162005243,351932816
C1010,27864,3139.882687724328,350023730
C1101,19180,2446.014737886614,327879147
C1102,71619,2416.7150594302516,322204181
C1103,44495,2408.8387166052576,321819285
C1201,16231,2097.990957531221,266797795
C1202,26843,2078.3971962311734,263901038
C1203,19548,2109.186143493647,268130351
C1204,11723,2147.804415215713,288428170
C1205,21773,2182.456998130226,293596198
C1206,47591,2204.337195339076,297087182
C1207,58866,2231.631338964968,300388521
C1208,40513,2279.6860982940675,307293661
C1209,359183,2303.3755224344,309474101
C1210,49307,2337.2338973832225,312552968
C1211,32605,2313.484109521501,310508967
C1212,46965,2388.1465493273695,317757796
C1213,9827,2417.3697922263373,322280148
C1214,19578,2430.9041733711356,325701140
C1215,19937,2532.8404067115525,331534873
C1216,10225,2517.62881312343,330864146
C1217,109330,2578.011358206924,333268853
C1218,7962,2595.405082963984,334676970
C1301,76407,2172.3413295390123,291820110
C1302,27366,2094.8718712505174,266626563
C1303,25776,2214.3022139570744,298004548
C1304,11862,2220.8564295103633,298658974
C1305,64208,2217.799182188936,298288943
C1306,26749,2281.8835165666683,307591152
C1307,124688,2310.519755937496,310149698
C1308,31383,2309.93641872024,310067024
C1309,50817,2318.020006403507,310749069
C1310,87212,2199.8383497057807,296603431
C1311,27184,2192.8931607335035,295810232
C1312,21172,2245.3916091560295,302250431
C1313,35611,2247.3233466327156,302345518
C1314,36134,2352.220696147235,313901224
C1315,82929,2473.741626148931,329253751
C2401,12824,2566.1197559739603,332963761
C2402,19298,2546.009814780646,332361915
C2403,18545,2557.2534141322835,332736688
C2404,12722,2508.419274094861,330642646
C2405,18267,2432.821149034478,326839688
C2406,15268,2385.5766828562214,317216622
C2407,19920,2361.401351613361,314609126
C2408,22507,2412.8089628714656,322047489
C2409,19326,2370.461606206236,314987669
C2410,52289,2329.364111074167,311351161
C2411,9848,2281.6496481906147,307567115
C2412,31826,2238.344141267378,301376553
C2413,22420,2244.0625555889746,302217740
C2414,22494,2199.8916922217927,296690643
C2415,16624,2211.4543042870973,297934590
C2416,13166,2168.676445973922,290658351
C2417,19368,2137.001348912799,284000103
C2418,23438,2117.3114710569143,271225793
C2419,29570,2087.4442997078268,265821405
C2420,6779,2102.81279413517,267357424
C2421,20984,2133.3484561779915,279224404
C2422,26459,2085.1684347374844,265540830
C2423,509950,2074.67379360085,262969579
C2424,51855,2074.0902935721037,262885480
C2425,78808,2063.1052678884225,261560619
C2426,25850,2049.4104345512133,259473527
C2427,18771,2036.4259482024609,258420008
C2428,17745,2057.646515709555,260769741
C2429,47873,2022.8367652327695,257262112
C2430,21830,1970.9856260420165,247962701
C2431,43247,2009.0675594529416,256119245
C2432,24021,2000.5081084254266,254652285
C2433,26851,2031.8558285972094,258257245
C2434,44955,2041.3457302436882,258964612
C2435,12809,2035.445988245214,258360343
C2436,64841,2000.6525187834152,254707770
C2437,138355,2003.681847911861,255112314
C2438,19088,1988.1298979395328,251536890
C2439,64089,1961.6860140899944,246164363
C2440,14535,1948.6033585983428,244925077
C2441,21394,1944.4127967144111,244504455
C2442,28176,1917.3390024713663,239550706
C2443,141212,1904.4238318833054,235966044
C2444,16595,1891.2356662340376,234508854
C2445,41871,1885.1933970031776,232505086
C2446,46165,1854.270762428927,227205202
C2447,79175,1883.1164746355716,232060688
C2448,15167,1909.2673697591254,236934532
C2449,87808,1936.5395593741193,242860803
C2450,23496,1962.219167092902,246232026
C2451,23401,1968.2899560913713,247118664
C2452,38347,1943.2019957256714,244075518
C2453,50066,1930.819940933011,242184134
C2454,78917,1898.3245344772765,235124856
C2455,29980,1875.5531178754852,231488056
C2456,100753,1850.3186967682432,226706209
C2457,119993,1886.9316022141038,232832019
C2458,311838,2000.1851296812665,254032748
C2459,100263,1886.0560716655623,232562488
C2460,103977,1901.6962161959154,235336007
C2461,54167,1922.5112043269587,241409217
C2462,43177,1984.5978700514997,249610623
C2463,38740,1902.9208248802747,235836037
C2464,110087,1889.7061374911189,234197650
C2465,343005,1868.0260522315334,230509783
C2466,1812723,1855.3640294306556,227259995
