uid,population,distance,radiusPopulation
C1001,242875,3564.6252126177396,406437782
C1002,24371,3479.4306462840523,406413411
C1003,19370,3345.4371777692563,405945085
C1004,22162,3260.832305732423,405536029
C1005,40466,3370.986074145551,405984220
C1006,36208,3421.3253277781346,406377203
C1007,37335,3650.7366218124666,406842772
C1008,42188,3584.0254004141316,406680657
C1009,20091,3585.7124507972035,406722845
C1010,27864,3644.376668616146,406814908
C1101,19180,2891.5074563896997,390743629
C1102,71619,2849.214851110746,389221427
C1103,44495,2816.119640644723,383650200
C1201,16231,2583.024824876621,373133691
C1202,26843,2553.653038172143,372481485
C1203,19548,2570.2975637585423,372987803
C1204,11723,2627.140143402061,374505532
C1205,21773,2633.0995213719366,374581463
C1206,47591,2677.76014433871,376439425
C1207,58866,2687.730358484497,376556770
C1208,40513,2742.9085019790373,378184567
C1209,359183,2784.666569308117,379876928
C1210,49307,2797.8977399052037,383520530
C1211,32605,2753.819766613224,378573824
C1212,46965,2853.1779186952654,389333112
C1213,9827,2902.4549161559876,391125699
C1214,19578,2906.964534039811,391135526
C1215,19937,2996.2032522883605,394659380
C1216,10225,3003.9987936575726,394679317
C1217,109330,3055.7668446665616,397541386
C1218,7962,3055.423578985454,397533424
C1301,76407,2594.971736691579,374014936
C1302,27366,2513.320762693001,361843457
C1303,25776,2608.1963848349083,374387515
C1304,11862,2625.797672860503,374493670
C1305,64208,2632.2045045298028,374517255
C1306,26749,2709.1071949565153,377451456
C1307,124688,2735.882611247911,378021224
C1308,31383,2706.2238840990094,377164221
C1309,50817,2688.8651155829243,376615636
C1310,87212,2573.8096115562776,373007351
C1311,27184,2551.9688064716133,371782808
C1312,21172,2588.109986652221,373159899
C1313,35611,2554.9427612474838,372508328
C1314,36134,2681.8402668436474,376520636
C1315,82929,2837.577573590408,385897771
C2401,12824,2984.7588562135657,394560291
C2402,19298,2901.5326088804463,391106401
C2403,18545,2887.958691640432,390561828
C2404,12722,2805.49535509882,383577259
C2405,18267,2775.3431410628114,379400315
C2406,15268,2703.572666565726,377148953
C2407,19920,2657.7949357378316,375819714
C2408,22507,2693.5457458155242,376739963
C2409,19326,2644.8180564836907,375465580
C2410,52289,2601.8058217025923,374260755
C2411,9848,2553.2810071552753,372471637
C2412,31826,2507.783671204186,361789075
C2413,22420,2532.5296774425447,371493614
C2414,22494,2470.2467409130495,358168401
C2415,16624,2473.975389434763,361071125
C2416,13166,2427.295178297905,357740179
C2417,19368,2410.6707224209144,356161438
C2418,23438,2389.9829228054446,356054746
C2419,29570,2364.1675044223443,352877835
C2420,6779,2367.494132137989,352926770
C2421,20984,2375.0342889450603,353047622
C2422,26459,2330.8338537149043,351980128
C2423,509950,2336.192717980463,352043482
C2424,51855,2340.4578411208236,352704884
C2425,78808,2326.9110588736967,351845466
C2426,25850,2330.038181664257,351954278
C2427,18771,2325.5470938289977,351774778
C2428,17745,2355.8871658431253,352854120
C2429,47873,2325.685499650528,351793549
C2430,21830,2280.930813901163,347894716
C2431,43247,2293.192661399081,348169006
C2432,24021,2271.9253981515444,347825366
C2433,26851,2281.720883442306,347916546
C2434,44955,2289.6428752791653,348006937
C2435,12809,2232.9320059711413,345763092
C2436,64841,2227.211306379562,345557993
C2437,138355,2244.334126489816,345842529
C2438,19088,2233.0686677560025,345775901
C2439,64089,2231.174072867512,345696744
C2440,14535,2225.9481332146715,345543458
C2441,21394,2244.2052671596066,345821135
C2442,28176,2198.0566380164614,343516693
C2443,141212,2194.007942431464,343259259
C2444,16595,2194.168288604447,343400471
C2445,41871,2173.939962759407,342910012
C2446,46165,2129.757404347932,341443046
C2447,79175,2151.307183102531,342372077
C2448,15167,2176.8872073076436,343145084
C2449,87808,2195.2163084173217,343428885
C2450,23496,2208.764316846154,343834390
C2451,23401,2200.5699833915955,343585655
C2452,38347,2170.797560152076,342821599
C2453,50066,2172.522429802135,342859946
C2454,78917,2154.9024939705937,342493627
C2455,29980,2133.5721716953217,341767841
C2456,100753,2111.589153740299,339542759
C2457,119993,2135.127446087157,341797821
C2458,311838,2244.6588821725863,345980884
C2459,100263,2128.047949145823,341342783
C2460,103977,2135.813520968812,341917814
C2461,54167,2149.7524183539576,342311911
C2462,43177,2169.9300677519245,342778422
C2463,38740,2127.459752375501,341304043
C2464,110087,2120.372388449378,339814793
C2465,343005,2100.423224152117,338723982
C2466,1812723,2090.4565549048516,334800971
C2467,138172,2093.1842917281956,336686890
C2468,22820,2081.3365590458952,334359428
C2469,21851,2041.0717280622996,329182669
C2470,59137,2068.2196906081535,331186501
C2471,102100,2055.5216401516245,329552869
C2472,81417,2088.8157028334667,334628163
C2473,130514,2100.970637626067,339157406
C2474,27330,2090.712733483865,336613694
C2475,90419,2100.458544269939,339066987
C2476,28931,2070.6526605375498,331406812
C2477,30866,2098.2027017629703,338174305
C2478,38433,2095.5422161938886,337524421
C2479,33456,2114.932152863667,339654132
C2480,20367,2044.5558775185004,329267463
C2481,226696,1976.667834969972,321862608
C2482,35188,1981.6533377207493,322155276
C2483,18730,2052.0608116812646,329512136
C2484,14565,1958.2591917678067,320265588
C2485,17504,1969.7287904462955,321069255
C2486,39621,2041.2874478028864,329204520
C2487,21984,2088.7716857195537,334606179
C2488,24613,2117.6502870926147,339708437
C2489,42375,2153.074344578629,342451252
