uid,population,distance,radiusPopulation
C1001,242875,5242.203357054694,375523906
C1002,24371,5136.365387040176,344611376
C1003,19370,4981.086409460025,331801224
C1004,22162,4846.483577077424,317033589
C1005,40466,4875.398382544929,322101543
C1006,36208,4945.222945789101,328636481
C1007,37335,5103.689283259392,342171952
C1008,42188,5108.444342264696,342612817
C1009,20091,4817.066719748485,314853416
C1010,27864,5238.922057097897,375004610
C1101,19180,4804.232391123678,314129910
C1102,71619,4758.203125800271,310044145
C1103,44495,4682.7191013085,302987317
C1201,16231,4829.959476005148,316468441
C1202,26843,4798.856167781676,313753069
C1203,19548,4767.739871325214,310943041
C1204,11723,4826.468162637322,316254203
C1205,21773,4755.450223423977,309603738
C1206,47591,4823.932763809007,316081000
C1207,58866,4781.8455057128185,311861228
C1208,40513,4813.758450998003,314749473
C1209,359183,4872.367709943134,321714694
C1210,49307,4820.980799477257,315870856
C1211,32605,4756.365128448317,309726076
C1212,46965,4847.3201187868935,317167935
C1213,9827,4916.057935188278,326745987
C1214,19578,4892.493012667563,324004365
C1215,19937,4882.895021573976,323345889
C1216,10225,4950.402235944583,329269745
C1217,109330,4941.9182768382825,328377620
C1218,7962,4890.831358782627,323979520
C1301,76407,4677.331868586479,302089569
C1302,27366,4652.2363733213315,298718152
C1303,25776,4607.926264445728,288113771
C1304,11862,4638.7481483945485,297237858
C1305,64208,4663.799481682961,300554259
C1306,26749,4712.148980338021,304973232
C1307,124688,4713.102669124334,305010571
C1308,31383,4631.506681395671,293698806
C1309,50817,4562.779513737257,258387688
C1310,87212,4552.91582239647,253495615
C1311,27184,4513.163235009939,237834770
C1312,21172,4477.1351358602205,226937300
C1313,35611,4386.560294574882,214263661
C1314,36134,4455.58355559858,224235421
C1315,82929,4570.262230504068,265381367
C2401,12824,4753.684348244467,309407390
C2402,19298,4559.627213888082,257540813
C2403,18545,4489.012576486886,230431869
C2404,12722,4385.6120819590715,214180515
C2405,18267,4502.610918769784,235823196
C2406,15268,4428.241936359941,220360214
C2407,19920,4367.518311604429,212241744
C2408,22507,4330.416901391801,207141240
C2409,19326,4309.979519014411,201787296
C2410,52289,4302.149932811185,201289836
C2411,9848,4297.293185226452,201012368
C2412,31826,4289.747660694295,199758536
C2413,22420,4337.677408524706,208582030
C2414,22494,4290.543230458271,200184376
C2415,16624,4271.759220267059,197147896
C2416,13166,4261.396216651101,195452527
C2417,19368,4296.677140831069,200936765
C2418,23438,4293.8754639256595,200724511
C2419,29570,4302.821267688022,201420169
C2420,6779,4274.954057356908,197462627
C2421,20984,4221.411919424985,189460106
C2422,26459,4231.249337107263,190794420
C2423,509950,4267.56557704379,196468171
C2424,51855,4278.6971009372355,198041318
C2425,78808,4272.818095805028,197201337
C2426,25850,4311.256570738694,201980690
C2427,18771,4330.541230123288,207163747
C2428,17745,4352.26082528026,210167614
C2429,47873,4361.771642346934,211408281
C2430,21830,4376.343258880447,213348208
C2431,43247,4318.75291117103,202494250
C2432,24021,4290.247680493391,200160355
C2433,26851,4241.801933724969,191911760
