uid,population,distance,radiusPopulation
C1001,242875,3979.6734506764756,406653275
C1002,24371,3892.8376871266346,406552265
C1003,19370,3756.146319454953,406421677
C1004,22162,3668.217719717203,406399515
C1005,40466,3777.558825703855,406441047
C1006,36208,3829.5731652077466,406516057
C1007,37335,4060.487612881397,406992439
C1008,42188,3995.011263250902,406916241
C1009,20091,3985.9813942930273,406896150
C1010,27864,4058.2302988073966,406964575
C1101,19180,3303.237448357483,405710192
C1102,71619,3259.95461966908,405368593
C1103,44495,3224.5089516885546,405226823
C1201,16231,2999.66045694218,400059745
C1202,26843,2969.7612055812324,398882752
C1203,19548,2985.2614210142006,399892810
C1204,11723,3043.149570385848,401087452
C1205,21773,3046.840102037043,401099175
C1206,47591,3093.0648215586866,401723996
C1207,58866,3101.596447203325,401822404
C1208,40513,3157.049733469756,404456602
C1209,359183,3200.0273140869926,404678595
C1210,49307,3211.519884512936,405177516
C1211,32605,3165.9032310889174,404569113
C1212,46965,3266.8733808770735,405459977
C1213,9827,3317.551371637741,405729372
C1214,19578,3321.3121256598192,405739199
C1215,19937,3409.0097794533517,406061847
C1216,10225,3418.7396140844826,406081784
C1217,109330,3469.553864041152,406157479
C1218,7962,3467.6221017132493,406149517
C1301,76407,3006.4966512793453,400214585
C1302,27366,2925.0718349285385,394187517
C1303,25776,3016.786881221627,400554990
C1304,11862,3035.376980279825,400817969
C1305,64208,3042.671634594477,401023244
C1306,26749,3120.2582175923108,401992446
C1307,124688,3146.6720908193574,404331914
C1308,31383,3114.27188298598,401896538
C1309,50817,3094.231306600573,401771587
C1310,87212,2980.5662156976136,399598243
C1311,27184,2957.258036041388,398631194
C1312,21172,2991.098553811436,399912358
C1313,35611,2953.8152873115696,398595583
C1314,36134,3082.2087961627294,401624407
C1315,82929,3240.8133904488545,405271318
C2401,12824,3393.2139183812646,406049023
C2402,19298,3303.1763156804873,405690894
C2403,18545,3286.437829707153,405672349
C2404,12722,3200.05455090865,405037778
C2405,18267,3176.4556477182437,404601718
C2406,15268,3102.1710275599057,401881270
C2407,19920,3053.91909110841,401240170
C2408,22507,3086.9820975738253,401660541
C2409,19326,3037.9063951599423,400829831
C2410,52289,2995.1568905128297,400007456
C2411,9848,2947.1456973528057,395785185
C2412,31826,2901.938884155041,393669521
C2413,22420,2929.065504937424,394277263
C2414,22494,2865.048278271806,392273235
C2415,16624,2867.591198243007,392295729
C2416,13166,2821.011553669924,390684448
C2417,19368,2806.7720536828015,390197703
C2418,23438,2786.238628043094,390055677
C2419,29570,2761.3501931717287,389662295
C2420,6779,2762.958105161575,389691865
C2421,20984,2767.044991872672,389698644
C2422,26459,2724.1320848017767,387282070
C2423,509950,2731.680306311065,387708386
C2424,51855,2736.559558979611,388313987
C2425,78808,2722.859572676385,387203262
C2426,25850,2728.237042438186,387634930
C2427,18771,2724.930698959242,387308529
C2428,17745,2756.0354698396104,388562481
C2429,47873,2726.8235399330106,387587057
C2430,21830,2683.5417919951537,386721582
C2431,43247,2692.384727402725,386799362
C2432,24021,2669.7499951143764,384739991
