uid,population,distance,radiusPopulation
C1001,242875,3180.417304945319,406748012
C1002,24371,3076.069331349365,406629368
C1003,19370,2915.0333292763307,404660138
C1004,22162,2798.1796205183246,398010225
C1005,40466,2893.872764616018,402999729
C1006,36208,2958.982487559242,405447755
C1007,37335,3193.5788058936932,406990887
C1008,42188,3144.397652119705,406691452
C1009,20091,3040.64570143592,406144152
C1010,27864,3238.767791270283,407034906
C1101,19180,2503.65109003281,341047541
C1102,71619,2452.2675989842564,333436279
C1103,44495,2394.4052631294567,322228881
C1201,16231,2296.0388851113385,291325691
C1202,26843,2260.3999578978596,282167052
C1203,19548,2256.5594828829708,281982787
C1204,11723,2324.839620316327,310281817
C1205,21773,2294.760767010904,291230615
C1206,47591,2359.0124204751473,314112327
C1207,58866,2346.1113731389146,312528502
C1208,40513,2400.378157088521,322520449
C1209,359183,2457.2633329323753,333932201
C1210,49307,2443.1156636569726,329378066
C1211,32605,2381.7473506065585,318886481
C1212,46965,2494.8966681823194,339401345
C1213,9827,2561.1842559504694,350286400
C1214,19578,2553.9221919784895,349023768
C1215,19937,2614.6703298170805,375500373
C1216,10225,2649.545440117419,385351196
C1217,109330,2683.5841869889828,389763084
C1218,7962,2661.656431191997,386608189
C1301,76407,2230.1284877682438,280562785
C1302,27366,2159.6026385299892,271640104
C1303,25776,2206.7273571268197,277124770
C1304,11862,2234.1008454256853,280670483
C1305,64208,2250.5596832609167,281449553
C1306,26749,2328.95647437502,310746386
C1307,124688,2348.8966614897595,312627312
C1308,31383,2289.842722831876,289536754
C1309,50817,2245.692049772438,281300260
C1310,87212,2155.4797692483453,271521213
C1311,27184,2120.4939166611284,268645645
C1312,21172,2130.6710274581383,270161900
C1313,35611,2063.531273038632,264201197
C1314,36134,2192.27614750711,276202269
C1315,82929,2361.709126334668,314169281
C2401,12824,2551.168243278649,348866295
C2402,19298,2406.4126824255454,322851209
C2403,18545,2366.558290173228,315292534
C2404,12722,2258.733868183326,282129999
C2405,18267,2284.8308267796488,288958820
C2406,15268,2196.99798946048,277015295
C2407,19920,2134.667367424489,270196714
C2408,22507,2146.653526539958,271157080
C2409,19326,2099.1974291193437,266531601
C2410,52289,2061.7544812771735,264104328
C2411,9848,2021.3830008553964,262715127
C2412,31826,1982.2811440415508,261130528
C2413,22420,2023.6771428046404,262812846
C2414,22494,1953.379801787176,257164794
C2415,16624,1947.4867943192853,254701782
C2416,13166,1906.1617774394601,246559841
C2417,19368,1910.2074288058275,247751027
C2418,23438,1892.946086772828,244609859
C2419,29570,1877.580416461887,242140527
C2420,6779,1866.4149399647788,239773993
C2421,20984,1846.1803272110383,235584909
C2422,26459,1816.5884374875302,229329606
C2423,509950,1838.7249311670369,234208125
C2424,51855,1847.5228469847966,235718126
C2425,78808,1834.2333218834258,233894768
C2426,25850,1855.8611074134694,236820542
C2427,18771,1862.185574817958,239047748
C2428,17745,1895.8795399719331,244682524
C2429,47873,1878.097441314682,242170097
C2430,21830,1852.4854555966087,236786659
C2431,43247,1831.9172475413206,233550617
C2432,24021,1801.327871608438,228784488
C2433,26851,1784.0371947334404,226868487
C2434,44955,1788.2303696726829,227940457
C2435,12809,1687.98978840503,217871526
C2436,64841,1716.7167438143115,218881278
C2437,138355,1745.5082144014882,223408765
C2438,19088,1742.0297726145095,223363400
C2439,64089,1768.767289458412,226215447
C2440,14535,1773.9484672156252,226498647
C2441,21394,1813.3538350675506,229297998
C2442,28176,1757.3748216869399,225794604
C2443,141212,1764.6656037897174,226029533
C2444,16595,1780.236331600389,226803308
C2445,41871,1749.139491137289,223627665
C2446,46165,1702.1509439011836,218219962
C2447,79175,1709.1008478160622,218581702
C2448,15167,1726.878834428932,221130143
C2449,87808,1729.9189974461583,222074028
C2450,23496,1725.9249263087918,221106647
C2451,23401,1703.589690085193,218266127
C2452,38347,1676.5107307585274,214754577
C2453,50066,1693.920802857169,218012391
C2454,78917,1698.2974324535094,218077163
C2455,29980,1684.6971647298972,216719123
C2456,100753,1672.8695252733132,214437195
C2457,119993,1674.4906124460736,214578071
C2458,311838,1750.1122215592095,225129363
C2459,100263,1662.3095721448901,213806849
C2460,103977,1658.7965300889714,211377581
C2461,54167,1660.902039626607,211516402
C2462,43177,1627.7335853290128,195111626
C2463,38740,1641.8441727157517,202518923
C2464,110087,1643.836676291015,202732234
C2465,343005,1631.7299386420643,197396504
C2466,1812723,1627.8394332758833,195154803
C2467,138172,1638.9700350736075,201040658
C2468,22820,1642.6064494368247,202557663
C2469,21851,1597.554053661386,186164493
C2470,59137,1616.2665262793116,191063334
C2471,102100,1590.1398264690126,184753051
C2472,81417,1620.1903260133674,192706307
C2473,130514,1627.3953052597506,194981112
C2474,27330,1613.117846312648,190139474
C2475,90419,1613.9520002555143,190166804
C2476,28931,1583.5322156952855,184523816
C2477,30866,1603.1932511661666,188173693
C2478,38433,1580.4174441491423,183746458
C2479,33456,1540.708787855255,177101251
C2480,20367,1535.3741339970124,176341162
C2481,226696,1479.2974872961888,164929293
C2482,35188,1468.695212928273,160498184
C2483,18730,1462.634094477287,159055148
C2484,14565,1448.711469395387,156090760
C2485,17504,1272.7855885480515,123123820
C2486,39621,1317.1331708354937,129561589
C2487,21984,1340.2461593722992,131925627
C2488,24613,1404.376279533636,147097129
C2489,42375,1485.965980306685,166221906
C2490,15862,1677.8648591443048,214877966
C2491,32839,1721.1958252579805,220019726
C2492,26900,1811.1136242260834,229214773
C2493,51760,1834.790974179758,233984220
C2494,166780,1913.8490293748685,247796745
C2495,12894,2015.4231028869256,262469830
C2496,33620,2109.7862550999184,266753398
C2497,38931,2217.4995206099015,277822991
C2498,12321,2584.9404938599096,359416955
C2499,38575,1901.2547798008745,245436532
C3501,109522,1534.1482187330964,176218623
C3502,76446,1525.1361253886414,173921835
C3506,774072,1465.9749534942932,159444533
C3507,96606,1452.6198917290774,156427209
C3509,62495,1422.3492708651195,149636113
C3510,138606,1402.0939197970667,143162688
C3511,39461,1355.385541454931,134476583
C3512,125915,1315.26583115355,129398572
C3513,24901,1344.313587514581,132563499
C3514,77497,1275.1522299833405,123555018
C3515,125856,1274.016036305383,123254013
C3516,69179,1217.2766100190513,114549903
C3518,506901,1209.7399770819716,113246914
C3519,729254,1166.8022723054396,106010094
C3520,2481494,1179.4571542359538,108280388
C3521,988948,1139.7242350039191,100446714
C3522,51013,1110.1517923154947,95085649
C3523,187313,1090.7397501884511,90586702
C3524,375229,1132.3758092348057,99794786
C3525,490268,1132.0812918729237,99229844
C3526,410574,1178.312621944939,107869814
C3528,104670,1088.5036992239454,89920097
C3529,118485,1091.55701756265,90782778
C3530,438515,1079.6231379240996,88656351
C3531,73675,1035.091639659568,83705347
C3532,99270,1062.769526292511,86556528
C3534,81553,1042.3017433884143,84765099
C3536,107709,960.3764891190831,74382901
C3537,374975,898.8926241299264,67198535
C3538,126971,955.561162373983,73838508
C3539,403185,1005.4585511751498,80072211
C3540,59701,986.3462305466342,76451418
C3541,63892,1025.0261000846342,82931299
C3542,89073,1079.9623020368845,89094866
C3543,377050,1143.2673903353284,101484535
C3544,53106,1193.2857199318755,111774633
C3546,15085,1254.1256688738315,120488107
C3547,95138,1368.8375975736512,137077609
C3548,82910,1245.1329038274946,118942947
C3549,39665,1167.0506461276661,106739348
C3551,12679,992.1938259758435,78423006
C3552,22894,1092.011205679338,91175532
C3553,155268,1105.608444276577,94570838
C3554,34442,1210.38714845087,114164564
C3556,85247,1213.9998993020863,114452243
C3557,118567,911.6051756130336,68386281
C3558,150860,895.6159640590878,66686979
C3559,22109,723.2511873808954,44069203
C3560,61802,1358.257896174283,134663320
C4601,16432,829.8034850871792,54006250
C4602,50869,819.9887335337712,51831251
C4603,42184,825.1181994613988,53091172
C4604,9942,855.8108433558823,59480439
C4605,13848,922.1388658814549,70050832
C4606,10110,988.3850515308204,76731804
C4607,57148,949.052609184602,73378655
C4608,14603,944.084417185718,72995027
C4609,23322,911.5210047803794,68362959
C4610,9464,863.2656836816426,62015755
C4611,621451,872.1866892498521,63784252
C4612,19251,864.9311641532917,62413870
C4613,42183,904.0228321473577,67780720
C4614,17589,913.5173365889993,69325868
C4615,21914,1025.5432312619284,83060867
C4616,10341,1119.7524902108514,97165314
C4617,22899,1078.0258086179476,88415876
C4618,22593,997.2249518319752,79229154
C4619,15805,1098.870521678297,91704346
C4620,11013,1208.9059677656912,113171832
C4621,22556,1379.2600003122218,138382219
C4622,35077,1373.1601951686944,137393036
C4623,8989,1690.7335503440943,217905278
C4701,30238,1040.3712530656417,84124681
C4702,21635,1125.0376622162614,98250054
C4703,14839,1261.648399468233,120910050
C4704,11714,1470.16446565471,160815801
C4705,32492,1123.2593919907833,98097036
C4706,219250,1224.910662258779,116330768
C4707,46982,1329.1396016842139,130786522
C4708,30720,1479.0304482852082,164898573
C4709,36895,1222.7679030090676,116044995
C4710,19365,1268.5305449766151,122849297
C4711,237629,1395.5826139989808,141584943
C4712,23697,1486.5669997794516,166264281
C4713,24054,1581.3708180111994,184173673
C4714,39476,1367.1009903702645,136103584
C4715,80668,1497.399761901612,168968212
C4716,37663,1560.4940638279325,179762641
C4717,39587,1693.6447047407007,217972804
C4718,32029,1794.84137667532,228698238
C4801,67402,1564.4892590562745,180323904
C4802,133913,1643.0198917078314,202580483
C4803,37580,1722.8878964863825,220052565
C4804,11300,1634.2211278766524,198037651
C4805,47606,1774.8058218447425,226513182
C4806,1021060,1816.647366887069,229356065
C4807,40407,1745.7113095942143,223547120
C4808,153049,1860.7465051192164,238451356
C4809,19573,1970.5782568270442,260638479
C4810,83061,1791.9146754639567,228098111
C4811,975477,1914.4388697953502,247963525
C4812,58362,1883.972425315593,242269705
C4813,63954,1993.5984313161896,261428936
C4814,26871,2101.710246242622,266598865
C4815,34068,1901.9170861450652,245475107
C4816,42971,2210.1780546248815,277220048
C4817,57508,2343.3045720078785,311780339
C4818,14346,2237.5328988173533,281095252
C4819,86299,2313.272516139856,297218217
C5901,56291,1891.6376752038566,243766508
C5903,57019,2004.0351073878933,262224167
C5905,31843,2062.725670474461,264169354
C5907,76635,2177.4157505813982,275458653
C5909,237550,2299.7618976871627,292202605
C5915,1986965,2383.654483863618,319073963
C5917,325754,2434.6103736778555,327255333
C5919,71998,2446.3182243688216,329545268
C5921,127016,2473.823058533972,335781351
C5923,30345,2563.9976566801074,350637682
