uid,population,distance,radiusPopulation
C1001,242875,3173.508891429236,406421496
C1002,24371,3081.9632567559215,405875549
C1003,19370,2939.0152103384376,400242794
C1004,22162,2844.942029613412,389869687
C1005,40466,2952.705890702453,401527210
C1006,36208,3007.3890092884817,403135934
C1007,37335,3240.574602401302,406736904
C1008,42188,3177.834668310642,406664371
C1009,20091,3153.020638251148,406219850
C1010,27864,3248.119765609109,406774239
C1101,19180,2490.0996612595923,357851587
C1102,71619,2444.623026150203,357388736
C1103,44495,2404.3937602257197,352663342
C1201,16231,2204.424750580535,329457249
C1202,26843,2172.5056068763715,324144073
C1203,19548,2183.5096779996493,326148547
C1204,11723,2244.970250727716,337725882
C1205,21773,2240.612837159235,337467910
C1206,47591,2291.845910143714,343054984
C1207,58866,2295.4423315158915,343419874
C1208,40513,2351.4563312913615,347074352
C1209,359183,2398.3686151803945,351851828
C1210,49307,2404.0173825065826,352614035
C1211,32605,2354.2975868484687,347230819
C1212,46965,2459.3133683588685,357573015
C1213,9827,2514.3011265559308,361933954
C1214,19578,2515.5224617885247,361943781
C1215,19937,2598.239766007637,376998069
C1216,10225,2613.77119105849,377784246
C1217,109330,2661.3371663652642,379465407
C1218,7962,2655.0019125513923,379457445
C1301,76407,2194.2674501189763,328435953
C1302,27366,2113.8853448600375,298114269
C1303,25776,2197.914111090884,328771802
C1304,11862,2218.4600384028304,334397420
C1305,64208,2227.695025402374,335214628
C1306,26749,2306.522600114269,344413696
C1307,124688,2331.9511956410115,346161534
C1308,31383,2293.936884282935,343331111
C1309,50817,2269.409942478329,341414040
C1310,87212,2158.447365686438,321297252
C1311,27184,2132.821241418182,313419865
C1312,21172,2163.248990686809,322467334
C1313,35611,2121.3986977728046,303911164
C1314,36134,2250.990260600447,338346795
C1315,82929,2412.5443625253533,355174802
C2401,12824,2572.6329442712017,366621353
C2402,19298,2472.8263010909045,357695850
C2403,18545,2452.918376675482,357490606
C2404,12722,2363.626469407092,347564111
C2405,18267,2345.810982493795,346969374
C2406,15268,2269.1368750420083,341398772
C2407,19920,2218.8719218989477,334504314
C2408,22507,2250.000345261061,338239617
C2409,19326,2200.7852846396436,329002322
C2410,52289,2158.2667069100075,321220155
C2411,9848,2110.6702636598557,295914352
C2412,31826,2065.7437933183164,278250788
C2413,22420,2094.6087153687913,285810891
C2414,22494,2029.385118965391,273008572
C2415,16624,2031.0980148297285,273146796
C2416,13166,1984.6771457617049,267416562
C2417,19368,1972.2466127321093,265504413
C2418,23438,1951.8919437362733,263795800
C2419,29570,1927.8703832189985,261688650
C2420,6779,1928.0294680026843,261718220
C2421,20984,1929.7337102147285,261778067
C2422,26459,1887.7195510695392,258594389
C2423,509950,1896.848793163535,259344707
C2424,51855,1902.2142124988775,260086885
C2425,78808,1888.4239367300752,258778946
C2426,25850,1895.8043388154422,259285535
C2427,18771,1893.713044719657,259044304
C2428,17745,1925.542982309322,261597071
C2429,47873,1897.582533670949,259865147
C2430,21830,1856.3528427592278,257149647
C2431,43247,1861.075973789007,257509046
C2432,24021,1837.1413358748503,256466589
C2433,26851,1841.1044322508428,256527581
C2434,44955,1848.3932828530828,256760577
C2435,12809,1781.3553179723908,252938074
C2436,64841,1782.5670040180494,253380579
C2437,138355,1802.5956551196311,255021355
C2438,19088,1792.7594517143236,253789865
C2439,64089,1797.258515414931,254480643
C2440,14535,1794.314981569251,253931711
C2441,21394,1818.0895829710616,255895943
C2442,28176,1768.3521140236298,251099212
C2443,141212,1766.9066763657247,250949515
C2444,16595,1770.8351077596578,251570914
C2445,41871,1747.377556586162,249954683
C2446,46165,1701.248591868471,245157886
