uid,population,distance,radiusPopulation
C1001,242875,4242.747589679512,406740886
C1002,24371,4152.831558097952,406696424
C1003,19370,4011.5526925080553,406560834
C1004,22162,3918.3889908520237,406530672
C1005,40466,4026.2253202922534,406580204
C1006,36208,4080.764355304566,406620670
C1007,37335,4313.709725536968,407036593
C1008,42188,4250.458530572903,406986153
C1009,20091,4224.9356967478325,406720795
C1010,27864,4318.819705675231,407073928
C1101,19180,3561.346482367916,406184602
C1102,71619,3516.487331108234,406028175
C1103,44495,3477.341620424828,405765884
C1201,16231,3267.7347803410717,404497474
C1202,26843,3236.7954590740837,404374676
C1203,19548,3249.983129639154,404401519
C1204,11723,3309.822393637781,404710190
C1205,21773,3309.118328899715,404688417
C1206,47591,3358.2109391982494,404902721
C1207,58866,3363.976470377854,405011601
C1208,40513,3419.81635948772,405271554
C1209,359183,3465.061393962773,405357394
C1210,49307,3473.2017720068993,405716577
C1211,32605,3424.946639352119,405312067
C1212,46965,3528.5703424989465,406118339
C1213,9827,3581.8266922215116,406203782
C1214,19578,3584.122728537849,406213609
C1215,19937,3668.784504808701,406253568
C1216,10225,3682.121350459246,406273505
C1217,109330,3731.0105147144445,406319105
C1218,7962,3726.1907756358164,406289450
C1301,76407,3264.995358405852,404421067
C1302,27366,3184.176088287855,403825098
C1303,25776,3270.5240011647047,404533031
C1304,11862,3290.6131912758797,404578727
C1305,64208,3299.3185813179166,404624209
C1306,26749,3377.828527882912,405101850
C1307,124688,3403.5716087442443,405128599
C1308,31383,3366.883079525177,405070467
C1309,50817,3342.891717427002,404838793
C1310,87212,3231.6348609165652,404266292
C1311,27184,3206.2595495510545,403953734
C1312,21172,3236.731617303341,404353504
C1313,35611,3194.060412740918,403852464
C1314,36134,3323.9412114909755,404744420
C1315,82929,3485.959036325868,405851235
C2401,12824,3645.7141010836262,406240744
C2402,19298,3545.9009885999053,406165304
C2403,18545,3524.9359454718733,406099794
C2404,12722,3433.8039720438915,405344672
C2405,18267,3418.8636016279293,405253287
C2406,15268,3341.4819089139924,404823525
C2407,19920,3290.2234931561466,404558807
C2408,22507,3319.781179217178,404721913
C2409,19326,3270.4839328536336,404513705
C2410,52289,3228.243439800657,404127704
C2411,9848,3181.0772425562564,403815250
C2412,31826,3136.4327268162697,403638779
C2413,22420,3166.411658299479,403792830
C2414,22494,3100.5093607911704,403432881
C2415,16624,3101.5824652610077,403455375
C2416,13166,3055.34790340708,403059529
C2417,19368,3044.1190779711587,403040161
C2418,23438,3023.8747042001087,402743448
C2419,29570,3000.2664152874877,402677598
C2420,6779,2999.7214158832494,402670819
C2421,20984,2999.5918821065106,402649835
C2422,26459,2958.4460331805362,399630539
C2423,509950,2968.625962331015,401801008
C2424,51855,2974.2416534284944,402358831
C2425,78808,2960.4186833386325,401677579
C2426,25850,2968.5954123770252,401775158
C2427,18771,2966.8229503613243,401756387
C2428,17745,2998.781452065959,402632090
C2429,47873,2970.9999503847303,402310958
C2430,21830,2929.87425761701,398896595
C2431,43247,2934.18126710272,398983106
C2432,24021,2909.9149738189108,398445348
C2433,26851,2912.6616613012948,398720996
C2434,44955,2919.764624476411,398851640
C2435,12809,2848.902371763835,395709518
C2436,64841,2853.0464873072647,395909069
C2437,138355,2873.9273629207105,397366801
C2438,19088,2864.4905462290303,397220870
C2439,64089,2870.202202977715,397302712
C2440,14535,2867.5249972935358,397288177
C2441,21394,2891.6000581028356,398220417
C2442,28176,2841.733689552991,395615342
C2443,141212,2840.404761088324,395450634
