uid,population,distance,radiusPopulation
C1001,242875,2993.2305885611377,387176602
C1002,24371,2903.425851508298,382332184
C1003,19370,2763.1898609615764,368340893
C1004,22162,2672.435937986233,359506774
C1005,40466,2781.2313321329316,368549314
C1006,36208,2834.2921215926403,379775352
C1007,37335,3066.301819893886,398672474
C1008,42188,3002.1440148324687,387462448
C1009,20091,2988.033013424268,387057170
C1010,27864,3069.3667147791357,398709809
C1101,19180,2312.136097016195,325809103
C1102,71619,2267.6312850159215,314026565
C1103,44495,2229.8318233098066,292028381
C1201,16231,2019.8293862684563,260518699
C1202,26843,1988.4581543603801,259272090
C1203,19548,2000.8892490388441,259815538
C1204,11723,2061.2877736593223,263240162
C1205,21773,2059.6257611303045,263199577
C1206,47591,2109.1727372994833,266679976
C1207,58866,2114.4847798714354,267083778
C1208,40513,2170.349413338441,275934362
C1209,359183,2215.9506647310745,285165681
C1210,49307,2223.6694463392378,287002277
C1211,32605,2175.5581679241695,276898137
C1212,46965,2279.03683693483,315695329
C1213,9827,2332.525315832405,329149688
C1214,19578,2334.6384463589043,329437817
C1215,19937,2419.346130458454,343216900
C1216,10225,2432.6770117853434,344136300
C1217,109330,2481.476366984322,348206521
C1218,7962,2476.9305213683947,348017802
C1301,76407,2015.6522921398641,260186743
C1302,27366,1934.7384491461128,256346513
C1303,25776,2022.5320514353662,260586391
C1304,11862,2042.071833077415,261684946
C1305,64208,2050.363762498793,262352287
C1306,26749,2128.681177977807,268842907
C1307,124688,2154.585671559594,273726314
C1308,31383,2119.429408304093,267453651
C1309,50817,2097.655912248597,266002073
C1310,87212,1984.9003999635274,259140126
C1311,27184,1960.741219319257,257211834
C1312,21172,1993.6514513640518,259391887
C1313,35611,1955.8722893323513,257145221
C1314,36134,2084.290904031506,264438777
C1315,82929,2243.346449267683,299279170
C2401,12824,2398.426374603297,341542129
C2402,19298,2305.363658582887,324410859
C2403,18545,2288.535344323848,318303007
C2404,12722,2202.874506373058,282400863
C2405,18267,2178.5937811068907,277468404
C2406,15268,2104.247205368081,266338535
C2407,19920,2056.3128885292704,262922512
C2408,22507,2090.124790102848,265079242
C2409,19326,2041.1542921417515,261648724
C2410,52289,1998.296784348627,259732272
C2411,9848,1950.0981857056668,257039356
C2412,31826,1904.7856498560946,254847988
C2413,22420,1931.3548325802028,256280146
C2414,22494,1867.699700858222,254107246
C2415,16624,1870.594703623901,254192474
C2416,13166,1823.9646153524473,251427916
C2417,19368,1809.1111196226457,250313478
C2418,23438,1788.5442817770524,249186740
C2419,29570,1763.512360526227,248044605
C2420,6779,1765.415886263705,248079270
C2421,20984,1770.5906894870332,248192345
C2422,26459,1727.1825010466944,242303787
C2423,509950,1734.1233461252225,242857797
C2424,51855,1738.8804526904898,245232944
C2425,78808,1725.205500875933,242172510
C2426,25850,1730.3078355644684,242578227
C2427,18771,1726.9892631650032,242285016
C2428,17745,1758.1351762750999,247864333
C2429,47873,1729.0517992155592,242513984
C2430,21830,1686.1259468198928,241028596
C2431,43247,1694.4396095873917,241130698
C2432,24021,1671.8378683575481,240757446
C2433,26851,1679.0270412040577,240846649
C2434,44955,1686.695030826193,241050426
C2435,12809,1626.225529561953,238521991
C2436,64841,1622.8280687673496,238404771
C2437,138355,1641.1193093588383,239323646
C2438,19088,1630.4322740462817,238552050
C2439,64089,1631.4331011815198,238571138
C2440,14535,1627.3186656691664,238534800
C2441,21394,1648.4881227083365,240116660
C2442,28176,1600.3538734868962,237788657
C2443,141212,1597.6624049197071,237444108
C2444,16595,1599.8854197245073,237585320
C2445,41871,1577.8426049428972,236431199
C2446,46165,1532.5376461403198,230252632
C2447,79175,1552.6765451109086,233844163
C2448,15167,1577.7512102917408,236416032
C2449,87808,1594.6585063828463,237009134
C2450,23496,1606.608216869615,237919695
C2451,23401,1597.023196965124,237418300
C2452,38347,1567.1394079074819,235172336
C2453,50066,1570.311810332237,235245048
C2454,78917,1554.6986406317576,233934247
C2455,29980,1533.8957037419393,230409947
C2456,100753,1512.718170556356,227546987
C2457,119993,1534.202189268671,230439927
C2458,311838,1641.8338198832141,239727613
C2459,100263,1526.4974506409624,229104895
C2460,103977,1533.2723728594467,230298797
C2461,54167,1546.3144546024662,232103627
C2462,43177,1562.908583894263,234930110
C2463,38740,1524.0302019232315,229039577
C2464,110087,1517.671304394349,228409846
C2465,343005,1498.19095048432,222651505
C2466,1812723,1488.6753216308891,220384759
C2467,138172,1492.3023846952449,222297058
C2468,22820,1481.9588184302931,219948060
C2469,21851,1440.4911695378703,217122635
C2470,59137,1467.186197125652,218769991
C2471,102100,1452.9633683503575,217478069
C2472,81417,1486.4263885960363,220132086
C2473,130514,1498.2836446457645,222994510
C2474,27330,1487.5205063309756,220235487
C2475,90419,1496.6154722471,222503047
C2476,28931,1466.3881824531998,218725853
C2477,30866,1493.6374820527114,222435230
C2478,38433,1489.4994700911354,222200001
C2479,33456,1506.2925209979223,224816011
C2480,20367,1438.3906685438878,216989447
C2481,226696,1370.5425310456744,210628220
C2482,35188,1374.648157674327,210969536
C2483,18730,1442.9680568624335,217155870
C2484,14565,1351.2181120317516,207016179
C2485,17504,1364.904247696818,210523027
C2486,39621,1437.8049388398128,216949826
C2487,21984,1487.0307863317516,220213503
C2488,24613,1512.2555780371977,227522374
C2489,42375,1544.804757601032,232053390
C2490,15862,1670.236374443632,240741584
C2491,32839,1735.483545006889,245112936
C2492,26900,1821.4604094800925,251313802
C2493,51760,1814.3067443247423,251131839
C2494,166780,1889.6889890325424,254371009
C2495,12894,2001.822257351706,259845106
C2496,33620,2074.846980771049,264053144
C2497,38931,2298.471693401789,319971475
C2498,12321,2517.730186262705,350006423
C2499,38575,2087.469767387842,264753685
C3501,109522,1395.1298989766306,212837991
C3502,76446,1405.3829316398014,213719124
C3506,774072,1346.2521642948807,204896763
C3507,96606,1298.925324286104,199200072
C3509,62495,1297.6019134186604,199006229
C3510,138606,1254.609899980104,193078577
C3511,39461,1224.5320583664206,181905662
C3512,125915,1197.425005305036,176700576
C3513,24901,1171.6522493660577,174699038
C3514,77497,1113.9054096609143,164949610
C3515,125856,1150.2887622874657,172559957
C3516,69179,1115.4148181959897,165208885
C3518,506901,1066.4682765910525,152016835
C3519,729254,1040.1571296524285,147853110
C3520,2481494,1024.8938457413228,142455847
C3521,988948,997.6241801440864,136638138
C3522,51013,1007.2290263410404,139771842
C3523,187313,970.5518980316776,129739421
C3524,375229,976.1998904076225,130350632
C3525,490268,959.0303116636607,125179795
C3526,410574,977.2229437160873,130833530
C3528,104670,891.9325596716408,111027792
C3529,118485,920.0816300083329,117306470
C3530,438515,940.0113188356963,121953672
C3531,73675,916.0587755518559,116623051
C3532,99270,906.0760622880348,114799768
C3534,81553,848.808492464684,105155630
C3536,107709,745.7586893721377,86414939
C3537,374975,712.0020162156889,79228752
C3538,126971,827.4610755562983,102290621
C3539,403185,847.313146458165,104600797
C3540,59701,897.1975247196617,112399750
C3541,63892,1001.6294621474193,138081482
C3542,89073,1021.1089909123245,142302836
C3543,377050,1061.2226435101452,150922692
C3544,53106,1145.713845004037,171608221
C3546,15085,1186.7058746171758,176277998
C3547,95138,1298.3894309123755,199104934
C3548,82910,1248.6422883491846,190720704
C3549,39665,1168.9205531590474,174646018
C3551,12679,1080.857691002738,158079224
C3552,22894,1265.3601028664136,195238834
C3553,155268,1199.5999238195807,178250890
C3554,34442,1350.4756525233695,206153249
C3556,85247,1551.7453010391553,233730399
C3557,118567,1216.2398969034102,180940494
C3558,150860,1385.3876912380986,212196678
C3559,22109,1393.6074902223565,212813110
C3560,61802,1911.9741696968754,255461427
C4601,16432,1573.7465914134862,235312677
C4602,50869,1585.164766236578,236823747
C4603,42184,1603.8291903642282,237863947
C4604,9942,1648.0182335780798,240106718
C4605,13848,1723.8642715184737,242141873
C4606,10110,1789.712514374691,249210178
C4607,57148,1744.5078495142322,246502871
C4608,14603,1727.9947963398633,242405305
C4609,23322,1689.0583234035314,241095381
C4610,9464,1635.0205317966677,238675365
C4611,621451,1638.146752816276,238700496
C4612,19251,1619.9052772219916,238382644
C4613,42183,1660.1223747495098,240336644
C4614,17589,1679.0020596698325,240829060
C4615,21914,1818.9759557301236,251261608
C4616,10341,1913.6280181765412,255523229
C4617,22899,1862.637612387758,253972378
C4618,22593,1759.3551107245648,247946078
C4619,15805,1855.574399412089,253878496
C4620,11013,1995.8175793029145,259695563
C4621,22556,2142.2242607034777,270982695
C4622,35077,2081.5458453547108,264286498
C4623,8989,2390.196200412854,340314025
C4701,30238,1848.4398520232123,253527878
C4702,21635,1934.8388736988077,256373879
C4703,14839,2071.435450768162,263748509
C4704,11714,2276.628130186064,315451898
C4705,32492,1926.9074767973786,256247654
C4706,219250,2033.2418604375162,260945585
C4707,46982,2139.4130576645466,270283933
C4708,30720,2288.87630067033,318336722
C4709,36895,2018.3293319635825,260453453
C4710,19365,2070.10227391371,263650396
C4711,237629,2203.2879509121963,282481260
C4712,23697,2296.055429102703,319545334
C4713,24054,2391.598272514782,340422843
C4714,39476,2156.857034753449,274018834
C4715,80668,2298.5879484466986,320011280
C4716,37663,2365.48362109399,333734499
C4717,39587,2499.940617636506,349439657
C4718,32029,2572.6617238335502,352795562
C4801,67402,2368.724418452518,337199200
C4802,133913,2443.8378488504177,344806405
C4803,37580,2518.2897613861755,350061191
C4804,11300,2442.809176686397,344731479
C4805,47606,2580.4582784960385,353087651
C4806,1021060,2621.480647434927,357507352
C4807,40407,2555.988473227886,352382448
C4808,153049,2669.7365005689453,359353725
C4809,19573,2778.3555195672006,368513313
C4810,83061,2601.8124346524023,357401707
C4811,975477,2724.710330103086,363157513
C4812,58362,2691.6904473400823,359648039
C4813,63954,2803.607478793448,379258733
C4814,26871,2911.208526599791,382833029
C4815,34068,2705.2380020929613,362696371
C4816,42971,3001.2786234102355,387419477
C4817,57508,3147.9565055053704,403279485
C4818,14346,3047.75010520305,395664138
C4819,86299,3123.492788689443,402201233
C5901,56291,2688.711330149931,359591748
C5903,57019,2796.335990765246,378487323
C5905,31843,2847.944362569786,379954035
C5907,76635,2962.960837078435,384873258
C5909,237550,3083.7193933258472,399919050
C5915,1986965,3163.280099505458,403482948
C5917,325754,3205.5805918914034,405892014
C5919,71998,3220.3930816099523,406313085
C5921,127016,3252.2454111782686,406410682
C5923,30345,3337.632646698931,406719253
C5925,96131,3303.490406351726,406623122
C5927,19765,3283.444929581097,406603357
C5929,25599,3223.528035645102,406385083
C5931,33011,3170.950643441719,405706147
C5933,119222,3025.040641548061,390325313
C5935,147739,2937.3906047309474,383713477
C5937,73227,2898.5241203268756,382203181
C5939,48219,2899.2603609834905,382276408
C5941,65659,3278.250872581989,406537698
C5943,13111,3552.2686414126724,406883859
C5945,3781,3504.459119768194,406874358
C5947,21693,3874.194584191894,406971104
C5949,40876,3821.5247225093917,406916158
C5951,40856,3494.4840631419293,406833502
C5953,95317,3220.26226902241,406217768
C5955,55080,3420.229498176842,406778422
C5957,1316,3893.0375852321517,406992797
C5959,5720,3548.915302366893,406878139
C6001,28674,4356.707730005915,407052317
C6106,28824,3386.387765156864,406749598
C6107,8536,4488.790560012501,407080991
C6204,14372,3709.6104920506973,406901786
C6205,7557,2901.488677665629,382324627
C6208,4816,3653.0416822005222,406896970
M01001,643419,2195.9959389069613,279751689
M01002,37763,2151.102866061203,272257926
M01003,51291,2225.2082447928174,287268229
M01004,12619,2152.936888091963,273475647
M01005,64097,2191.4258089275468,279209592
M01006,34296,2170.933653421054,275974875
M01007,41655,2166.2374800958646,275043865
M01008,7244,2179.554105567551,277880793
M01009,16508,2157.3675311064694,274104320
M01010,15327,2171.6726068570556,276085621
M01011,20066,2176.656500043236,276941265
M02001,370730,2632.2897518767154,358671291
M02002,764602,2589.095037747375,354871063
M02003,77795,2696.539488006207,362546613
M02004,1210820,2733.728352332925,364144722
M02005,63420,2741.702722702539,365355542
M03001,63864,2645.263515547313,359108571
M03002,45989,2554.336608188927,352267491
M03003,196907,2595.189090310911,355645642
M03008,105469,2624.713520404177,358528412
M03009,11812,2555.967131987401,352370636
M04001,46899,1854.075626649985,253683248
M04002,216897,1919.3787856278752,255732178
M04003,172076,2073.59068680771,263863131
M04004,70554,1975.9009359972954,258938615
M04005,24889,1876.9205071770637,254220488
M04006,31214,1921.0376221433548,255965261
M04007,8401,2121.2160282148097,267813812
M04008,8400,1893.2422040747133,254571730
M04009,50563,2058.435845124862,262996176
M04010,23115,2053.6520515575435,262744048
M04011,37681,2109.73642535019,266733170
M05001,1126,1697.4387472424803,241175316
M05002,110487,1506.761941381446,224849467
M05003,20943,1568.9282514207423,235224105
M05004,19374,1795.3398161127504,249367827
M05005,1677,1669.6547412012542,240739907
M05006,22530,1728.452274307487,242424957
M05007,12154,1758.8400457991913,247921871
M05008,2784,1692.4348397814797,241120910
M05009,46452,1938.5842115384041,256577452
M05010,66579,1718.5731984540225,241777488
M05011,11316,1843.3815056434153,253420228
M05012,2050,1536.8557495421235,230641663
M05013,1441,1539.7707927702331,230979962
M05014,9724,1504.000822388103,224795823
M05015,1610,1614.6407835301254,238317051
