uid,population,distance,radiusPopulation
C1001,242875,2925.788418305239,352304371
C1002,24371,2850.4202226476973,350354719
C1003,19370,2731.7961909743667,348626875
C1004,22162,2664.245382424444,344440908
C1005,40466,2776.533097666272,349199408
C1006,36208,2818.5336913975975,349826528
C1007,37335,3038.237511032241,357651813
C1008,42188,2966.295507759679,352810168
C1009,20091,3014.960991385419,357555416
C1010,27864,3011.408880714939,354272731
C1101,19180,2279.139239169641,316715436
C1102,71619,2242.8362221141315,308314596
C1103,44495,2222.3578610054196,304489468
C1201,16231,1946.3367419860085,247102800
C1202,26843,1921.1009499987624,246049277
C1203,19548,1944.9176025698425,247078551
C1204,11723,1993.9374192596465,251131963
C1205,21773,2014.0251400192487,253659900
C1206,47591,2048.2592565759755,259314553
C1207,58866,2066.881160366379,261250242
C1208,40513,2119.4436988940697,267781647
C1209,359183,2153.0687717913743,274403012
C1210,49307,2176.55328144551,282164018
C1211,32605,2141.958760122809,271726778
C1212,46965,2230.506734282523,305893781
C1213,9827,2270.7407942618433,315862450
C1214,19578,2279.668478653702,316892816
C1215,19937,2376.3452514511246,324269073
C1216,10225,2373.020982342059,324106619
C1217,109330,2429.609912892495,330976107
C1218,7962,2437.995107588176,331328945
C1301,76407,1989.4231650494573,250235832
C1302,27366,1908.367033724901,245162440
C1303,25776,2017.9906287571364,254107459
C1304,11862,2030.0498846584053,256076967
C1305,64208,2031.6062602964814,256373444
C1306,26749,2103.2067066783443,265982104
C1307,124688,2131.3876634762414,270912143
C1308,31383,2116.4926282382817,267349021
C1309,50817,2112.601710297343,266815597
C1310,87212,1993.7155766434616,251044751
C1311,27184,1979.648479408577,249544540
C1312,21172,2025.647654675788,255511945
C1313,35611,2011.9911439748275,253504318
C1314,36134,2128.556631874489,270562923
C1315,82929,2267.65195652641,315460712
C2401,12824,2387.5143162495688,325326462
C2402,19298,2337.213998272362,322151034
C2403,18545,2337.4594708507348,322176191
C2404,12722,2273.223941053225,316181244
C2405,18267,2216.332316404423,303726512
C2406,15268,2157.3600538815176,275627384
C2407,19920,2123.384816863412,269121965
C2408,22507,2169.079457506684,279586411
C2409,19326,2123.3025288797985,269102639
C2410,52289,2080.6413962255933,262978000
C2411,9848,2031.6669534218802,256437652
C2412,31826,1986.5797303264949,249678610
C2413,22420,2000.417573307286,252013028
C2414,22494,1947.7086868083654,247119031
C2415,16624,1956.2677024152986,247960809
C2416,13166,1910.966627234771,245195893
C2417,19368,1884.8396066271387,244587443
C2418,23438,1864.2891478341812,242998987
C2419,29570,1835.439828863747,239254781
C2420,6779,1846.127092954228,242423421
C2421,20984,1867.965259331689,243100987
C2422,26459,1820.2732741255788,238443412
C2423,509950,1816.0195680794634,237878407
C2424,51855,1817.434259486915,238388357
C2425,78808,1805.1229996576092,237630909
C2426,25850,1798.1602730613486,237402592
C2427,18771,1788.4885458700726,237090717
C2428,17745,1814.1495556509547,237755686
C2429,47873,1780.517236547561,236935643
C2430,21830,1730.5056597320702,235327889
C2431,43247,1758.3219616110546,236401222
C2432,24021,1744.165606866039,235918525
C2433,26851,1767.3745217280605,236730686
C2434,44955,1776.4602146841532,236856048
C2435,12809,1750.4155128575303,236033650
C2436,64841,1726.0118608621783,235253543
C2437,138355,1734.7519154123993,235696793
C2438,19088,1720.5336062382135,234970065
C2439,64089,1703.5342496979147,233754575
C2440,14535,1693.4230027898814,233399930
C2441,21394,1698.7889621801953,233577728
C2442,28176,1662.7561051323219,232312682
C2443,141212,1653.29625641849,231647056
C2444,16595,1645.5664637266254,230741465
C2445,41871,1633.172791813113,230130560
C2446,46165,1595.686756102754,227434027
C2447,79175,1622.2762775832641,229383848
C2448,15167,1648.9198133330206,231462334
C2449,87808,1673.2094165784886,232645959
C2450,23496,1694.5954370309812,233459083
C2451,23401,1695.0749347433984,233482579
C2452,38347,1667.4445085558036,232545513
C2453,50066,1660.3809082764822,232209250
C2454,78917,1633.0707383105666,230051643
C2455,29980,1610.248279282007,228048849
C2456,100753,1585.6317273274014,226303117
C2457,119993,1617.9053872228194,228476973
C2458,311838,1732.7112517905532,235368866
C2459,100263,1614.4763872541807,228252519
C2460,103977,1627.385637476995,229811289
C2461,54167,1646.0414548732247,230951177
C2462,43177,1693.6625933702414,233415906
C2463,38740,1624.8268714426001,229764149
C2464,110087,1613.6708729161828,228097409
C2465,343005,1592.0524867342974,226462976
C2466,1812723,1580.0983899279288,224244404
C2467,138172,1577.9049340155213,223682814
C2468,22820,1559.3034312774319,221295825
C2469,21851,1527.1043721983767,219208294
C2470,59137,1555.0681028860656,221010821
C2471,102100,1551.4674294882184,220841241
C2472,81417,1581.959895046408,226100313
C2473,130514,1595.2003373915227,226844847
C2474,27330,1588.5325205970516,226416190
C2475,90419,1601.8932545964544,227808498
C2476,28931,1576.530030173221,223611934
C2477,30866,1604.6811286089562,227993094
C2478,38433,1613.7399117272844,228207496
C2479,33456,1664.8541050551285,232346542
C2480,20367,1566.6742590163753,222793566
C2481,226696,1502.499855920119,215654187
C2482,35188,1515.6897030266698,218133073
C2483,18730,1620.4299356499555,228727985
C2484,14565,1494.1576648908833,213819168
C2485,17504,1620.3677584963036,228710481
C2486,39621,1698.030579946554,233538107
C2487,21984,1754.711217817541,236206843
C2488,24613,1755.1511727551026,236271202
C2489,42375,1755.1112380392503,236228827
C2490,15862,1823.8379645142832,238703244
C2491,32839,1895.2282395951213,244814826
C2492,26900,1969.380983584475,248663957
C2493,51760,1943.2336946859857,247026791
C2494,166780,2008.4616295805606,253145292
C2495,12894,2116.895711762767,267423630
C2496,33620,2169.5179387021158,279608918
C2497,38931,2450.902600476189,331865093
C2498,12321,2558.962834086267,338189985
C2499,38575,2318.2540081645466,320521491
C3501,109522,1502.1041568696996,215544665
C3502,76446,1523.8214397298334,218896999
C3506,774072,1475.2053815942393,211607461
C3507,96606,1413.5551813790082,202802436
C3509,62495,1432.3828107176148,205082430
C3510,138606,1382.5410008580968,199181517
C3511,39461,1370.1868779247284,198201546
C3512,125915,1357.710129287503,196465473
C3513,24901,1300.4277738448382,190075677
C3514,77497,1264.6926385088275,182964958
C3515,125856,1317.4750687720075,192596943
C3516,69179,1305.257994261449,190700465
C3518,506901,1241.7844214206862,176927641
C3519,729254,1233.5742596738935,175310654
C3520,2481494,1204.1687182306603,168553479
C3521,988948,1193.0893458493679,160763775
C3522,51013,1225.0081320333416,173568221
C3523,187313,1188.244328213382,159751259
C3524,375229,1168.82487539998,150732041
C3525,490268,1145.7060065231046,142812026
C3526,410574,1138.803146257364,141587982
C3528,104670,1085.1436731715905,130996831
C3529,118485,1120.5462782484258,136535868
C3530,438515,1154.8269510490034,144967633
C3531,73675,1151.6663711957654,144554014
C3532,99270,1121.0385889552463,136703288
C3534,81553,1059.9585512105757,126520118
C3536,107709,985.4010030394971,104442896
C3537,374975,985.2476727989228,104067921
C3538,126971,1088.6398356241707,131238374
C3539,403185,1082.2705397936938,130367055
C3540,59701,1157.1705954795402,145760413
C3541,63892,1268.2955645059671,183338545
C3542,89073,1261.9116054822211,182547531
C3543,377050,1277.2686367348206,184893947
C3544,53106,1362.2543673654836,197207645
C3546,15085,1381.8429803617546,199135775
C3547,95138,1468.776700101889,209521613
C3548,82910,1474.0247138816196,210690022
C3549,39665,1409.5960883550645,202666111
C3551,12679,1387.9222288475441,199440453
C3552,22894,1579.392759025224,223874520
C3553,155268,1484.8458626940717,212860459
C3554,34442,1634.0319568975344,230205542
C3556,85247,1907.6954069710284,245022928
C3557,118567,1597.8149926042906,227573716
C3558,150860,1820.6474587967757,238469871
C3559,22109,1890.5257935548414,244791907
C3560,61802,2340.9834399587103,322516465
C4601,16432,2089.8348626379016,264202061
C4602,50869,2108.765595136776,266474845
C4603,42184,2132.325352202681,271085534
C4604,9942,2181.6633837295226,284548462
C4605,13848,2261.6404683305727,314458091
C4606,10110,2327.0466019512587,321667195
