uid,population,distance,radiusPopulation
C1001,242875,3438.631165848708,406739988
C1002,24371,3337.487174558469,406666745
C1003,19370,3180.724355558627,406578798
C1004,22162,3069.608128611355,406439531
C1005,40466,3169.3700020192528,406538332
C1006,36208,3231.992666613442,406604314
C1007,37335,3467.6274037484613,407013574
C1008,42188,3414.31166012683,406697800
C1009,20091,3331.277783927734,406646654
C1010,27864,3502.212711090748,407059744
C1101,19180,2754.579156937741,405729260
C1102,71619,2704.5218872098644,405281323
C1103,44495,2651.481087760618,404518380
C1201,16231,2519.0176182090445,398434453
C1202,26843,2484.209597337004,396363747
C1203,19548,2485.3786824321755,396414945
C1204,11723,2552.1913539233,400874909
C1205,21773,2530.36892857669,398892338
C1206,47591,2591.0525086422936,402833213
C1207,58866,2583.4722315685945,402691053
C1208,40513,2638.923735778178,404371539
C1209,359183,2693.1435858933382,404856363
C1210,49307,2685.3152165649904,404762032
C1211,32605,2627.0253027890235,404177054
C1212,46965,2738.7620247036,405564397
C1213,9827,2802.0545858228165,406168594
C1214,19578,2797.465042340068,406149016
C1215,19937,2865.7438685422544,406274036
C1216,10225,2894.820041516802,406306294
C1217,109330,2933.4449304182176,406330201
C1218,7962,2916.1758946520135,406316519
C1301,76407,2470.91977162801,395299326
C1302,27366,2396.2559390532933,387113995
C1303,25776,2455.8497034831053,394466597
C1304,11862,2481.412637746397,396210341
C1305,64208,2495.7805485611552,397011636
C1306,26749,2575.2402122265535,402311191
C1307,124688,2597.141913102692,403109951
C1308,31383,2543.9725517354495,400304232
C1309,50817,2505.2802535288106,397801380
C1310,87212,2407.624062076505,389752129
C1311,27184,2375.0675320681153,384533557
C1312,21172,2391.512692956983,386601464
C1313,35611,2330.953579464014,377441178
C1314,36134,2461.534774372356,394737117
C1315,82929,2630.5409711951356,404231637
C2401,12824,2813.2204905670696,406178421
C2402,19298,2680.1171813577544,404692072
C2403,18545,2645.4097936138032,404442625
C2404,12722,2541.5327862015993,399780567
C2405,18267,2555.7695349850546,400986644
C2406,15268,2470.134490368705,395192947
