uid,population,distance,radiusPopulation
C1001,242875,2805.919887965772,364586741
C1002,24371,2712.9026020371784,357247888
C1003,19370,2568.1310654201084,337113175
C1004,22162,2472.4345871190594,305209262
C1005,40466,2579.780210236988,338388340
C1006,36208,2635.0745847702,348375636
C1007,37335,2868.7268525681666,370535331
C1008,42188,2806.7690188461434,364983086
C1009,20091,2778.82677989723,361421317
C1010,27864,2879.1452643292023,380902596
C1101,19180,2120.987363136957,258483777
C1102,71619,2074.813986564855,257273462
C1103,44495,2033.074155541468,255871463
C1201,16231,1843.2911380813584,244723142
C1202,26843,1810.588241915912,243724565
C1203,19548,1819.570955484636,243796130
C1204,11723,1882.3791453435865,245429467
C1205,21773,1874.6226615184303,245324094
C1206,47591,1927.7967847333496,246535725
C1207,58866,1929.3434452568335,246596475
C1208,40513,1985.4475016179963,253688273
C1209,359183,2033.8382164947652,255930338
C1210,49307,2037.13996731985,256376388
C1211,32605,1985.9585179432254,253729279
C1212,46965,2092.3020479990796,257831394
C1213,9827,2148.8493365665295,260661348
C1214,19578,2149.078203366612,260671175
C1215,19937,2229.8056625044173,265536526
C1216,10225,2247.448934901562,266363306
C1217,109330,2293.724018021288,268845235
C1218,7962,2285.8439319981026,268354199
C1301,76407,1826.0007770619268,243868847
C1302,27366,1746.205385719126,240493825
C1303,25776,1827.2337847467584,243986215
C1304,11862,1848.423784306453,244833645
C1305,64208,1858.3375496228211,245023192
C1306,26749,1937.483229682724,247119326
C1307,124688,1962.516546658145,251017198
C1308,31383,1922.6628770789898,246480413
C1309,50817,1896.8442870909296,245677432
C1310,87212,1786.7616309842585,242842506
C1311,27184,1760.4693600427627,241341375
C1312,21172,1789.9937424435807,242949960
C1313,35611,1747.3371480659812,240832106
C1314,36134,1877.0626107742878,245388521
C1315,82929,2039.0892546550722,256489843
C2401,12824,2201.0241772825975,264580037
C2402,19298,2098.9806739696087,257995503
C2403,18545,2078.724246493009,257345081
C2404,12722,1989.4625957673222,253769026
C2405,18267,1971.948351789208,252111030
C2406,15268,1894.9921852454586,245545909
C2407,19920,1844.6376095965625,244783164
C2408,22507,1875.8958373130179,245364337
C2409,19326,1826.697943270507,243945254
C2410,52289,1784.1429717672308,242790217
C2411,9848,1736.4964837200794,240438827
C2412,31826,1691.5444569997444,239383756
C2413,22420,1720.3866933327092,240243795
C2414,22494,1655.1578629677538,238861151
C2415,16624,1656.9209128719874,238890185
C2416,13166,1610.483670697124,237123590
C2417,19368,1598.0271179878032,236568535
C2418,23438,1577.6817249759147,235531873
C2419,29570,1553.725394949058,232175018
C2420,6779,1553.7990002462575,232204588
C2421,20984,1555.6537861113718,232211367
