uid,population,distance,radiusPopulation
C1001,242875,2442.0566383577852,257694507
C1002,24371,2336.209616566844,252164446
C1003,19370,2173.404741595431,241700143
C1004,22162,2054.3899030777884,234936015
C1005,40466,2148.728628421642,241225430
C1006,36208,2214.4779390550702,247997230
C1007,37335,2448.5795037097632,258590476
C1008,42188,2400.714273877127,255121480
C1009,20091,2294.6146985251867,251593324
C1010,27864,2497.606330630207,259331660
C1101,19180,1772.7728912468317,215264545
C1102,71619,1720.6627275227634,209040247
C1103,44495,1659.5325291539748,199855727
C1201,16231,1595.8275326007872,196098349
C1202,26843,1559.7904756928785,194682138
C1203,19548,1550.0174896652172,194097982
C1204,11723,1618.9548139995056,197077092
C1205,21773,1580.0698680808093,195612639
C1206,47591,1647.360232079209,198661486
C1207,58866,1628.9594878359885,197548761
C1208,40513,1681.4348502581186,202693886
C1209,359183,1740.4160104736886,211166051
C1210,49307,1720.2288486551508,208212061
C1211,32605,1656.556392989571,199570371
C1212,46965,1770.0492873829626,215026909
C1213,9827,1838.5389132838984,218166204
C1214,19578,1828.9100386913722,217785518
C1215,19937,1883.0441705740382,220120148
C1216,10225,1922.3744453475445,222294559
C1217,109330,1952.5216381080768,227677205
C1218,7962,1927.2824754590254,223612857
C1301,76407,1510.8141150305883,191911686
C1302,27366,1445.634405610401,188212211
C1303,25776,1479.635399221847,189747631
C1304,11862,1508.398747049996,191842828
C1305,64208,1526.6510999884708,193111363
C1306,26749,1603.3137694617878,196350772
C1307,124688,1621.3377087899898,197204918
C1308,31383,1557.8272439670377,194490131
C1309,50817,1509.8692397326345,191860869
C1310,87212,1426.1851713166775,187476731
C1311,27184,1389.4348954878021,185515370
C1312,21172,1394.6598116954146,185747552
C1313,35611,1323.583619914235,178585305
C1314,36134,1450.7774943215977,188836689
C1315,82929,1619.8860972193727,197088815
C2401,12824,1812.3828137620012,216900280
C2402,19298,1662.418898396101,200283586
C2403,18545,1621.0688908173959,197186373
C2404,12722,1512.580839915915,192310811
C2405,18267,1542.2342334399555,193888203
C2406,15268,1453.6744201333638,188926013
C2407,19920,1390.4488669506,185602778
C2408,22507,1400.8682268423952,186102135
C2409,19326,1353.7003885636302,182044831
C2410,52289,1316.829869565624,177783597
C2411,9848,1277.4308881606808,171713345
C2412,31826,1239.3694247167605,167529808
C2413,22420,1282.0937646711593,172021835
C2414,22494,1211.8458455177927,163930995
C2415,16624,1204.912594376048,159660188
C2416,13166,1164.835363046581,151643646
C2417,19368,1171.7446664721763,152845513
C2418,23438,1155.4139695171743,150914087
C2419,29570,1142.2551347419492,147642870
C2420,6779,1128.8259212263347,145340564
C2421,20984,1104.870740510468,140619629
C2422,26459,1078.0058529767664,128234424
C2423,509950,1102.4489895149104,139894856
C2424,51855,1111.8347050576099,142017122
C2425,78808,1098.957487416712,138775801
C2426,25850,1123.5916605024481,143904024
C2427,18771,1132.0152243675095,146231345
C2428,17745,1165.321315387832,151945711
C2429,47873,1150.9485708899706,149519189
C2430,21830,1131.1829488926257,146202881
C2431,43247,1103.2937177670499,140504570
C2432,24021,1071.705412859153,126410004
C2433,26851,1049.2696588090344,116578425
C2434,44955,1052.6240652579231,118919228
C2435,12809,947.6176331236461,88641234
C2436,64841,981.5524068301054,94860499
C2437,138355,1011.7441402650521,104178675
C2438,19088,1010.0364694611172,102716836
C2439,64089,1042.4054623706347,114037083
C2440,14535,1050.0116939564928,117067277
C2441,21394,1093.226608934833,136440914
C2442,28176,1037.3198790805084,111528579
C2443,141212,1047.4777710407982,115639821
C2444,16595,1066.7851461383755,124238748
C2445,41871,1034.187601721574,110895777
C2446,46165,989.2193807810445,96021340
C2447,79175,991.254729074453,97036497
