uid,population,distance,radiusPopulation
C1001,242875,2212.799365465675,237614160
C1002,24371,2141.116854984992,233105451
C1003,19370,2029.7434646156787,229727181
C1004,22162,1971.5839847248042,227782549
C1005,40466,2083.9192608480957,231775550
C1006,36208,2121.147213405519,232511431
C1007,37335,2334.7759101034603,241376433
C1008,42188,2260.9639860341404,238370657
C1009,20091,2333.421331982366,240786879
C1010,27864,2300.054574545123,239460171
C1101,19180,1582.036730912534,199847758
C1102,71619,1549.7146618711984,197157768
C1103,44495,1537.5420833960607,196828719
C1201,16231,1240.1529910855902,177267751
C1202,26843,1217.4295012308737,172220081
C1203,19548,1244.982548111905,177719396
C1204,11723,1288.9902039446945,182654295
C1205,21773,1316.7550489169173,184890082
C1206,47591,1344.6066921106635,185951187
C1207,58866,1367.7682624430001,187352288
C1208,40513,1418.1673154229923,189761395
C1209,359183,1447.2260774016627,192069918
C1210,49307,1475.7358971102017,193243658
C1211,32605,1447.0399971265738,192037313
C1212,46965,1528.3728770715254,196578130
C1213,9827,1563.800465133343,198176360
C1214,19578,1574.728654308139,199538984
C1215,19937,1674.1844667588364,205708442
C1216,10225,1665.6259635039883,205274877
C1217,109330,1723.962508529196,208722259
C1218,7962,1736.4841231875223,209950271
C1301,76407,1301.3125073193903,183620849
C1302,27366,1222.5337907592634,172914875
C1303,25776,1340.1102326545317,185782113
C1304,11862,1347.8577686928277,186338346
C1305,64208,1345.9813316726104,185998778
C1306,26749,1412.6377381437333,189259091
C1307,124688,1441.2207863643143,191722099
C1308,31383,1436.583045326829,191038542
C1309,50817,1442.6454199133018,191902809
C1310,87212,1324.2120736471832,185243712
C1311,27184,1316.8115603954898,184911855
C1312,21172,1369.3042951937748,187593341
C1313,35611,1372.8562553526558,187636933
C1314,36134,1476.2211477522485,193292965
C1315,82929,1598.5156534979967,200643713
C2401,12824,1697.83355327414,207884369
C2402,19298,1670.5592693196995,205338126
C2403,18545,1681.1382877070484,205737041
C2404,12722,1633.3010722661518,202849732
C2405,18267,1556.7434570030734,197486270
C2406,15268,1509.856231786457,195824881
C2407,19920,1487.0908866989878,194634050
C2408,22507,1539.5607073954498,196906534
C2409,19326,1498.2857399504815,194907275
C2410,52289,1457.8523195126315,192626425
C2411,9848,1410.807412846125,189205424
C2412,31826,1368.3979944945258,187442590
C2413,22420,1371.5017393035298,187614513
C2414,22494,1330.3733605004852,185571437
C2415,16624,1343.030303828728,185892212
C2416,13166,1301.7085182569917,183697256
C2417,19368,1267.966798988649,179363262
C2418,23438,1248.7920788629565,177795936
C2419,29570,1218.7760011204828,172619491
C2420,6779,1236.0227069571833,176996679
C2421,20984,1270.617708642085,179482036
C2422,26459,1222.78171715281,172942241
C2423,509950,1209.1222954144723,171160865
C2424,51855,1207.5878227144974,171072800
C2425,78808,1197.3574283556547,169313509
C2426,25850,1180.7869578916861,167446118
C2427,18771,1166.6192090247152,165086195
C2428,17745,1186.1345958649972,167583990
C2429,47873,1151.2004962210744,163187164
C2430,21830,1099.1571619881813,150061309
C2431,43247,1140.6322777038918,162479153
C2432,24021,1134.7045331167276,160685158
C2433,26851,1169.973329785655,165704906
C2434,44955,1179.5601838347338,167320248
C2435,12809,1188.1594193151714,168439918
C2436,64841,1145.9128650324947,162987486
C2437,138355,1144.9708118389349,162813596
C2438,19088,1128.8290581231222,158971368
C2439,64089,1097.3123957855955,149911981
C2440,14535,1082.8934976834441,149160939
C2441,21394,1074.5831872930564,147693332
C2442,28176,1051.7583705850277,145869031
C2443,141212,1037.3574189131798,144434423
C2444,16595,1021.9781232210927,142488929
