uid,population,distance,radiusPopulation
C1001,242875,3742.1879519259282,407391164
C1002,24371,3631.6578225546577,406818449
C1003,19370,3463.1634419488546,405223575
C1004,22162,3332.6431994038985,400594481
C1005,40466,3411.252322009002,403041759
C1006,36208,3482.24312628681,405473301
C1007,37335,3705.3214613271134,407344621
C1008,42188,3671.400868693533,407261265
C1009,20091,3496.8461657815283,405795415
C1010,27864,3783.158028379027,407635297
C1101,19180,3109.3410300931846,386960061
C1102,71619,3056.6334191469764,376698017
C1103,44495,2988.406323615487,348944200
C1201,16231,2974.607894709662,347007527
C1202,26843,2938.692509904352,343279412
C1203,19548,2924.5770177277363,342003066
C1204,11723,2993.1897860816516,350959240
C1205,21773,2946.328627388761,344037650
C1206,47591,3015.8783149756005,356822263
C1207,58866,2991.5365099179367,350662417
C1208,40513,3040.8326810958706,372230759
C1209,359183,3101.629714853266,385573528
C1210,49307,3073.1740347536647,378074761
C1211,32605,3006.8570764302717,353148159
C1212,46965,3118.8262894425725,387752567
C1213,9827,3189.8493352223286,391965757
C1214,19578,3176.3465879766595,391268390
C1215,19937,3215.5581211858675,393290510
C1216,10225,3264.0718345702685,395676862
C1217,109330,3285.0608151463484,396865254
C1218,7962,3251.4915176594304,394838167
C1301,76407,2872.667708981047,335567208
C1302,27366,2814.829298741883,327111340
C1303,25776,2830.2821396601166,329353314
C1304,11862,2860.8322450519227,331596939
C1305,64208,2881.6319601131886,336685732
C1306,26749,2953.883683172634,344646729
C1307,124688,2968.05635029064,346258037
C1308,31383,2896.5823531025003,339387071
C1309,50817,2839.9147371054896,330391016
C1310,87212,2773.972594753778,324807550
C1311,27184,2734.5687641003933,319629960
C1312,21172,2727.47926251812,318643987
C1313,35611,2645.5815175885414,314482655
C1314,36134,2761.550721440883,322446421
C1315,82929,2923.442479554733,341894262
C2401,12824,3124.3100298920845,388516856
C2402,19298,2950.7550317292153,344477042
C2403,18545,2896.029855008707,339368526
C2404,12722,2780.5532699282517,325331357
C2405,18267,2844.0322048569615,330714863
C2406,15268,2754.148467037538,322231589
C2407,19920,2687.0240619239376,316374678
C2408,22507,2680.5964865577416,315995390
C2409,19326,2639.4957565438535,314407881
C2410,52289,2610.4549668118557,312266407
C2411,9848,2580.6872324259884,307496815
C2412,31826,2550.800702380462,303911321
C2413,22420,2598.6251144743005,310488015
C2414,22494,2531.3877117178095,301602067
C2415,16624,2519.6456665273004,299607693
C2416,13166,2487.231876129436,294924432
C2417,19368,2504.5668587707805,298345940
C2418,23438,2491.724621192198,296523343
C2419,29570,2485.044894277492,294734139
C2420,6779,2465.9540440271358,290583521
C2421,20984,2429.8850696254126,275083850
C2422,26459,2414.0759506888144,269517286
C2423,509950,2444.2146190932526,280703009
C2424,51855,2454.7799924840915,287059728
C2425,78808,2443.3891274319535,280564670
C2426,25850,2473.9094888018803,293373882
C2427,18771,2486.124274006005,294850912
C2428,17745,2517.7141708611007,299442737
C2429,47873,2509.638787282977,299134630
C2430,21830,2498.4215684650176,298196684
C2431,43247,2460.9476420917003,289791667
C2432,24021,2428.620100184831,274815748
C2433,26851,2396.6957838348817,266562399
C2434,44955,2397.9292511573885,266675320
C2435,12809,2283.375252870246,233578216
C2436,64841,2330.5928196131104,250367926
C2437,138355,2362.7521461695255,257550288
C2438,19088,2364.6652669689593,258442786
C2439,64089,2405.3204287621484,268138371
C2440,14535,2416.0164044491944,269911315
C2441,21394,2462.7195737339316,289866350
C2442,28176,2408.2217801965553,268291173
C2443,141212,2421.061720600556,271733790
C2444,16595,2443.3140878793024,280548075
C2445,41871,2410.10125147143,268837161
C2446,46165,2367.716157538342,259030858
C2447,79175,2365.4860921941463,258535888
C2448,15167,2376.3623808043253,262050611
C2449,87808,2369.9692218772093,259854626
C2450,23496,2355.8887174572933,256502359
C2451,23401,2327.932107223036,250218180
C2452,38347,2306.4466402733137,240644648
C2453,50066,2330.969667238465,250456254
C2454,78917,2347.8294853475145,254566905
C2455,29980,2340.5914866781495,252351306
C2456,100753,2336.178688491359,251744667
C2457,119993,2324.985874287487,246963442
C2458,311838,2369.42191285469,259163956
C2459,100263,2311.539310891261,242585241
C2460,103977,2301.8334267990103,238910273
C2461,54167,2296.4660493451997,237918138
C2462,43177,2234.2958867415678,224051043
C2463,38740,2282.1814348991634,233258663
C2464,110087,2289.3388855024914,236130713
C2465,343005,2283.6429390234944,233594382
C2466,1812723,2283.86528396125,233942766
C2467,138172,2298.234184595871,238007645
C2468,22820,2310.122149249724,242559236
C2469,21851,2268.8452096255323,229125059
C2470,59137,2280.0952658142987,233007391
C2471,102100,2250.136952730819,226554024
C2472,81417,2273.8372028607464,230561207
C2473,130514,2277.069708722397,230791082
C2474,27330,2262.532306907471,228078819
C2475,90419,2257.915837029427,227469160
C2476,28931,2231.7644674146786,223843096
C2477,30866,2243.641140619838,225679152
C2478,38433,2211.9796228531777,221315416
C2479,33456,2139.9631080895556,209875934
C2480,20367,2177.875178756963,216137389
C2481,226696,2138.1781693602875,209475566
C2482,35188,2120.044270150155,206175273
C2483,18730,2065.3793834804155,201156429
C2484,14565,2105.5606909094863,204387525
C2485,17504,1834.6736289275605,140753231
C2486,39621,1845.398412027876,142653785
C2487,21984,1841.0255815803582,141389028
C2488,24613,1922.3016269276684,174117676
C2489,42375,2025.8369880276396,195189427
C2490,15862,2234.8743434186395,224133302
C2491,32839,2254.326558449915,226988660
C2492,26900,2333.7001165507554,250978431
C2493,51760,2378.398814336842,262234883
C2494,166780,2449.6874741753527,282976556
C2495,12894,2529.8976896072495,300614712
C2496,33620,2630.4581175831972,313439404
C2497,38931,2624.9061407547406,313348961
C2498,12321,3086.792155466563,383330489
C2499,38575,2251.068941580638,226656124
C3501,109522,2203.3269167419858,220118058
C3502,76446,2183.731230338271,217706314
C3506,774072,2133.765395865965,208195512
C3507,96606,2142.7184198700365,210053868
C3509,62495,2100.2194715440187,204127700
C3510,138606,2096.5088667095233,203575543
C3511,39461,2048.0234709176934,197991169
C3512,125915,2007.5088989002736,193386734
C3513,24901,2061.8992771904445,200616754
C3514,77497,1998.2361137851742,190432465
C3515,125856,1977.1081836575263,186328716
C3516,69179,1919.1774634602448,173460745
C3518,506901,1935.3035271635792,176983113
C3519,729254,1892.137627326324,168015470
C3520,2481494,1916.4715002834448,170800937
C3521,988948,1878.305396707762,164232162
C3522,51013,1835.131161142442,141112183
C3523,187313,1828.6967637525895,139765709
C3524,375229,1879.2652811286691,165634921
C3525,490268,1886.9971673984269,167280476
C3526,410574,1937.7551327120068,177633447
C3528,104670,1862.213109094666,155223784
C3529,118485,1853.6151430119785,154309898
C3530,438515,1829.3745131541632,140051835
C3531,73675,1784.8576743480892,127566570
C3532,99270,1823.977522113701,138730904
C3534,81553,1823.625303506591,138649351
C3536,107709,1766.2684685024967,123697567
C3537,374975,1707.8219642340953,111107180
C3538,126971,1728.0346070985684,116413652
C3539,403185,1779.502428026197,126794033
C3540,59701,1733.4569119194139,116847985
C3541,63892,1727.9380178759636,116349760
C3542,89073,1788.470598222738,128995494
C3543,377050,1849.8291112310067,152311456
C3544,53106,1869.0023422767495,158738760
C3546,15085,1928.6702296106482,175426576
C3547,95138,2022.8016167944704,194818764
C3548,82910,1876.92340072968,163875532
C3549,39665,1818.4299480144148,136522166
C3551,12679,1636.5155424726847,93643782
C3552,22894,1641.881519587283,95044909
C3553,155268,1711.4157372247305,112892326
C3554,34442,1751.2067389662045,121419996
C3556,85247,1567.4999457062102,80086415
C3557,118567,1417.6791230458905,61953987
C3558,150860,1204.6002252401734,33503046
C3559,22109,853.2458684364639,15822000
C3560,61802,1365.6883781628474,54482310
C4601,16432,675.0632781965701,5304976
C4602,50869,593.9683908770165,2902054
C4603,42184,532.6053721131934,2163444
C4604,9942,456.9054515330482,1245297
