uid,population,distance,radiusPopulation
C1001,242875,2653.422372013635,286102592
C1002,24371,2546.213625905305,276079777
C1003,19370,2381.562306399293,259788940
C1004,22162,2259.3577334523607,251887807
C1005,40466,2350.388781044946,256213199
C1006,36208,2417.648907415488,261015622
C1007,37335,2650.1451793917213,285648939
C1008,42188,2605.2659460653986,278329966
C1009,20091,2483.0620039939254,270343589
C1010,27864,2705.829862133453,290590233
C1101,19180,1991.011327840603,235865593
C1102,71619,1938.6014562471491,228751841
C1103,44495,1875.4580942770358,222158092
C1201,16231,1824.5249323122903,219158963
C1202,26843,1788.488973214736,216160071
C1203,19548,1777.5723472457469,215968564
C1204,11723,1846.5014035643678,220457140
C1205,21773,1805.4943776213915,216909554
C1206,47591,1873.4693824673143,221879299
C1207,58866,1853.5083828301838,221074493
C1208,40513,1905.2585121875893,226217020
C1209,359183,1964.8018965668916,230668799
C1210,49307,1942.4821941115147,228859065
C1211,32605,1877.9927209610578,222423391
C1212,46965,1991.354160087823,235884773
C1213,9827,2060.6171100227602,240894882
C1214,19578,2050.005556467397,239828089
C1215,19937,2100.572133776505,243483364
C1216,10225,2142.254244810057,244448011
C1217,109330,2170.2353263565296,245529443
C1218,7962,2142.89422220219,244458236
C1301,76407,1734.9535407027233,213161584
C1302,27366,1671.6193936578832,208687614
C1303,25776,1700.7062909684619,210727976
C1304,11862,1730.0257215069817,212855901
C1305,64208,1749.0009378963798,213665638
C1306,26749,1824.6914905488456,219175194
C1307,124688,1841.7598302642566,220246354
C1308,31383,1775.977835541412,215919891
C1309,50817,1725.5356985338844,212450879
C1310,87212,1646.3220956812727,207244558
C1311,27184,1608.7218113476679,201373348
C1312,21172,1610.5861317852814,201641017
C1313,35611,1536.1508124651298,195967950
C1314,36134,1660.987524166086,207712605
C1315,82929,1829.0981786010047,219565845
C2401,12824,2024.5754625089428,237167151
C2402,19298,1867.9356779082505,221364500
C2403,18545,1822.8850051971071,218218816
C2404,12722,1711.7720371231305,211258024
C2405,18267,1750.5682735570658,213791479
C2406,15268,1661.1229269555872,207786152
C2407,19920,1596.4103243180737,200953830
C2408,22507,1602.3050301156047,201200025
C2409,19326,1556.4103496562138,197794269
C2410,52289,1521.4134580629527,193626568
C2411,9848,1484.4130176425729,189414524
C2412,31826,1448.3939513301307,184735302
C2413,22420,1492.868204448898,190329469
C2414,22494,1423.0106661912982,179421560
C2415,16624,1414.634349193068,177767910
C2416,13166,1376.504420238788,168442456
C2417,19368,1386.5222768185329,172030534
C2418,23438,1371.1226345535372,166162687
C2419,29570,1359.8087265749975,163355863
C2420,6779,1344.6219793126909,161985681
C2421,20984,1316.8822267693984,152899736
C2422,26459,1293.1690124571303,138832027
C2423,509950,1319.481372318699,153005511
