uid,population,distance,radiusPopulation
C1001,242875,3227.539953621656,406591004
C1002,24371,3133.2315737874974,406420450
C1003,19370,2986.238249164295,406112506
C1004,22162,2887.405066168191,405136123
C1005,40466,2993.467758544492,406131876
C1006,36208,3050.388627010847,406353897
C1007,37335,3284.9113959532265,406891627
C1008,42188,3224.4304234703723,406548816
C1009,20091,3184.561432736964,406444821
C1010,27864,3299.4808272145888,406928962
C1101,19180,2541.6363773276903,380396308
C1102,71619,2494.7454546205663,378355512
C1103,44495,2450.934128819965,362719439
C1201,16231,2268.156608265824,339899256
C1202,26843,2235.295085725891,337148362
C1203,19548,2243.6748417018425,338011971
C1204,11723,2306.8869480182407,347149586
C1205,21773,2297.7781276500637,345867187
C1206,47591,2351.8083147701714,350900814
C1207,58866,2352.405343564782,350965628
C1208,40513,2408.525905193958,358273009
C1209,359183,2457.608066125727,365842003
C1210,49307,2459.665899230315,366228031
C1211,32605,2407.4285683454327,358133516
C1212,46965,2514.7053973204966,379289604
C1213,9827,2572.1365257436787,381615497
C1214,19578,2571.811683580066,381595919
C1215,19937,2651.0198751636995,384330546
C1216,10225,2670.2046110929305,386662652
C1217,109330,2715.576542317957,389829467
C1218,7962,2706.327285468924,387676018
C1301,76407,2247.6618527364144,338191698
C1302,27366,2168.3907316095056,321903459
C1303,25776,2246.299391601871,338113976
C1304,11862,2268.2998995092244,339915487
C1305,64208,2278.9600917979683,342562646
C1306,26749,2358.353592711603,351622300
C1307,124688,2382.962259779619,354128160
C1308,31383,2340.719145279518,350150526
C1309,50817,2312.300596328809,347365248
C1310,87212,2204.26777438847,328965642
C1311,27184,2176.6395344405696,323000562
C1312,21172,2203.5233919152506,328937800
C1313,35611,2156.4593951304973,317498463
C1314,36134,2287.0883372352,343725694
C1315,82929,2451.4530079269134,362763934
C2401,12824,2618.204636902049,382416796
C2402,19298,2509.2236668115825,379217849
C2403,18545,2485.3613285094516,376585883
C2404,12722,2391.8172786278656,357354237
C2405,18267,2382.271601553464,354104090
C2406,15268,2302.8294698503905,346843555
C2407,19920,2249.8074665123177,338415101
C2408,22507,2277.529829853932,342375180
C2409,19326,2228.2081348231095,335904661
C2410,52289,2186.267406319125,325630980
C2411,9848,2139.5958788261332,301080305
C2412,31826,2095.330751072765,287597200
C2413,22420,2126.9011522926685,296296848
C2414,22494,2060.020375936086,279410366
C2415,16624,2060.287563589039,279432860
C2416,13166,2014.3344021667926,274817661
C2417,19368,2004.9312974859993,274276091
C2418,23438,1984.936290597617,269893712
C2419,29570,1962.2932330839667,266890555
C2420,6779,1960.2803455352484,266783717
C2421,20984,1957.778290481926,266583557
C2422,26459,1917.646154741103,262298496
C2423,509950,1929.3928653364028,263024971
C2424,51855,1935.483616331104,263760402
C2425,78808,1921.6198235667662,262435070
C2426,25850,1931.8237134944848,263637118
C2427,18771,1931.3169487257574,263618347
C2428,17745,1963.883777233695,267221722
C2429,47873,1937.5317882868471,263933671
C2430,21830,1898.7710145540377,260963084
C2431,43247,1898.7285885220133,260919837
C2432,24021,1873.2134532649677,259704275
C2433,26851,1873.1446886320348,259677424
C2434,44955,1879.9323814166369,260330196
C2435,12809,1805.5612801360412,252043241
C2436,64841,1812.1204384107514,253435756
C2437,138355,1834.117587265365,255714714
C2438,19088,1825.3717357041173,254607691
C2439,64089,1834.2061497445325,255853069
C2440,14535,1832.7795816515732,255617150
C2441,21394,1859.855359608706,258872284
C2442,28176,1808.2591443820031,253130275
C2443,141212,1808.4638322586877,253158451
C2444,16595,1814.6667455027557,253608767
C2445,41871,1789.4279944973862,250409963
C2446,46165,1742.4690736408818,244131690
C2447,79175,1759.1963172096575,245258585
C2448,15167,1782.7302656830786,249465990
C2449,87808,1795.890361614649,250976579
C2450,23496,1803.300921876989,252003461
C2451,23401,1789.5552465986543,250453428
C2452,38347,1759.731958910014,246803156
C2453,50066,1767.3639404340818,247885419
C2454,78917,1757.411455293557,245002251
C2455,29980,1738.2261485656902,243902748
C2456,100753,1719.2875478463088,242045435
C2457,119993,1735.3588863366613,243734939
C2458,311838,1836.0429121097193,256004212
C2459,100263,1726.07875388814,242568517
C2460,103977,1729.8964564327127,242866939
C2461,54167,1739.939926185637,243962336
C2462,43177,1741.4411778072454,244088513
C2463,38740,1718.0199418370803,241966237
C2464,110087,1714.0505233948559,241711787
C2465,343005,1696.2715069480157,239257784
C2466,1812723,1688.2010905303796,236740069
C2467,138172,1694.2219184113465,238983771
C2468,22820,1687.8175829396077,236717249
C2469,21851,1644.0416989233324,234517943
C2470,59137,1669.107118584101,235969167
C2471,102100,1650.8084462344939,234701870
C2472,81417,1684.2313427108195,236608396
C2473,130514,1695.0077073805578,239121943
C2474,27330,1682.8442978343878,236550200
C2475,90419,1689.6562408629022,238592810
C2476,28931,1658.4494989160728,235426862
C2477,30866,1684.172153403448,236577530
C2478,38433,1674.0691012823643,236176427
C2479,33456,1673.3289090464298,236137806
C2480,20367,1623.2302318960335,230482377
C2481,226696,1556.7565768685724,220230009
C2482,35188,1556.3306658913489,220120023
C2483,18730,1603.0163043560078,227737245
C2484,14565,1533.130362701842,212811862
C2485,17504,1483.9110631417643,198481891
C2486,39621,1549.9598552494165,218137391
C2487,21984,1591.9569323801963,227047363
C2488,24613,1631.7264458291804,231161731
C2489,42375,1682.206013216383,236507825
C2490,15862,1833.4352890657183,255665741
C2491,32839,1893.2552468913382,260683392
C2492,26900,1982.5836435431413,268889936
C2493,51760,1985.1767784865924,269927974
C2494,166780,2063.345518501612,279722346
C2495,12894,2174.3246269056003,322434546
C2496,33620,2255.3343486805916,338697206
C2497,38931,2445.2807418217817,362492632
C2498,12321,2714.121240296208,389761107
C2499,38575,2194.621060197534,326960557
C3501,109522,1591.69005322947,226937841
C3502,76446,1596.2816295038228,227333109
C3506,774072,1535.0512697274264,212884044
C3507,96606,1496.634581860024,201307638
C3509,62495,1486.1328237663197,198719924
C3510,138606,1448.618795679445,193405545
C3511,39461,1411.9528070268743,188750128
C3512,125915,1379.393217891966,181190552
C3513,24901,1370.0535203127959,180423493
C3514,77497,1305.846825366255,170823504
C3515,125856,1331.8601074826374,175388469
C3516,69179,1287.8689846258994,167518483
C3518,506901,1249.9106872409757,160912608
C3519,729254,1216.4397107921409,153481928
C3520,2481494,1209.5913519661692,150452131
C3521,988948,1176.3585974979376,142887038
C3522,51013,1173.2294207193622,142158558
C3523,187313,1139.862789440888,137907641
C3524,375229,1158.249192606084,139924630
C3525,490268,1145.6093564339365,138536831
C3526,410574,1174.3935183710385,142212897
C3528,104670,1081.5941877986172,130789389
C3529,118485,1103.2865589385067,132800585
C3530,438515,1113.7398609817528,134192322
C3531,73675,1080.65022546942,130668644
C3532,99270,1083.0606850374338,131019820
C3534,81553,1033.850904378622,126698142
C3536,107709,928.2605857798012,107296880
C3537,374975,880.0091992668475,99278524
C3538,126971,986.9859282583592,120198914
C3539,403185,1019.6877533003312,125325789
C3540,59701,1049.448569215654,128258109
C3541,63892,1139.3399022605322,137833887
C3542,89073,1172.8106970822466,141979090
C3543,377050,1223.6973014399596,155385893
C3544,53106,1301.5735178706313,169035021
C3546,15085,1351.4966267857283,177280956
C3547,95138,1469.426491242345,195317149
C3548,82910,1392.6395654856997,183795530
C3549,39665,1309.1651718712387,170931703
C3551,12679,1184.5528756181247,145023791
C3552,22894,1350.543341497109,177208365
C3553,155268,1309.386179392959,170971368
C3554,34442,1451.9507115758802,193736144
C3556,85247,1589.1012573321664,226842484
C3557,118567,1250.019976036309,161419509
C3558,150860,1356.1796209290526,178383692
C3559,22109,1284.9895474451632,166830504
C3560,61802,1869.8660651854739,259303016
C4601,16432,1426.8789470566198,190330700
C4602,50869,1423.3233171912982,190095368
C4603,42184,1430.9318898291983,191442594
C4604,9942,1461.7255321211271,194447190
C4605,13848,1524.7491768392028,212015229
C4606,10110,1590.963602076275,226927731
C4607,57148,1554.144006928651,219738015
C4608,14603,1550.3694788040775,218193801
C4609,23322,1517.3589114332526,208021551
C4610,9464,1468.1516973799316,195233719
C4611,621451,1475.9443907464447,196620632
C4612,19251,1465.812733647789,194460732
C4613,42183,1505.4634361991934,202381125
C4614,17589,1517.341231802626,208003962
C4615,21914,1630.948442442399,231139817
C4616,10341,1724.8785796547006,242558176
C4617,22899,1684.307541898355,236689813
C4618,22593,1600.6316920560953,227641682
C4619,15805,1701.3920277588059,239844223
C4620,11013,1815.0077438188036,253635740
C4621,22556,1983.859208942296,268998507
C4622,35077,1961.3695957875364,266844348
C4623,8989,2277.3416219094447,342335353
C4701,30238,1635.3985732346846,231261412
C4702,21635,1714.0813710768305,241821874
C4703,14839,1837.59382891929,256424338
C4704,11714,2030.9288175339664,275869882
C4705,32492,1723.6336931412611,242525684
C4706,219250,1818.3480472317456,254063404
C4707,46982,1911.8068076392813,261653173
C4708,30720,2054.0924410817383,278548320
C4709,36895,1827.2100492195025,254656905
C4710,19365,1869.9769070405391,259364818
C4711,237629,1989.5876561830669,270242010
C4712,23697,2075.206871695341,282186470
C4713,24054,2164.181894785582,320876818
C4714,39476,1972.7030654528244,267789244
C4715,80668,2098.4654629181327,287984322
C4716,37663,2157.988163358813,318164338
C4717,39587,2289.025603492068,343767739
C4718,32029,2401.1351591125676,357812332
C4801,67402,2118.3624327967123,292344826
C4802,133913,2188.148946925683,325754716
