uid,population,distance,radiusPopulation
C1001,242875,4333.211446618361,406825851
C1002,24371,4233.439590528754,406759292
C1003,19370,4078.2874715044245,406644346
C1004,22162,3968.7820282350094,406581718
C1005,40466,4069.285967296205,406603880
C1006,36208,4131.394578487692,406663716
C1007,37335,4367.106793413305,407068726
C1008,42188,4312.8492322420225,406783663
C1009,20091,4232.031933144685,406739201
C1010,27864,4398.68349653806,407366344
C1101,19180,3647.4872169387404,406326236
C1102,71619,3598.109290329573,406201824
C1103,44495,3547.0268024461857,405729541
C1201,16231,3398.1607902983737,405055662
C1202,26843,3364.085282655738,404917933
C1203,19548,3368.2186266862122,404944776
C1204,11723,3433.794801801688,405183414
C1205,21773,3416.7313002220553,405122710
C1206,47591,3475.1687431545583,405351959
C1207,58866,3470.5184197854974,405293093
C1208,40513,3526.353894814892,405587554
C1209,359183,3578.924174025624,405823343
C1210,49307,3574.42103899365,405774036
C1211,32605,3517.806536825463,405554949
C1212,46965,3628.4995218374293,406279271
C1213,9827,3690.069096966852,406364994
C1214,19578,3686.8497159758354,406345416
C1215,19937,3758.4320200667057,406387645
C1216,10225,3784.7519654632283,406419903
C1217,109330,3825.427982877384,406442906
C1218,7962,3810.1912874422674,406430128
C1301,76407,3360.1662860823994,404805392
C1302,27366,3283.7960276947233,404559819
C1303,25776,3348.8646600449097,404779616
C1304,11862,3373.58672974822,404979592
C1305,64208,3386.9897224527313,404991454
C1306,26749,3466.6516137588555,405257509
C1307,124688,3489.3464498792623,405430261
C1308,31383,3438.6955903044604,405195137
C1309,50817,3401.966754417185,405071893
C1310,87212,3301.971679053563,404641977
C1311,27184,3270.3873677536676,404513309
C1312,21172,3288.8030948803726,404587185
C1313,35611,3230.0039346990334,404383911
C1314,36134,3360.809588474496,404881799
C1315,82929,3529.5382512903902,405628067
C2401,12824,3710.142126763466,406374821
C2402,19298,3580.023610109606,406182526
C2403,18545,3546.0080377810846,405710996
C2404,12722,3442.3997905666342,405226520
C2405,18267,3455.2809712174458,405239242
C2406,15268,3370.104967168611,404964324
C2407,19920,3310.844435266689,404729189
C2408,22507,3328.6615337171347,404750425
C2409,19326,3280.138910419466,404540493
C2410,52289,3240.741649396999,404461020
C2411,9848,3197.6401651906363,404361169
C2412,31826,3156.1495281207203,403960429
C2413,22420,3194.0539838431328,404303779
C2414,22494,3124.385953982462,403906630
C2415,16624,3120.881080794416,403890006
C2416,13166,3077.247991692893,403595587
C2417,19368,3075.740332423686,403576219
C2418,23438,3057.085616309627,403323750
C2419,29570,3038.301714205173,403241221
C2420,6779,3031.038887539667,403234442
C2421,20984,3017.9203736980903,403010032
C2422,26459,2983.641050547369,401679533
C2423,509950,3001.598300434742,402081627
C2424,51855,3009.3128626376397,402884089
C2425,78808,2995.5931844898473,402002819
C2426,25850,3012.28074222796,402935944
C2427,18771,3015.4448104757107,402991261
C2428,17745,3049.032776135459,403306005
C2429,47873,3026.808721307513,403186569
C2430,21830,2994.115126857284,401980989
C2431,43247,2983.6471624722994,401705992
C2432,24021,2955.078673005799,401414015
C2433,26851,2945.4839577895486,401320815
C2434,44955,2950.88176180543,401347666
C2435,12809,2859.9855009894277,393485156
C2436,64841,2879.9655516836983,394989261
C2437,138355,2906.185930283368,397127390
C2438,19088,2900.277542612051,396967090
C2439,64089,2918.932952160404,398874787
C2440,14535,2920.9114914696197,398938876
C2441,21394,2954.5529297543144,401392621
C2442,28176,2900.039646004399,396938914
C2443,141212,2903.727909385568,396986178
C2444,16595,2914.4816365908855,398858192
C2445,41871,2886.093842148792,395295566
C2446,46165,2838.3837183221867,392247015
C2447,79175,2850.60967643591,393350901
C2448,15167,2871.625185302903,393660774
C2449,87808,2879.763438890702,394901453
C2450,23496,2881.17243737551,395054102
C2451,23401,2862.453780307097,393497965
C2452,38347,2833.7020397309157,392111610
C2453,50066,2846.815120423253,392549872
C2454,78917,2844.2434561553914,392442729
C2455,29980,2827.58542901842,391982735
C2456,100753,2811.866180665306,391345899
C2457,119993,2820.9307610623355,391558237
C2458,311838,2909.653818307895,397265745
C2459,100263,2809.9920766605346,391005295
C2460,103977,2810.0008826934923,391105558
C2461,54167,2815.9061491990474,391446652
C2462,43177,2797.287172876986,390699796
C2463,38740,2795.188994228798,390661056
C2464,110087,2794.363957069984,390550969
C2465,343005,2779.277845526634,389177147
C2466,1812723,2773.2383887483943,386376727
C2467,138172,2781.9740735899427,389542972
C2468,22820,2780.4535755482457,389520152
C2469,21851,2735.27608068798,383149491
C2470,59137,2757.636553447956,383626814
C2471,102100,2735.0232363052655,383018460
C2472,81417,2767.29065409948,384875941
C2473,130514,2776.377844795355,388189450
C2474,27330,2762.882149663987,384721198
C2475,90419,2766.5988831702766,384748528
C2476,28931,2735.2680031126883,383120560
C2477,30866,2758.1307708158115,383728922
C2478,38433,2740.707958722859,383392386
C2479,33456,2716.1770322733937,381886596
C2480,20367,2692.250316600692,379932891
C2481,226696,2630.2404798889925,364891628
C2482,35188,2624.1669049746156,364345524
C2483,18730,2639.6068962743007,366194341
C2484,14565,2602.28576377626,361648303
C2485,17504,2467.6757575623924,349413432
C2486,39621,2517.2059176718194,352450979
C2487,21984,2543.5636683643506,355875741
