uid,population,distance,radiusPopulation
C1001,242875,4718.4786715977425,407426091
C1002,24371,4607.9231312747415,407322197
C1003,19370,4439.392651958794,407246528
C1004,22162,4308.67388798661,407183900
C1005,40466,4386.525973804479,407206062
C1006,36208,4457.700505768385,407265898
C1007,37335,4679.740949102952,407388756
C1008,42188,4646.786856070219,407346568
C1009,20091,4466.403020406227,407302106
C1010,27864,4759.127621459917,407668966
C1101,19180,4083.3331307969256,406928072
C1102,71619,4030.6134124496507,406435642
C1103,44495,3963.0117772035596,406270438
C1201,16231,3937.497443234702,406058930
C1202,26843,3901.478006182042,405964267
C1203,19548,3889.4142365947905,405861790
C1204,11723,3958.262110620804,406199849
C1205,21773,3914.212499750482,405991110
C1206,47591,3983.150651161867,406347538
C1207,58866,3960.5652054554644,406211572
C1208,40513,4010.7672401590257,406395129
C1209,359183,4071.209058966379,406568889
C1210,49307,4044.585938957124,406507261
C1211,32605,3978.6531134461284,406314933
C1212,46965,4091.0875461032165,406947252
C1213,9827,4161.768365624315,407026619
C1214,19578,4148.926818849124,407007041
C1215,19937,4190.134350811503,407036446
C1216,10225,4237.6428853708485,407064345
C1217,109330,4259.720494973143,407074570
C1218,7962,4226.810771373705,407056383
C1301,76407,3841.665845839398,405662051
C1302,27366,3781.5250579506564,405092606
C1303,25776,3801.662916045556,405514161
C1304,11862,3831.939518797799,405650189
C1305,64208,3852.266384232704,405738458
C1306,26749,3925.5310350293844,406012883
C1307,124688,3940.398179568756,406075161
C1308,31383,3869.944325129435,405802666
C1309,50817,3814.1572114469827,405550854
C1310,87212,3745.7340709040973,404789375
C1311,27184,3706.6724839679687,404397086
C1312,21172,3701.202823812832,404336859
C1313,35611,3620.163606672861,400720489
C1314,36134,3737.0927560748046,404711282
C1315,82929,3899.466334783834,405881338
C2401,12824,4100.192519165959,406994217
C2402,19298,3927.049439931344,406039632
C2403,18545,3872.2624073715106,405834049
C2404,12722,3756.747662953068,404969736
C2405,18267,3820.0442386654045,405631922
C2406,15268,3730.117595920176,404619309
C2407,19920,3663.0454116381425,403679616
C2408,22507,3656.887564240531,401388576
C2409,19326,3615.712848477603,399055030
C2410,52289,3586.480167672146,396597052
C2411,9848,3556.319641031015,394835557
C2412,31826,3525.939212462153,389796031
C2413,22420,3573.5253612852994,395622776
C2414,22494,3505.906992336476,386567775
C2415,16624,3494.497332886998,385848581
C2416,13166,3461.396306817655,382881903
C2417,19368,3477.723602578791,384640008
C2418,23438,3464.420278614233,383106220
C2419,29570,3456.825764649011,381861527
C2420,6779,3438.464475957178,378961464
C2421,20984,3403.6417217508656,373641968
C2422,26459,3386.5519083572904,369012467
C2423,509950,3416.0145039339272,374568914
C2424,51855,3426.439749444869,377819964
C2425,78808,3414.782744079298,374471837
C2426,25850,3444.408734067896,379266132
C2427,18771,3455.934120802689,381347361
C2428,17745,3487.961211337109,385674386
C2429,47873,3478.530770269164,384659376
C2430,21830,3465.0258915021495,383131743
C2431,43247,3429.9245731869696,378278406
C2432,24021,3397.654575023857,372820129
C2433,26851,3367.4403993823735,363457493
C2434,44955,3369.027262284091,364169818
C2435,12809,3255.4016014082044,330260698
C2436,64841,3300.8121320593673,339171955
C2437,138355,3332.739360396634,346429372
C2438,19088,3333.9572095859953,346801263
C2439,64089,3372.8538800649762,364902025
C2440,14535,3382.7441788225537,367541781
C2441,21394,3428.5213922538915,378031136
C2442,28176,3373.4066273577764,364973946
C2443,141212,3385.326119606376,368102182
C2444,16595,3406.4508435317857,374076528
C2445,41871,3373.4210240572993,365002122
C2446,46165,3329.811974630009,346215605
C2447,79175,3329.3603475040695,346135272
C2448,15167,3341.568816911924,350054135
C2449,87808,3336.720714349485,349535038
C2450,23496,3324.0959097486207,344323887
C2451,23401,3296.7600042680147,338251203
C2452,38347,3274.329242467787,333574366
C2453,50066,3297.9338031118664,338766301
C2454,78917,3312.8250229842865,341301487
C2455,29980,3304.37450328029,340060699
C2456,100753,3298.4902139900473,338991008
C2457,119993,3289.642790091903,335455170
C2458,311838,3339.182874119998,349710225
C2459,100263,3276.3216201510204,333665696
C2460,103977,3267.6137168112305,332558840
C2461,54167,3263.4210783112844,330944714
C2462,43177,3204.8032529561406,318780827
C2463,38740,3248.265076135473,328368056
C2464,110087,3254.6060994030563,329964787
C2465,343005,3247.727876362112,327850354
C2466,1812723,3247.1863746057124,326037491
C2467,138172,3261.0476707398434,330648738
C2468,22820,3271.3690527453614,332829780
C2469,21851,3228.9496355716888,323308013
C2470,59137,3241.8558662768905,325201522
C2471,102100,3212.4146577227934,319902595
C2472,81417,3237.5249495426874,324728105
C2473,130514,3241.5086159227253,325068763
C2474,27330,3226.9032383842955,322453146
C2475,90419,3223.205675368658,322161748
C2476,28931,3196.0986266363484,315801437
C2477,30866,3209.4123658908115,319758017
C2478,38433,3178.9268517509768,311561235
C2479,33456,3110.685743510858,299846411
C2480,20367,3142.7616381196453,303644283
C2481,226696,3099.673636614521,298428093
C2482,35188,3082.8194638736636,293433837
C2483,18730,3035.131661162126,284786713
C2484,14565,3067.1399836780565,290581940
C2485,17504,2806.7945539672555,224400144
C2486,39621,2820.0511690603275,229121939
C2487,21984,2816.8328649965792,227200919
C2488,24613,2897.8095989874128,247489238
C2489,42375,3000.7662449392096,270503982
C2490,15862,3209.6957690618224,319788883
C2491,32839,3230.229327569539,323418955
C2492,26900,3309.9283482934306,340861234
C2493,51760,3354.2170294369444,354336193
C2494,166780,3425.815595843827,377650360
C2495,12894,3506.156390298642,386600813
C2496,33620,3606.724665320145,398445724
C2497,38931,3593.466330001481,397920504
C2498,12321,4061.8373108606456,406556568
C2499,38575,3215.7794092568056,321447066
C3501,109522,3163.308235280185,308160026
C3502,76446,3145.7066538814465,303991298
C3506,774072,3093.38326504639,296559450
C3507,96606,3097.2351823412077,297773616
C3509,62495,3057.253924688397,289051303
C3510,138606,3049.427581776899,287815466
C3511,39461,3000.862729231344,270546357
C3512,125915,2959.972243730799,256240362
C3513,24901,3007.823835897788,274142443
C3514,77497,2941.669194159297,253773114
C3515,125856,2926.27398165629,251056548
C3516,69179,2867.9111485192916,241183647
C3518,506901,2877.1251676215657,242596092
C3519,729254,2833.4399212037474,231321333
C3520,2481494,2854.1544569636276,236723723
C3521,988948,2814.9054911693715,225631260
C3522,51013,2775.7091881842557,218180430
C3523,187313,2764.7892887679886,216711448
C3524,375229,2812.8396089984794,225139619
C3525,490268,2817.569775543974,227605861
C3526,410574,2867.1456988214472,240494116
C3528,104670,2784.460439392052,219595148
C3529,118485,2780.8217178389514,219249691
C3530,438515,2761.1475022810255,215531279
C3531,73675,2715.9439840178143,208778622
C3532,99270,2751.120224624575,214486572
C3534,81553,2741.823553197607,212931222
C3536,107709,2670.8830735627275,198847940
C3537,374975,2609.9935361974694,190386117
C3538,126971,2648.918990823433,196018049
C3539,403185,2700.468459367033,203006733
C3540,59701,2664.6935315823766,197854722
C3541,63892,2673.379061665361,199121312
C3542,89073,2733.3592968672847,211958203
C3543,377050,2796.248983970493,221920283
C3544,53106,2823.7038488917356,229477012
C3546,15085,2884.4580192421226,244294670
C3547,95138,2984.08444075223,260896257
C3548,82910,2840.52941793431,234206521
C3549,39665,2777.643452578171,218368688
C3551,12679,2594.0702587381684,188452208
C3552,22894,2613.117068682041,191279127
C3553,155268,2676.874634709506,199485814
C3554,34442,2724.353764243116,211382881
C3556,85247,2541.6137005472697,177492434
C3557,118567,2389.6159067528693,161487646
C3558,150860,2180.5634790788918,127451363
C3559,22109,1828.9160843826758,96358459
C3560,61802,2288.7054393534754,147148991
C4601,16432,1635.508230302237,82700382
C4602,50869,1553.5464540095631,79747416
C4603,42184,1489.8061419083908,76940065
C4604,9942,1405.3115048472807,73206261
C4605,13848,1312.2020259621872,71207919
C4606,10110,1303.9300976777276,70975230
C4607,57148,1365.3760708368416,72150228
C4608,14603,1447.8538767446694,74335153
C4609,23322,1487.2651558850348,76860951
C4610,9464,1520.370619053554,77865493
C4611,621451,1546.8010765582853,78603924
C4612,19251,1593.701537277271,81699166
C4613,42183,1588.8904959788817,81622712
C4614,17589,1547.5201981992786,79235395
C4615,21914,1373.63367792731,72460839
C4616,10341,1365.5549887672348,72207376
C4617,22899,1438.2930139119308,74133720
C4618,22593,1564.1068276112162,80161708
C4619,15805,1598.1744372463063,81895909
C4620,11013,1427.1560729787914,74020218
C4621,22556,1618.551856144347,82265778
C4622,35077,1869.9882453535695,98332931
C4623,8989,2040.549023569841,111138376
C4701,30238,1194.3703878392348,69270621
C4702,21635,1122.1610031811817,64145713
C4703,14839,994.5087261731875,41685231
C4704,11714,872.3198107908566,28923166
C4705,32492,1258.3240559843468,70583867
C4706,219250,1162.0780567205986,66153197
C4707,46982,1049.5250939923467,54658797
C4708,30720,989.1611191092669,41644681
C4709,36895,1351.4570478499547,72013755
C4710,19365,1284.1453460990235,70901069
C4711,237629,1181.1876637325884,68826284
C4712,23697,1128.7047749826565,64874522
C4713,24054,1083.702998681436,57973480
C4714,39476,1423.7840916654711,73469615
C4715,80668,1319.8641156083563,71407826
C4716,37663,1270.2352020086842,70735158
C4717,39587,1280.0005990730053,70835181
C4718,32029,1664.919295423752,83721889
C4801,67402,829.6785717309353,23865107
C4802,133913,779.9473504917736,17908053
C4803,37580,718.5483101001703,10916381
C4804,11300,950.130293512483,39950539
C4805,47606,903.6751984207243,32312364
C4806,1021060,899.8441111485155,30478229
C4807,40407,1104.752144083452,61109607
C4808,153049,1036.514768213202,54047361
C4809,19573,1041.563547582466,54607786
C4810,83061,1182.1017683731357,69098545
C4811,975477,1179.859467206867,67823207
C4812,58362,1315.8013309379712,71238771
C4813,63954,1261.5349642324109,70624220
C4814,26871,1180.9989809133142,68799413
C4815,34068,903.7126694560619,32359970
C4816,42971,1760.6282537126917,91289332
C4817,57508,1649.3464715348605,83151282
C4818,14346,1325.732543698847,71612341
C4819,86299,1421.927853981758,73383316
C5901,56291,799.0647221512938,20366220
C5903,57019,794.3192156182026,19336543
C5905,31843,754.4383748970563,17166051
C5907,76635,834.0551923829919,23939153
C5909,237550,910.8222870994991,35246859
C5915,1986965,944.0096988200207,37794704
C5917,325754,930.447554803784,36630522
C5919,71998,959.3355292119245,40458866
C5921,127016,1011.184102766242,41849916
C5923,30345,1059.6537217423984,54830511
C5925,96131,1074.4226698658895,57774799
C5927,19765,1081.3303982113825,57943874
C5929,25599,1018.9276083055901,41986793
C5931,33011,1034.8119081794825,54014350
C5933,119222,925.3533429883961,36392456
C5935,147739,856.0271693370793,26671280
C5937,73227,873.1352691609105,28934880
C5939,48219,981.965028804674,41552337
C5941,65659,1230.1686640081518,69606866
C5943,13111,1330.0413439717097,71633651
C5945,3781,1354.8195709299641,72056899
C5947,21693,1711.4070655454088,86173327
C5949,40876,1858.656122762448,97806625
C5951,40856,1534.1878817505915,78201026
C5953,95317,1316.3730219293564,71306483
C5955,55080,1610.7146576983166,82155855
C5957,1316,2023.4940478975068,110297546
C5959,5720,1859.5924424403747,97911008
C6001,28674,2691.3623040058724,201278872
C6106,28824,2166.576156295239,126583727
C6107,8536,3032.9323433884224,283474855
C6204,14372,3584.102806348583,396574693
C6205,7557,2641.6240071450325,194567093
C6208,4816,2998.687376999098,269345032
M01001,643419,2617.347664987117,191458486
M01002,37763,2589.5879689550093,187845498
M01003,51291,2603.7851948649977,189519831
M01004,12619,2567.847038275454,183310972
M01005,64097,2607.0084112940426,190086635
M01006,34296,2591.2857798234604,188074454
M01007,41655,2580.759544527143,186270723
M01008,7244,2585.299652021594,186759384
M01009,16508,2587.7674880574136,186959820
M01010,15327,2627.4175169307323,192706622
M01011,20066,2598.3102183639717,189182397
M02001,370730,1425.6293380708835,73542918
M02002,764602,1148.1546473019312,65129686
M02003,77795,1167.8172940452112,66524213
M02004,1210820,1177.2806698049585,66612387
M02005,63420,1198.6175065687848,69364474
M03001,63864,2016.1597607932508,109816457
M03002,45989,1754.172979066932,91103683
M03003,196907,2134.965901640533,122391133
M03008,105469,2264.3284088326327,145679246
M03009,11812,1912.7419063222155,101961858
M04001,46899,3411.4276291149913,374238072
M04002,216897,3429.2409683010555,378052530
M04003,172076,3460.9821331199496,382703159
M04004,70554,3461.776250411723,382895069
M04005,24889,3423.8364352611907,376675380
M04006,31214,3480.613107254999,384714344
M04007,8401,3481.9458883405273,384788189
M04008,8400,3430.438605976567,378321653
M04009,50563,3529.133097275447,389873395
M04010,23115,3619.7086154877006,399074356
M04011,37681,3549.430087008809,392872369
M05001,1126,2132.130193418042,121368889
M05002,110487,1959.6610758002118,106521569
M05003,20943,2053.010462941114,112183659
M05004,19374,2328.026890878783,153291508
M05005,1677,2203.994191231068,130419469
M05006,22530,2169.787169206183,126684869
M05007,12154,2118.8872832276284,120416952
M05008,2784,2127.815190449031,121268721
M05009,46452,2182.1002587705984,127634420
M05010,66579,2155.369277123264,125212772
M05011,11316,2304.0359931589337,148432807
M05012,2050,2082.7951348744555,115243988
M05013,1441,2158.303983614082,125361802
M05014,9724,1996.9213187742266,108726382
M05015,1610,2128.471548771663,121271505
M05016,1781,2126.2529394177304,121042235
M05017,92029,2208.8266584542766,131536231
M05018,193744,2159.388590634608,125430408
M05019,7263,2045.5906224979751,111527949
M05020,62773,2061.6447732372117,112957104
M05021,5946,2138.3379890363594,123275224
M05022,23019,2050.9481291964485,112102416
M05023,12053,2071.001193369285,113471969
M05024,43339,2264.427591237275,145784715
M05025,128130,2039.0084715232845,111010246
M05026,3608,2131.617159819661,121365281
M05027,39853,2313.9194380211648,150585233
M05028,52379,2085.1203087429535,115291565
M05029,2006,2134.1112850590193,122374351
M05030,578046,2321.5968822351074,151284481
M05031,20046,2137.6011736538835,123143669
M05032,40138,2067.8952330223933,113323763
M05033,88343,2196.48686983402,129544115
M05034,6023,2012.384590344192,109771854
M05035,529512,2197.9370709317345,129651668
M05036,18969,2246.338360145412,140715512
M05037,6159,2071.8164633901215,113484022
M05038,12664,2036.289817355952,110898294
M06001,28574,2861.4153374555794,239968838
M06002,129958,2836.8123314255586,232528628
M06003,19384,2827.6842956993883,230096069
M06004,18756,2838.8773588389226,234051714
M06005,26771,2832.3658917768253,230991984
M06006,5478,2862.4954990341603,240215865
M06007,125143,2837.4236157183686,232970267
M06008,8466,2810.8872142788673,224782966
M06009,99289,2867.1559210424757,240904690
M06010,80808,2834.0919088545097,232056170
M07001,14189,3726.301256346208,404562620
M07002,24754,3602.4601247300434,398377841
M07003,25154,3731.0333703373035,404634577
M07004,21948,3627.8243650665077,401058868
M07005,18778,3523.9391244098256,389639719
M07006,26094,3747.364136973558,404936462
M07007,6559,3625.565634766086,401012894
M07008,21848,3672.52237105575,403958039
M07009,37989,3574.948405549434,395661087
M07010,6673,3743.111302587291,404755996
M07011,18205,3725.961393682145,404533889
M07012,28719,3553.901852098968,393928709
M07013,22722,3555.931470307304,394272869
M07014,14993,3558.969340597694,394930869
M07015,39033,3787.4073209180447,405165193
M07016,15709,3536.0049671251372,390648211
M07017,64013,3539.7440772873792,391094245
M07018,7217,3528.3481698649357,389838314
M07019,105210,3668.446494299628,403753870
M07020,39770,3650.9029496435255,401348806
M07021,19298,3529.0272715818514,389854097
M07022,12256,3574.130430844167,395645196
M07023,59005,3586.7676189013096,396649341
M07024,7568,3622.995903834504,400783096
M07025,6965,3510.084997759246,388211560
M07026,27331,3580.1619988155203,396358894
M07027,60620,3576.688242167345,396188436
