uid,population,distance,radiusPopulation
C1001,242875,3314.6091524337917,406742062
C1002,24371,3213.6344308847665,406641532
C1003,19370,3057.151604590047,406510917
C1004,22162,2946.4857543342023,406448289
C1005,40466,3046.583871434537,406470451
C1006,36208,3108.964457933233,406530287
C1007,37335,3344.6374851830406,406984937
C1008,42188,3290.9920308883334,406699874
C1009,20091,3210.295583451694,406607371
C1010,27864,3378.447306388706,407022272
C1101,19180,2630.371149578333,402663180
C1102,71619,2580.3662564963124,399901466
C1103,44495,2527.53499655463,395705481
C1201,16231,2394.6770769716986,370552182
C1202,26843,2359.8495791846044,357310750
C1203,19548,2360.9515216923764,357825145
C1204,11723,2427.784287381309,381878939
C1205,21773,2405.9207035620493,373425273
C1206,47591,2466.607693679518,388071084
C1207,58866,2459.0300359844373,387300598
C1208,40513,2514.4872203256423,394193514
C1209,359183,2568.694021743338,398801608
C1210,49307,2560.9150423438823,398356310
C1211,32605,2502.684059456835,391480712
C1212,46965,2614.383668939481,402012818
C1213,9827,2677.63147829344,404935227
C1214,19578,2673.076989237043,404843094
C1215,19937,2741.5253945344557,405515760
C1216,10225,2770.454406400493,405713787
C1217,109330,2809.182293755435,406216416
C1218,7962,2792.071276994854,406113584
C1301,76407,2346.516135345719,351093515
C1302,27366,2271.8161194416584,320420593
C1303,25776,2331.6321485583467,339624929
C1304,11862,2357.138539493955,356870366
C1305,64208,2371.4532174054334,363145324
C1306,26749,2450.9273370960327,386356322
C1307,124688,2472.876343670833,389075772
C1308,31383,2419.9189267827633,378122884
C1309,50817,2381.4991764741294,366844536
C1310,87212,2283.520910677749,321837140
C1311,27184,2251.072715801993,316101502
C1312,21172,2267.838185609293,320166290
C1313,35611,2207.754355732913,296184292
C1314,36134,2338.427956544417,345113261
C1315,82929,2507.3375614208667,393793430
C2401,12824,2689.5009095230753,405054208
C2402,19298,2557.3152073614447,397875985
C2403,18545,2523.1460333086798,395401902
C2404,12722,2419.7847643159566,378110162
C2405,18267,2432.7666976162013,382589501
C2406,15268,2347.3640684793972,351200791
C2407,19920,2287.9826832541416,322715429
C2408,22507,2305.9509943259845,326035445
C2409,19326,2257.3748501586865,317545182
C2410,52289,2217.9020754905787,296743648
C2411,9848,2174.7712722931865,292043120
C2412,31826,2133.320320282919,285499092
C2413,22420,2171.4209033049715,289152164
C2414,22494,2101.6797674336285,282658478
C2415,16624,2098.059900566747,281732420
C2416,13166,2054.5177728394333,275661638
C2417,19368,2053.4710016578406,275633489
C2418,23438,2034.9576763508678,272134624
C2419,29570,2016.601874006635,268830976
C2420,6779,2008.8304080111363,268573153
C2421,20984,1995.135578500343,267257665
C2422,26459,1961.1499093493253,262054419
C2423,509950,1979.5677486800648,265038212
C2424,51855,1987.430432182836,266741766
C2425,78808,1973.7523235520177,263314556
C2426,25850,1991.2218479073501,267124986
C2427,18771,1994.9632356804932,267238894
C2428,17745,2028.6323688329524,271900612
C2429,47873,2007.277777337602,268525280
C2430,21830,1976.1578648985853,263393364
C2431,43247,1963.4019326985842,262113721
C2432,24021,1934.3946423793968,258908764
C2433,26851,1923.571070646688,256942722
C2434,44955,1928.8231489655425,257022138
C2435,12809,1837.1465773371003,246895455
C2436,64841,1857.7600806262733,247785538
C2437,138355,1884.3250845016205,252195982
C2438,19088,1878.751876896868,250306596
C2439,64089,1898.865186696031,253832226
C2440,14535,1901.5191889746459,253925037
C2441,21394,1936.5935726170906,259073015
C2442,28176,1881.5717642555783,250342665
C2443,141212,1886.1552649589764,252334337
C2444,16595,1898.215664482696,253815631
C2445,41871,1869.0078439678243,249566093
C2446,46165,1821.3258351137465,245039144
C2447,79175,1832.2740132165302,246588705
C2448,15167,1852.598312468377,247624088
C2449,87808,1859.673515171422,248637315
C2450,23496,1860.0917518066278,248730699
C2451,23401,1840.7817442823505,247089576
C2452,38347,1812.2301298470986,243916999
C2453,50066,1826.0773367386098,245557856
C2454,78917,1824.878900356881,245338410
C2455,29980,1808.8585166646508,243699739
C2456,100753,1794.0187351602826,237494310
C2457,119993,1801.399040373646,240073661
C2458,311838,1887.9534552869252,252603960
C2459,100263,1790.172978121774,236512226
C2460,103977,1789.4934754397434,236407014
C2461,54167,1794.7468513865538,237595063
C2462,43177,1774.5164305136245,234021661
C2463,38740,1774.2674713007723,233982921
C2464,110087,1773.9478408592797,233872834
C2465,343005,1759.4076288960239,232972573
C2466,1812723,1753.7992488080704,230809313
C2467,138172,1763.0861307966184,233379443
C2468,22820,1762.7852913982683,233356623
C2469,21851,1717.4803323336284,223960262
C2470,59137,1739.0468209025578,227607289
C2471,102100,1715.5848999386333,223813549
C2472,81417,1747.4801477416606,229695170
C2473,130514,1756.2148793965953,232756989
C2474,27330,1742.5360714495766,228621400
C2475,90419,1745.738237625779,229480373
C2476,28931,1714.4976269671918,223784618
C2477,30866,1736.8730268174138,227391674
C2478,38433,1718.67364603321,224365651
C2479,33456,1693.344727825033,211875563
C2480,20367,1670.582414281703,203124593
C2481,226696,1609.3593865650919,194604134
C2482,35188,1602.5684828503458,193318418
C2483,18730,1616.8772667982569,195244738
C2484,14565,1580.9182959226325,187202557
C2485,17504,1450.0169343445918,164068311
C2486,39621,1503.2121947111953,174207316
C2487,21984,1533.5321209709468,179335095
C2488,24613,1589.9896922516405,188629077
C2489,42375,1661.56244123238,200584187
C2490,15862,1841.2281760391083,247112977
C2491,32839,1891.228535730961,253704490
C2492,26900,1982.0043597436963,266569222
C2493,51760,1998.1884578483182,267561698
C2494,166780,2077.7922914119554,278853636
C2495,12894,2183.8425735481264,293211183
C2496,33620,2274.1777559699226,320632660
C2497,38931,2411.8959601486918,374883287
C2498,12321,2746.842344100589,405577950
C2499,38575,2115.0837686863806,284559953
C3501,109522,1657.3454231598216,199511673
C3502,76446,1653.571000906104,199355506
C3506,774072,1592.4460425834327,188678781
C3507,96606,1568.7789937973268,184868717
C3509,62495,1545.8016201722621,180490490
C3510,138606,1518.163097833194,176829659
C3511,39461,1474.421641085136,169105841
C3512,125915,1436.3656835281247,160483429
C3513,24901,1450.5573143970103,165372251
C3514,77497,1381.5942489965296,153367668
C3515,125856,1391.499713021916,154315323
C3516,69179,1338.3345598783426,150203385
C3518,506901,1318.1576560773674,148233501
C3519,729254,1277.7485621039948,140385300
C3520,2481494,1282.7784611420077,141218842
C3521,988948,1244.3927512502453,134610308
C3522,51013,1224.6911447365414,130393375
C3523,187313,1198.8079942642687,127334981
C3524,375229,1232.318737387298,131708030
C3525,490268,1226.8671601580415,130654471
C3526,410574,1267.4274249893037,138139006
C3528,104670,1173.0376335995327,122726840
C3529,118485,1184.0597615056563,124041910
C3530,438515,1181.0255735508688,123420495
C3531,73675,1139.463445098241,117286957
C3532,99270,1157.7095002691362,119515709
C3534,81553,1124.2323233183322,110862496
C3536,107709,1028.171277282366,95114294
C3537,374975,968.857766017824,87469456
C3538,126971,1050.3037304499699,97870789
C3539,403185,1095.3341824555218,105592415
C3540,59701,1095.9216963137187,106032183
C3541,63892,1157.3841497445826,119451817
C3542,89073,1205.6164787525468,127944085
C3543,377050,1266.0344860335808,137717749
C3544,53106,1328.8182191809344,149189498
C3546,15085,1386.977625590869,153735195
C3547,95138,1505.7388063584249,174866009
C3548,82910,1397.5126299220533,154654094
C3549,39665,1315.253886675498,147821617
C3551,12679,1154.6566765213554,118668268
C3552,22894,1282.7013590215636,141195948
C3553,155268,1276.0569343904049,140230032
C3554,34442,1397.5471969677626,154737004
C3556,85247,1446.7520760450316,163464248
C3557,118567,1126.5778246322443,111465798
C3558,150860,1149.06691134371,117943136
C3559,22109,994.1281005294398,91807632
C3560,61802,1625.4984800168365,196413670
C4601,16432,1093.6062731230188,105428958
C4602,50869,1077.515384605392,101546657
C4603,42184,1076.3077035912859,101492335
C4604,9942,1097.0533321921075,106315684
C4605,13848,1151.425417515578,118427642
