uid,population,distance,radiusPopulation
C1001,242875,3245.806178841373,403196716
C1002,24371,3160.0985253577546,401047196
C1003,19370,3025.644005204411,392172365
C1004,22162,2940.9342212371453,383746808
C1005,40466,3051.1173932990396,393184874
C1006,36208,3101.415140883941,395707454
C1007,37335,3330.8765117715957,406217032
C1008,42188,3264.2703094638987,405519703
C1009,20091,3266.602393438699,405561891
C1010,27864,3325.171447468849,406163569
C1101,19180,2571.8150868211083,356659153
C1102,71619,2529.4041444149902,356333944
C1103,44495,2496.2095880342777,352704293
C1201,16231,2264.879089479974,346214647
C1202,26843,2235.2240078285754,344212179
C1203,19548,2251.3750112250545,345722908
C1204,11723,2308.668893204355,347184729
C1205,21773,2313.7934593907294,347308664
C1206,47591,2358.9801177302893,347679285
C1207,58866,2368.463496556274,347818491
C1208,40513,2423.7260030920934,350406696
C1209,359183,2465.9185325428657,350959734
C1210,49307,2478.5745296577024,351495241
C1211,32605,2434.1721801686913,350670371
C1212,46965,2533.878447968177,356405563
C1213,9827,2583.611228776672,357172400
C1214,19578,2587.8592119604864,357182227
C1215,19937,2676.7049155556133,364636178
C1216,10225,2685.0321652192147,364715459
C1217,109330,2736.507236715365,375579893
C1218,7962,2735.8144968741803,374910286
C1301,76407,2275.2328739781383,346368300
C1302,27366,2193.6062134385406,338960659
C1303,25776,2288.2861565290623,346960159
C1304,11862,2305.904260811051,347172867
C1305,64208,2312.360932630842,347244456
C1306,26749,2389.3309635191354,348650286
C1307,124688,2416.0711168230127,350282008
C1308,31383,2386.3187578322413,348381274
C1309,50817,2369.1271331418898,347916833
C1310,87212,2253.9643619241533,345742456
C1311,27184,2232.2536754097146,343999417
C1312,21172,2268.703410579042,346250243
C1313,35611,2236.3907413353254,344314555
C1314,36134,2362.9032952328425,347738688
C1315,82929,2518.0880088950207,356218530
C2401,12824,2664.8485988788925,361777065
C2402,19298,2582.292625596838,357153102
C2403,18545,2569.3807569312607,356640608
C2404,12722,2487.9928799608524,352314417
C2405,18267,2456.230129083811,350934287
C2406,15268,2385.0296142252655,348366006
C2407,19920,2339.9176945670106,347577749
C2408,22507,2376.4475127535397,348036195
C2409,19326,2327.861257858064,347339220
C2410,52289,2284.7938095301056,346888715
C2411,9848,2236.138700958377,344304707
C2412,31826,2190.580806378786,338822488
C2413,22420,2214.602007747348,342963247
C2414,22494,2152.8680532220947,333155572
C2415,16624,2156.9687091199658,333285066
C2416,13166,2110.291147095747,327937529
C2417,19368,2092.9391065509094,325676069
C2418,23438,2072.2190617539354,318873788
C2419,29570,2046.1531818069573,317223591
C2420,6779,2049.982498855345,317499711
C2421,20984,2058.6492636441835,318022798
C2422,26459,2014.0472638518745,312974855
