uid,population,distance,radiusPopulation
C1001,242875,3102.2306659713568,351646531
C1002,24371,3036.8015419714216,349748482
C1003,19370,2932.8460454196343,348235776
C1004,22162,2879.483496673038,346648266
C1005,40466,2991.6562138898803,349095843
C1006,36208,3026.824382842252,349533170
C1007,37335,3235.983199367196,357095141
C1008,42188,3160.7081214028312,353397587
C1009,20091,3243.3170729931153,357138900
C1010,27864,3192.0983178193255,355117735
C1101,19180,2489.1012559546657,333092225
C1102,71619,2458.2331022680714,331961448
C1103,44495,2447.585843376502,331340871
C1201,16231,2143.277994667979,298909559
C1202,26843,2122.453328403232,295997456
C1203,19548,2151.883756796712,299533769
C1204,11723,2192.795037514983,305654801
C1205,21773,2224.5020512997876,308736810
C1206,47591,2249.0424758436575,310621534
C1207,58866,2274.6020304195567,313479937
C1208,40513,2323.740157209695,320805418
C1209,359183,2349.5513860369892,326468234
C1210,49307,2381.35188154248,328797517
C1211,32605,2355.2421425544935,327337053
C1212,46965,2433.030639475596,330507372
C1213,9827,2464.591181560173,332250697
C1214,19578,2477.2178199087653,332761511
C1215,19937,2578.3074685951296,336821992
C1216,10225,2565.4976380028056,336599962
C1217,109330,2625.2436990345786,337980239
C1218,7962,2640.8195812046106,338196151
C1301,76407,2211.226638255387,307037885
C1302,27366,2132.7240149572303,297574504
C1303,25776,2250.3313661741417,310810160
C1304,11862,2258.140382116294,311471517
C1305,64208,2256.0986776410596,311274812
C1306,26749,2322.011956863125,320763803
C1307,124688,2350.6270484397764,326855941
C1308,31383,2346.877375402628,323707978
C1309,50817,2352.256673920388,327002234
C1310,87212,2233.585738410277,309252589
C1311,27184,2224.9636744912227,308784224
C1312,21172,2276.074848976806,313583697
C1313,35611,2274.2294209255065,313435496
C1314,36134,2382.245342565786,328874443
C1315,82929,2508.2060637789004,333826119
C2401,12824,2606.9606876094313,337453422
C2402,19298,2580.007490005172,336964253
C2403,18545,2588.6789987407046,337060032
C2404,12722,2535.9882526435754,336011225
C2405,18267,2464.755112005433,332345650
C2406,15268,2414.5808499063037,329908067
