uid,population,distance,radiusPopulation
C1001,242875,4776.482707593116,407430530
C1002,24371,4665.3674084124195,407321171
C1003,19370,4496.429745548274,407245502
C1004,22162,4364.121891186496,407182874
C1005,40466,4438.551302482874,407205036
C1006,36208,4510.295808053921,407284963
C1007,37335,4728.994733968721,407387730
C1008,42188,4698.9296092547065,407345542
C1009,20091,4507.445468033465,407264872
C1010,27864,4813.779326341071,407673405
C1101,19180,4152.339628712915,406927046
C1102,71619,4099.670415964386,406434616
C1103,44495,4030.680263838697,406198823
C1201,16231,4020.0350712265495,406182592
C1202,26843,3984.096877447846,405932990
C1203,19548,3970.2405756805533,405897731
C1204,11723,4038.8777190456694,406302184
C1205,21773,3992.029589617389,405979131
C1206,47591,4061.6111461849546,406346512
C1207,58866,4037.0977092372023,406243318
C1208,40513,4086.199621895512,406394103
C1209,359183,4147.070132208903,406567863
C1210,49307,4118.0339649153775,406518556
C1211,32605,4051.5567557287804,406313907
C1212,46965,4163.239028712116,406946226
C1213,9827,4234.4318907727975,407025593
C1214,19578,4220.540394665201,407006015
C1215,19937,4257.753973568414,407035420
C1216,10225,4307.439680660932,407063319
C1217,109330,4327.0953861472435,407073544
C1218,7962,4292.306391787873,407055357
C1301,76407,3918.2487554669783,405012424
C1302,27366,3860.5757703198847,404319962
C1303,25776,3875.222565051,404620264
C1304,11862,3905.872886088571,404949218
C1305,64208,3926.8321937048263,405215359
C1306,26749,3998.670627547717,406031155
C1307,124688,4012.4715627030528,406057904
C1308,31383,3940.295656333996,405369768
C1309,50817,3882.7570671984267,404685095
C1310,87212,3818.761360638758,401598136
C1311,27184,3779.1996903780223,399278740
C1312,21172,3770.9448487580066,399088612
C1313,35611,3688.09429318644,393982131
C1314,36134,3802.143504381236,401440558
C1315,82929,3962.15979109558,405470628
C2401,12824,4163.51790100435,406993191
C2402,19298,3986.6988848008173,405959833
C2403,18545,3929.901058128833,405279567
C2404,12722,3814.087204123198,401585414
C2405,18267,3882.8769136653514,404735912
C2406,15268,3793.277433485244,401357917
C2407,19920,3725.9610295739803,396138751
C2408,22507,3716.9664841162107,394999757
C2409,19326,3677.128089290035,393642906
C2410,52289,3649.444225088048,391397751
C2411,9848,3621.175495955743,386436171
C2412,31826,3592.4669978716297,381808226
C2413,22420,3640.682533188998,390505538
C2414,22494,3574.0616571272412,380718031
C2415,16624,3561.8389141677008,378353360
C2416,13166,3530.372842414962,372576997
C2417,19368,3548.6289777409124,374147737
C2418,23438,3536.110401039657,372976367
C2419,29570,3529.922898090886,372547049
C2420,6779,3510.4638362186743,368087360
C2421,20984,3473.4825103325375,358661252
C2422,26459,3458.6283924963886,349541968
C2423,509950,3489.0988695590404,364306201
C2424,51855,3499.721857065456,367236373
C2425,78808,3488.4429622045136,364202068
C2426,25850,3519.2468232418705,369683988
C2427,18771,3531.6215817935345,372742087
C2428,17745,3563.1068674775734,379285617
C2429,47873,3555.2798208371555,376013109
C2430,21830,3544.1617695590035,373611151
C2431,43247,3506.5842146287805,367741678
C2432,24021,3474.2535789528624,358749846
C2433,26851,3441.9835777029693,343070475
C2434,44955,3443.1046313877705,345343373
C2435,12809,3328.2178096661914,316907657
C2436,64841,3376.034717966268,328234001
C2437,138355,3408.237792537534,336831159
C2438,19088,3410.2727715280344,337151821
C2439,64089,3451.063493855541,348054791
C2440,14535,3461.757316223688,350436038
C2441,21394,3508.4193484405746,367805590
C2442,28176,3453.8638314102823,348552194
C2443,141212,3466.596923380662,353090430
