uid,population,distance,radiusPopulation
C1001,242875,2348.1497916573257,249009175
C1002,24371,2253.0538243585565,246922341
C1003,19370,2105.721195445086,242332033
C1004,22162,2007.7611579226934,240900003
C1005,40466,2114.5193296685875,242421180
C1006,36208,2170.6139909648628,243400596
C1007,37335,2404.8243042400163,252754490
C1008,42188,2343.9691119717063,248946673
C1009,20091,2312.2847068013166,248452699
C1010,27864,2419.281549407913,256942693
C1101,19180,1661.7672569745523,220155446
C1102,71619,1614.5334460583445,216073689
C1103,44495,1570.4160233390576,210939877
C1201,16231,1398.794139187335,196107537
C1202,26843,1364.8752749757427,194009353
C1203,19548,1370.1524255877887,194209332
C1204,11723,1435.0522815803192,198539486
C1205,21773,1421.3105021218605,197857536
C1206,47591,1477.6834400498778,203165874
C1207,58866,1475.6494763926207,202357003
C1208,40513,1531.7265138424996,208643870
C1209,359183,1582.4823854151527,211726029
C1210,49307,1581.7942251607337,211676722
C1211,32605,1528.272187752977,208588608
C1212,46965,1636.5936302666041,216546631
C1213,9827,1695.5842189662005,221238184
C1214,19578,1694.1713584783597,221218606
C1215,19937,1771.502345943006,230268184
C1216,10225,1792.5125468288427,231095212
C1217,109330,1836.6229416529104,232240479
C1218,7962,1826.311305070647,231926317
C1301,76407,1368.8348226003775,194132925
C1302,27366,1290.3342131378754,189866995
C1303,25776,1365.8787879813042,194053615
C1304,11862,1388.132030510003,195842949
C1305,64208,1399.192230933798,196135435
C1306,26749,1478.7162859161485,203262120
C1307,124688,1503.0353045351862,205460527
C1308,31383,1460.1915923116499,200840641
C1309,50817,1432.3344280328781,198400011
C1310,87212,1323.7634124450703,191751135
C1311,27184,1296.394737953659,190086303
C1312,21172,1324.4905466472376,191838347
C1313,35611,1280.8304907967843,189058157
C1314,36134,1410.6703821461442,196838768
C1315,82929,1573.243988407326,211272039
C2401,12824,1737.7819431345422,224184583
C2402,19298,1632.6597742609877,216494294
C2403,18545,1612.1819644364211,216012189
C2404,12722,1523.4584936768526,208494030
C2405,18267,1505.6178132267062,207082798
C2406,15268,1428.4423535762223,197930155
C2407,19920,1378.2348008035867,195191803
C2408,22507,1410.1217740221064,196605733
