uid,population,distance,radiusPopulation
C1001,242875,3636.9779528196495,406989877
C1002,24371,3528.615484516051,406803143
C1003,19370,3362.413238621524,406711105
C1004,22162,3237.077028244102,405755242
C1005,40466,3323.832709422694,406295457
C1006,36208,3392.7272172340354,406730475
C1007,37335,3622.3814831973086,406869702
C1008,42188,3581.462872342828,406827514
C1009,20091,3436.682444004042,406766683
C1010,27864,3686.075204831969,407493035
C1101,19180,2979.8752936574465,397801277
C1102,71619,2927.3755915677034,393700291
C1103,44495,2863.3419288780215,391067971
C1201,16231,2809.683636046724,386826393
C1202,26843,2773.6599429491785,380551440
C1203,19548,2764.4168829717123,379726804
C1204,11723,2833.34913095702,388794820
C1205,21773,2794.1891520988656,385033614
C1206,47591,2861.714297230955,390933935
C1207,58866,2842.641859936904,389820778
C1208,40513,2894.645023938175,392370704
C1209,359183,2954.0139838714667,395810380
C1210,49307,2932.1113153509896,394106509
C1211,32605,2867.614511983331,391278650
C1212,46965,2980.9603264977886,397825874
C1213,9827,3050.2519492797787,401184437
C1214,19578,3039.5865442052473,400938175
C1215,19937,3089.078761180275,402364010
C1216,10225,3131.594634627576,404445395
C1217,109330,3158.788205772702,404797421
C1218,7962,3130.349434784968,404432698
C1301,76407,2724.219896551775,358431728
C1302,27366,2659.934123827593,345482348
C1303,25776,2690.3153800651103,350045606
C1304,11862,2719.6593948548884,358322950
C1305,64208,2738.617204584065,370159709
C1306,26749,2814.3126322880876,387267382
C1307,124688,2831.2738800864963,388546664
C1308,31383,2764.921727512379,379759896
C1309,50817,2713.441792520751,356528566
C1310,87212,2635.82844435211,341924967
C1311,27184,2598.0737403931466,334651858
C1312,21172,2598.7488550995035,334696384
C1313,35611,2522.5977602074995,327088759
C1314,36134,2645.4957023368047,343041177
C1315,82929,2812.3343064475257,387021110
C2401,12824,3009.812179156213,398744689
C2402,19298,2847.615457303117,390125528
C2403,18545,2798.893526510303,385601827
C2404,12722,2685.53471496119,349488943
C2405,18267,2733.285725987816,363773706
C2406,15268,2643.3846118630663,342895905
C2407,19920,2577.631862807927,332126703
C2408,22507,2579.1735706637264,332167442
C2409,19326,2534.8197674730277,328037950
C2410,52289,2501.7649479540282,326174452
C2411,9848,2466.9952947709685,324096602
C2412,31826,2432.694749831387,320937436
C2413,22420,2478.2582209544867,324162182
C2414,22494,2408.859662084167,315775792
C2415,16624,2399.5499605589957,314015706
C2416,13166,2362.797710346964,307083267
C2417,19368,2374.4577205916253,310219061
C2418,23438,2359.4886283965334,306935930
C2419,29570,2348.8428779232536,306486186
C2420,6779,2333.0594868421185,305764900
C2421,20984,2303.540151023137,301099888
C2422,26459,2281.4265809268927,300558802
C2423,509950,2308.391642975534,301376145
C2424,51855,2318.299240724308,303729670
C2425,78808,2305.9162683244267,301120872
C2426,25850,2332.8135996183782,305739050
C2427,18771,2342.5087945250148,306238338
C2428,17745,2375.416316750544,310293184
C2429,47873,2362.8339111776886,307096433
C2430,21830,2344.890512767123,306455786
C2431,43247,2314.727138725353,303665353
C2432,24021,2282.800665803388,300585261
C2433,26851,2257.0596648141377,296397226
C2434,44955,2259.6321175946837,297303050
C2435,12809,2149.813020239457,264789613
C2436,64841,2189.5280540002987,272511138
C2437,138355,2220.618253062415,286587462
C2438,19088,2220.1384959222933,284103048
C2439,64089,2255.014806169202,296193009
C2440,14535,2263.324438287193,297507256
C2441,21394,2307.2140742725446,301199680
C2442,28176,2251.4126200626706,295891881
C2443,141212,2261.8411871590615,297366044
C2444,16595,2281.240290759423,300542207
C2445,41871,2248.642045427504,295720187
C2446,46165,2203.6347615011514,277901747
C2447,79175,2205.6225552046153,278012935
C2448,15167,2219.800872774955,284087881
C2449,87808,2217.637188050025,283024362
C2450,23496,2207.9477513362676,278714178
C2451,23401,2182.1504971103554,271556048
C2452,38347,2157.8612018170707,266452058
C2453,50066,2179.502100648542,271469033
C2454,78917,2190.896173618579,273921441
C2455,29980,2180.6517487434394,271526068
C2456,100753,2172.7683520796186,269889331
C2457,119993,2167.3254989927163,268749886
C2458,311838,2226.4504456378863,288843802
C2459,100263,2154.2848563061543,265423949
C2460,103977,2147.2691802131976,262815980
C2461,54167,2145.210292405229,262545986
C2462,43177,2095.0665486361404,253073702
C2463,38740,2128.5761807807567,260099979
C2464,110087,2133.489868280984,260900363
C2465,343005,2124.8013539546123,258957728
C2466,1812723,2123.1479771404456,257145005
C2467,138172,2136.2172613063003,261066594
C2468,22820,2144.4495207344007,262523166
C2469,21851,2100.912258643315,253905118
C2470,59137,2115.748879485882,255584253
C2471,102100,2087.1584925953694,251945971
C2472,81417,2114.0752810058757,255446202
C2473,130514,2119.160798868238,256034389
C2474,27330,2104.5462506892713,254236540
