uid,movement
U48121,4
U48113,8
U29145,1
U48181,2
U29095,1
U29097,1
U40027,45
U40031,3
U40039,1
U40037,26
U40041,1
U40013,1
U40015,1
U40017,6
U40019,2
U40021,1
U40073,1
U40071,2
U40079,1
U40087,4
U40083,10
U40047,3
U40049,1
U40051,2
U40063,2
U48085,3
U48097,1
U48201,1
U20091,1
U20015,1
U20035,1
U05007,2
U05033,1
U48485,1
U48439,4
U20155,1
U20125,1
U20191,1
U20173,8
U40099,1
U40097,1
U40091,1
U40145,3
U40147,2
U40143,58
U40137,2
U40135,1
U40133,7
U40131,3
U40123,2
U40125,22
U05131,1
U05143,2
U40111,7
U40113,3
U40115,1
U40117,3
U40119,5177
U40121,2
U40103,2
U40101,3
U40107,3
U40109,2114
