uid,movement
U12035,2
U12031,837
U12047,1
U12053,1
U12057,2
U12069,3
U13229,3
U13245,1
U12003,4
U12001,9
U13267,1
U12009,1
U12007,2
U12023,5
U13275,1
U13277,1
U13279,1
U12017,1
U12019,19
U13299,7
U12089,622
U12083,6
U12079,1
U12073,2
U12095,5
U12103,1
U12101,1
U13103,1
U13109,1
U12127,7
U13153,1
U13127,2817
U13121,1
U12109,13
U12107,4
U12105,1
U12125,1
U12121,2
U12117,3
U12119,1
U13191,2
U13183,2
U13185,3
U13175,1
U13179,10
U13161,1
U13005,2
U13003,1
U13001,2
U13017,1
U13019,1
U13021,1
U13025,96
U13029,2
U13031,2
U13095,1
U13089,1
U13051,16
U13049,59
U13071,1
U13069,2
U13065,1
U45003,1
U45013,3
U45019,2
U45035,1
U45053,1
U13305,5
