uid,movement
U41029,1
U41039,1
U41051,4
U41047,1
U41005,2
U32003,1
U06095,1
U06097,1
U06099,1
U06081,1
U06085,2
U06071,1
U06077,1
U06073,1
U06075,1
U32031,1
U06001,2
U06007,1
U06013,1
U06019,1
U06037,4
U06041,1
U06059,1
U06067,2
U06061,1
C4810,1
C4811,23
C5915,345
C4818,11
C4819,71
C4816,19
C4817,54
C5919,30
C4814,10
C5917,24
C4812,1
C4813,3
C5921,63
C5923,17
C4806,9
C5925,64
C4808,2
C5927,15
C4802,1
C5929,14
C4809,1
C5933,7
C5931,20
C5939,3
C5937,3
C5935,7
C5941,70
C5943,20
C5949,97
C5945,6
C5947,45
C5907,3
C5901,1
C5903,1
C5909,15
C5957,3
C5959,11
C5951,77
C5953,120
C5955,92
U41071,1
U41067,3
U02150,64
U02164,8
U02170,752
U02185,20
U02180,30
U02188,24
U53031,1
U53035,8
U53033,28
U49035,1
U53027,3
U53029,3
C6107,22
C6106,42
U53015,1
U53011,2
U02100,9
U53009,4
U53007,1
U53005,1
U02122,444
U02110,93
U02130,31
U02050,66
U02068,14
U02060,5
U53041,1
U53045,2
U02090,493
U53053,8
U53055,1
U53057,4
U02070,21
U53067,3
U53063,2
U53061,19
U53077,1
U53073,8
U02013,7
U16001,1
U02290,29
U02280,18
U02282,4
U02270,27
U02261,77
U02232,13
U02240,30
U02220,25
C6001,103
U02201,16
C4706,1
C4711,1
U04013,1
C4611,1
