uid,movement
U37149,1
U37119,1
U37121,1
U21189,1
U47031,2
U37199,1
U47037,7
U47035,35
U21195,1
U21199,18
U47019,2
U21193,3
U37189,1
U47027,1
U47029,14
U47025,37
U47009,167
U17031,1
U47013,135
U37175,2
U47011,19
U37173,6
U47015,1
U47003,1
U37161,1
U47007,5
U21137,2
U13213,3
U21147,14
U21151,3
U21155,1
U13223,1
U21167,1
U21169,1
U21171,1
U21179,1
U13227,1
U13241,1
U13257,1
U21109,2
U21113,1
U21111,3
U21119,1
U21121,15
U21129,1
U21125,19
U21133,2
U21131,2
U13291,2
U13295,3
U13281,1
U21203,3
U21207,3
U47067,3
U47061,1
U47065,43
U47063,35
U47073,14
U47049,14
U47041,2
U47059,15
U47057,27
U47051,1
U37115,3
U37111,1
U37113,6
U47087,2
U51051,1
U47089,50
U47093,8978
U13111,3
U13115,1
U21235,31
U13139,4
U13157,1
U21217,1
U13123,2
U13121,5
U13117,2
U21227,1
U13135,5
U13137,2
U13129,2
U21231,9
U13187,1
U51105,8
U51191,1
U51195,3
U51169,2
U51167,1
U13015,1
U13083,1
U13085,1
U13089,3
U13057,3
U13055,1
U13059,1
U13047,5
U13067,5
U13063,1
U21087,1
U37043,2
U37045,1
U21093,1
U21099,1
U21095,8
U37071,1
U37075,4
U21065,1
U21067,5
U21071,1
U21079,1
U37035,1
U37039,9
U37023,1
U37027,1
U37021,16
U21001,2
U21003,1
U21013,19
U21009,2
U21045,2
U37099,6
U21057,1
U21053,4
U21051,5
U37089,5
U37087,10
U21049,1
U21021,1
U21025,1
U45007,2
U45045,8
U39061,1
U45077,4
U39049,1
U45073,3
U45083,3
U18097,1
U51520,1
U01071,1
U01073,1
U01089,1
U01049,1
U47121,6
U47123,27
U47133,8
U47139,5
U47137,2
U47129,55
U47149,6
U47143,14
U47145,128
U47141,18
U47159,2
U47155,70
U47153,2
U47151,40
U47105,82
U47115,2
U47111,1
U47107,27
U47173,54
U47175,1
U47171,2
U47177,4
U47179,11
U47163,9
U47165,3
U47185,8
U47189,3
U47187,1
U13311,1
U13313,6
