uid,movement
U31137,1
U31145,2
U31181,1
U20091,1
U20097,1
U20095,1
U31083,4
U20015,1
U31099,1
U20009,197
U31061,4
U31065,2
U20041,2
U20039,4
U31079,1
U20029,2
U20027,1
U20063,7
U20061,1
U20065,13
U20053,17
U20055,7
U20057,27
U31055,1
U20047,5
U20089,4
U20083,5
U31019,1
U20079,3
U20069,1
U31129,1
U31109,2
U20101,3
U20105,11
U20113,6
U20115,1
U20123,12
U20167,149
U20165,121
U20163,83
U20161,1
U20159,14
U20157,1
U20155,19
U20151,4
U20147,17
U20141,53
U20145,26
U20143,3
U20137,11
U20135,14
U20193,1
U20195,90
U20185,7
U20183,10
U20179,6
U20171,2
U20173,18
U20177,1
U20169,30
U31001,3
U40109,1
