uid,movement
C2419,1
C2424,1
C2423,6
C2428,1
C2427,1
C2426,1
C2425,1
C2429,2
U17031,1
C2431,2
C2430,2
C2432,1
C2434,1
C2437,2
C2436,1
C2439,2
C2447,3
C2448,1
C2449,3
C2443,10
C2444,3
C2445,3
C2446,2
C2440,1
C2441,2
C2442,1
C2460,2
C2458,4
C2459,2
C2456,3
C2457,3
C2454,2
C2455,1
C2453,1
C2450,1
C2471,1
C2470,1
C2461,1
C2464,1
C2465,5
C2466,30
C2467,3
C2468,1
C2481,1
C2475,1
C2472,1
C2473,2
U51059,1
U34039,1
U34031,2
U34035,1
U34029,1
U34025,1
U34027,1
U34021,1
U34023,2
U34017,2
U34013,2
U34007,1
U24510,1
U42077,1
U42079,1
U42071,1
U42095,1
U42091,1
U42029,1
U34005,1
U34003,4
U42045,1
U42101,2
U42017,1
U42011,1
U42003,1
U36115,3
U36113,2
U36111,1
U36119,6
U10003,1
U36103,13
U44001,2
U44003,7
U36091,6
U36093,3
U36083,5
U36081,8
U36087,2
U36085,1
U36089,1
U36071,2
U36079,1
U36067,1
U36065,2
U36061,7
U36059,8
U36055,1
U36057,1
U36047,8
U36043,1
U36033,1
U36035,1
U36039,1
U44009,4
U44007,31
U36031,1
U44005,3
C1209,1
U36021,1
U36027,3
U36029,1
U36019,2
U26125,1
U36005,7
U36001,6
C3521,1
C3520,3
C3519,1
C3518,1
U26163,1
C3501,1
C3506,2
C1310,1
U24031,1
U24033,1
U24005,1
C1302,1
C1301,1
U39035,1
U23029,1
U23031,3199
U23019,10
U23017,262
U23027,58
U23025,7
U23023,1807
U23021,1
U23007,46
U23009,8
U23011,685
U23013,153
U23015,373
U23001,3495
U23003,1
U09003,22
U09005,3
U09001,7
U09007,3
U09009,9
U50027,9
U50025,3
U50023,9
U09015,4
U09013,5
U09011,6
U50009,4
U50003,2
U50001,2
U50007,9
U50005,16
U50021,5
U50019,4
U50011,3
U50015,3
U50017,14
U25005,30
U25007,1
U25001,15
U25003,4
U25009,763
U25017,488
U25015,7
U25013,17
U25011,5
U33019,21
U33017,881
U33003,428
U33001,240
U33011,240
U33013,246
U33015,818
U33005,11
U33007,75
U33009,171
U25027,65
U25025,131
U25023,49
U25021,83
