uid,movement
U17043,1
U17031,5
U19193,1
U19169,1
U19155,1
U19153,2
U29095,1
U19113,1
U27081,2
U27083,7
U27085,8
U27087,73
U27089,18
U27095,10
U27093,9
U27097,32
U27069,4
U27065,5
U27067,23
U27061,22
U19033,1
U27079,1
U27077,2
U27073,5
U27071,5
U27049,1
U27041,120
U27059,7
U27057,79
U27051,33
U27053,82
U27023,8
U27021,44
U27029,46
U27025,2
U27035,67
U27037,7
U27001,7
U27005,3979
U27003,47
U27009,16
U27007,75
U27011,9
U27013,1
U27015,1
U27017,7
U27019,9
U46077,1
U46079,1
U46089,1
U46099,3
U46091,9
U17201,1
U46005,3
U46025,2
U55141,1
U46013,33
U46011,7
U55139,1
U55133,1
U46045,1
U46049,1
U46039,2
U46037,7
U46029,16
U55109,1
U46051,8
U46057,2
U17111,1
C3558,1
U31153,1
U46115,3
U46109,24
U17089,1
U17097,1
U46103,1
U31055,3
U31109,1
U55087,1
U55093,1
U55095,1
U55063,1
U55079,2
U55073,1
U55009,1
U55005,1
U55017,1
U55025,2
U55033,1
U55031,1
U55035,1
U38005,3
U38003,59
U38031,4
U38035,185
U19013,1
U38039,7
U38045,8
U38043,1
U38047,1
U38017,4524
U38019,2
U38015,13
U38021,8
U38029,1
U38027,3
U38079,1
U38073,35
U38071,6
U38077,229
U38081,18
U38051,1
C4706,1
U38069,1
U38067,5
U38063,5
U38099,17
U38097,96
U38095,1
U38093,31
U38091,13
U27159,64
U27151,13
U27155,16
U27153,53
U27145,103
U27149,23
U27141,23
U38103,2
U27143,2
U38101,1
U27139,2
U27137,23
U27135,11
U27131,1
U27127,3
U27129,6
U27123,16
U27125,24
U27121,17
U27109,2
U27111,511
U27115,5
U27113,45
U27119,207
U27103,1
U27107,1709
C4607,1
C4603,12
C4604,1
C4601,1
C4602,12
C4611,25
C4612,1
C4613,1
U27171,27
U27173,5
U27163,5
U27169,1
U27167,106
