uid,movement
U42125,1
U54107,6
U39163,15
U39167,6
U39165,1
U39169,3
U42007,1
U42003,3
U39145,3
U39141,6
U39153,6
U39151,7
U39157,5
U39159,2
U54039,2
U39129,6
U39121,13
U54035,1
U54033,1
U39139,5
U39133,1
U39131,1
U39109,1
U39103,2
U39105,2
U39101,2
U39119,425
U39117,2
U39115,158
U54011,1
U39113,4
U39111,1
U54079,1
U54069,1
U54053,1
U54051,1
U21089,1
U21019,1
U26163,1
U39013,3
U39019,1
U39017,1
U39009,84
U39005,2
U39093,1
U39091,1
U39099,1
U39097,2
U39095,1
U39081,1
U39087,2
U39089,340
U39083,5
U39071,1
U39075,2
U39073,235
U39079,2
U39077,1
U39061,3
U39067,1
U39059,4
U39057,3
U39053,2
U39047,1
U39049,339
U39045,6571
U39041,7
U39031,38
U39035,2
U39033,1
U39025,1
U39027,1
U39029,1
U39021,1
U39023,4
