uid,movement
M07101,9
M07100,1
M15081,1
U37153,14
U37151,25
U17051,1
U37157,12
U37155,43
U17055,1
U37159,26
M07111,1
M07112,1
M15099,1
U17049,1
U37141,14
U37143,1
M07108,1
M07107,1
U37145,5
M07109,1
U37147,23
U37149,4
M07106,1
U17043,7
M15060,1
U37131,3
M15057,4
M15058,6
U17077,2
U37139,4
U37137,3
U41039,1
U37135,18
U37133,42
U37119,183
U41051,1
M15070,1
M15074,1
U37121,2
U37127,13
U37129,70
U37123,7
U41047,1
U37125,18
U21185,3
U21183,2
U21187,1
U47031,6
U37199,3
U47039,1
U37193,9
U47037,53
U37191,23
U47035,6
U17019,3
U37197,5
U47033,1
U37195,13
U21195,6
U21197,1
U21199,5
U47019,8
U21191,1
U21193,3
U37189,6
U47021,3
U17001,1
U37181,5
U47027,1
U37183,110
U06107,1
U47029,5
U37185,2
U47023,1
U37187,2
U47025,3
U47009,16
C2423,1
U17033,1
M07114,1
U37179,39
U17031,45
U37177,1
U47013,5
U37175,6
U47011,16
U37173,2
U47017,2
U17037,1
U37171,10
U47015,1
U17021,1
U37167,14
U37169,6
U41005,1
U37163,16
U47001,9
U17029,1
U37165,12
U47003,4
U17027,1
U47005,1
U37161,14
U47007,2
U21137,2
U21139,1
U13201,7
U12037,14
U48121,5
U12035,84
U12033,211
U29157,1
U12031,1117
U29155,1
U12029,21
U21141,2
U21143,1
U21145,4
U21149,1
U13213,8
U12041,22
U21147,2
U13215,141
U48113,32
U13211,9
U12047,18
U12049,179
U12043,100
U29143,1
U12045,16
U29145,1
U12039,53
C2458,1
U21153,1
U13209,9
U21151,6
U21157,2
U13205,26
U21155,1
U13207,16
U13221,7
U21159,1
U13225,20
U12051,411
U13223,28
U12055,646
U12053,236
U06111,2
U12059,18
U12057,3703
U21165,1
U13219,14
U21167,2
U13217,35
U21161,1
C2465,1
C2466,6
U21163,2
U13231,9
U13233,12
U12061,774
U29169,1
U13235,9
C2481,1
U12063,49
U21169,1
U13237,13
U12065,17
U12067,9
U12069,423
U29161,1
U21171,1
U21179,3
U13227,6
U21177,2
U13229,20
U21175,1
U21173,2
U29113,1
U13247,38
U13245,158
U13243,7
U13241,4
U21101,2
U13239,2
U12003,30
U13251,14
U12005,161
U12001,346
U13257,8
U21103,1
U13259,5
U29105,1
U21109,1
U13253,10
U21107,3
U13255,36
U21113,3
U13249,3
U21111,44
U29133,1
U12015,1010
U13261,31
U12013,14
U21119,2
U13265,1
U13263,5
U21115,2
U13269,7
U21117,8
U13267,25
U21121,3
U21123,1
U12009,2243
U12007,40
U12021,2696
U12023,76
U13271,13
U13273,11
U12027,216
U13275,51
U21129,1
U13277,43
U21127,1
U13279,28
U21125,5
U21135,1
U21133,3
U21131,1
U12017,209
U12019,218
U32003,3
U13299,46
U48199,3
U13297,32
U13291,4
U13295,12
U13293,20
U51800,7
U13285,33
U13287,10
U13289,9
U06095,1
U06097,1
U13281,2
U06099,1
U13283,7
U06081,1
U51009,3
U51005,1
U51007,1
U51001,3
U21211,2
U51003,6
U21203,1
U21205,2
U51011,1
U21207,1
M16112,1
U21209,2
U06085,3
U06083,1
U06071,4
M16108,1
M16102,1
U06077,1
U48185,1
U48187,1
U06073,6
U48181,1
U06075,1
U48183,4
U29069,2
U12089,77
U12086,46805
U12087,801
U12081,1132
U48157,13
U12085,1228
U12083,445
U32031,1
U29071,2
M30206,1
M30204,1
U12075,57
U29077,4
U12077,8
U19163,1
U12079,24
U48167,14
U12071,3559
U12073,295
U19153,1
U48139,2
U29091,1
U48141,2
U29095,4
U28001,4
U29097,1
U12097,1111
U29099,5
U12099,72493
U12093,314
U28007,2
U12095,2706
U28009,1
U28003,4
U12091,150
U28005,2
U48147,1
U28015,1
U47069,2
U51073,3
U28017,2
U47067,1
U51071,2
U28019,1
U51077,2
M11020,4
U51075,1
U47061,2
U28011,3
U47065,51
U28013,2
U47063,7
M11027,1
U51069,3
U51067,5
U28027,2
U47077,2
M11015,1
U51061,4
U28025,3
U47079,2
U51063,2
U51065,2
U28029,4
U47071,3
M11017,2
U28023,4
U47073,6
U28021,1
U47075,2
U51057,1
U51059,59
U51099,1
U47049,2
U51097,1
U28037,1
U47047,2
U51095,4
U28039,7
U47045,3
U51093,3
U28033,9
U47043,4
U28035,18
U47041,2
U28031,4
U51089,7
U51085,7
U47059,9
U51087,23
U51081,1
U28049,29
U47055,3
U51083,4
U28047,62
U47057,3
U28045,12
U47051,5
U28043,2
U47053,4
U28041,4
U51079,1
U37107,12
U28051,2
U37105,10
U28053,1
U37103,2
U37101,24
U28057,3
U28059,57
U51033,2
U51031,5
U51025,2
U51023,3
U51029,1
M15054,1
U51830,1
U51027,3
U28063,1
U37115,3
U28061,4
U37117,4
U28067,14
U37111,8
U28065,2
U37113,6
M15037,1
U28069,2
M15039,1
U51021,1
U51013,11
U51840,1
U51015,5
U51019,6
U37109,14
U28077,2
U47087,1
U28079,3
U47085,2
U28073,8
U47083,1
U28075,16
U47081,2
U51053,2
U51051,2
M15025,1
U47089,6
U51810,41
M15031,2
U51049,1
M15033,8
U51047,2
U28071,4
U28089,9
U47095,1
U28087,9
U47097,2
U28085,4
U47091,2
U28083,4
U47093,50
U51041,23
U51043,1
U47099,4
M15013,2
U51820,2
