uid,movement
U12033,3
U48113,1
U12005,1
U48157,1
U48167,1
U28001,1
U12091,1
U28005,1
U28029,1
U28039,1
U28035,3
U28031,1
U28049,5
U28047,11
U28045,4
U28059,4
U28067,2
U28065,1
U28077,1
U28073,2
U28075,1
U28089,1
U28085,1
U28091,2
U12113,1
U28113,3
U28127,1
U28121,2
U28109,4
U28151,1
U28157,1
U28131,1
U28149,1
U28147,1
U48361,1
U48339,1
U48201,10
U48245,2
U22101,4
U22103,86
U22115,1
U22117,4
U22125,1
U22121,2
U22109,9
U22105,66
U22113,2
U48439,1
U01125,1
U01101,1
U22017,1
U22019,3
U22007,13
U22005,1561
U22009,1
U22015,1
U22001,2
U22003,1
U22063,748
U22053,1
U22055,9
U22057,31
U22051,60
U22047,3
U22045,4
U22039,1
U22037,2
U22033,96
U22029,1
U22091,2
U22093,896
U22097,4
U22099,4
U22089,5299
U22087,4
U22071,975
U22073,2
U22079,3
U22075,1
U22077,1
U01073,1
U01097,9
U01003,2
U47157,1
